Catalog Id,Bib Marc Subfield Data,Item Library Code,Item Collection,Item Call Number,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Type,Item Created Date,Item Last Checkout Date,Item Status,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
634043,2,ALDERMAN,STACKS,PE1628 .A55 1966,1966,The American college dictionary.,,X000689898,BOOK,6/29/96,8/14/01,STACKS,0,0,3,7,1
564758,3,CLEMONS,BY-REQUEST,PE1628 .A55 1970,1970,The American college dictionary.,,X000394238,BOOK,6/29/96,6/20/08,BY-REQUEST,0,0,2,2,1
3834885,2,ALDERMAN,STACKS,PE1628 .A6227 2002,2002,The American Heritage college dictionary.,,X004586108,BOOK,5/7/02,12/10/13,STACKS,1,0,5,12,1
3976347,2,ALDERMAN,STACKS,PE1628 .A62286 2003,2003,The American heritage desk dictionary.,,X004708657,BOOK,10/21/03,11/6/09,STACKS,0,0,2,0,1
3891807,2,ALDERMAN,STACKS,PE1628 .A6229 2002,2002,The American Heritage dictionary for learners of English.,,X004636531,BOOK,10/22/02,10/15/09,STACKS,0,0,0,3,1
4379593,2,ALDERMAN,STACKS,PE1628 .A623 2006,2006,The American Heritage dictionary of the English language.,,X004895922,BOOK,7/11/06,12/7/15,STACKS,15,1,9,16,1
2854136,2,ALDERMAN,STACKS,PE1628 .A6235 1998,1998,The American Heritage English as a second language dictionary.,,X004260983,BOOK,11/16/98,8/31/18,CHECKEDOUT,1,0,0,12,1
1016004,2,ALDERMAN,STACKS,PE1628 .A9 1925,1925,"A school dictionary of the English language,","Ayres, Harry Morgan,",X031981326,BOOK,6/29/96,1/1/00,STACKS,0,0,0,0,1
439197,2,ALDERMAN,STACKS,PE1628 .B9,1974,"Mrs. Byrne's dictionary of unusual, obscure, and preposterous words : gathered from numerous and diverse authoritative sources /","Heifetz, Josefa.",X030506989,BOOK,6/30/96,1/1/00,STACKS,0,0,0,0,1
2967271,2,ALDERMAN,STACKS,PE1628 .C22 2000,2000,Cambridge dictionary of American English.,,X004339187,BOOK,11/17/99,2/5/14,STACKS,1,0,0,16,1
1016005,2,ALDERMAN,STACKS,PE1628 .C4 1868,1871,"Chambers's etymological dictionary of the English language,","Chambers, William,",X000472254,BOOK,6/29/96,1/1/00,STACKS,0,0,1,0,1
1016007,2,ALDERMAN,STACKS,PE1628 .C4 1890,1882,Chamber's Etymological dictionary of the English language.,"Chambers, William,",X001385058,BOOK,6/29/96,4/6/18,STACKS,0,0,0,2,1
4293551,2,ALDERMAN,STACKS,PE1628 .C415 2005,2005,Chambers compact dictionary.,,X004863570,BOOK,7/19/05,5/1/12,STACKS,1,0,0,1,1
4791461,2,ALDERMAN,STACKS,PE1628 .C41745 2008,2008,The Chambers dictionary.,,X030471797,BOOK,11/11/08,1/1/00,STACKS,0,0,0,0,1
4049671,2,ALDERMAN,STACKS,PE1628 .C417452 2004,2004,Chambers concise dictionary /,,X004774734,BOOK,8/10/04,8/11/06,STACKS,0,0,0,2,1
1016008,2,ALDERMAN,STACKS,PE1628 .C43 1954,1952,Chamber's twentieth century dictionary.,,X000503384,BOOK,6/29/96,11/6/09,STACKS,0,0,0,2,1
263944,2,ALDERMAN,STACKS,PE1628 .C43 1977,1977,Chambers twentieth century dictionary : with supplement /,,X000134492,BOOK,6/28/96,5/1/12,STACKS,0,0,3,20,1
3991617,2,ALDERMAN,STACKS,PE1628 .C43 2003,2003,The Chambers dictionary.,,X004707295,BOOK,11/25/03,11/6/09,STACKS,0,0,4,4,1
205643,2 3,ALDERMAN,STACKS,PE1628 .C54 1981,1980,The Oxford dictionary for writers and editors /,,X030506988,BOOK,6/28/96,1/4/11,STACKS,0,0,0,1,1
2833696,2,ALDERMAN,STACKS,PE1628 .C63 1998,1998,Compact American dictionary : a concise dictionary of American English.,,X004188810,BOOK,9/22/98,11/22/06,STACKS,0,0,1,12,1
