"","Catalog.Id","Item.Barcode","Item.Call.Number","Item.Library.Code","Catalog.Title","Catalog.Author","Catalog.Pub.Year","Item.Created.Date","Item.Last.Checkout.Date","NumInhouseUses","NumCheckouts","NumRenewals","Duplicates","Bib.Marc.Subfield.Data","MultiVolume","modelC","MODEL","LiaisonRecommendation"
"104",6640350,"X031738973","BH301 .G7 K38 2015","ALDERMAN","The art of grace : on moving well through life /","Kaufman, Sarah L.,",2016,"11/11/15","7/29/17",0,1,1,1,"2",FALSE,107,"1",0
"105",6098943,"X004684997","BH151 .R3413 2013","ALDERMAN","Aisthesis : scenes from the aesthetic regime of art /","RanciËre, Jacques.",2013,"7/10/13","11/19/18",0,6,5,1,"2",FALSE,108,"1",0
"106",6160655,"X031579974","BH301 .N3 N39 2012","ALDERMAN","Nature /","",2012,"11/20/13","12/29/17",0,8,4,1,"2",FALSE,109,"1",0
"107",6515452,"X031708929","BH108 .K66 2014","ALDERMAN","Beauty : the fortunes of an ancient Greek idea /","Konstan, David.",2014,"3/11/15","5/2/18",0,2,5,1,"2",FALSE,110,"1",0
"108",6366102,"X031655792","BH301 .O24 G3713 2014","ALDERMAN","Form and object : a treatise on things /","Garcia, Tristan,",2014,"7/16/14","11/27/18",0,2,32,1,"2",TRUE,111,"1",0
"109",6563420,"X031706816","BH301 .P45 B73 2015","ALDERMAN","The pulse of modernism : physiological aesthetics in Fin-de-SiËcle Europe /","Brain, Robert Michael,",2015,"5/27/15","11/16/17",0,1,2,1,"2",FALSE,112,"1",0
"110",6642251,"X031733707","BH301 .L3 S85 2015","ALDERMAN","What is landscape? /","Stilgoe, John R.,",2015,"11/30/15","5/5/17",0,1,3,1,"2",FALSE,113,"1",0
"111",6732886,"X031795418","BH221 .I52 R43 2016","ALDERMAN","A rasa reader : classical Indian aesthetics /","",2016,"5/27/16","6/9/16",0,1,0,1,"2",TRUE,114,"1",0
"112",6797415,"X031741204","BH39 .F47813 2015","ALDERMAN","Aesthetics as phenomenology : the appearance of things /","Figal, G¸nter,",2015,"7/18/16","7/31/16",0,1,0,1,"2",FALSE,115,"1",0
"113",4712618,"X030253551","BH301 .E45 B47 2008","ALDERMAN","The female complaint : the unfinished business of sentimentality in American culture /","Berlant, Lauren Gail,",2008,"4/22/08","7/18/18",3,23,9,1,"2 4",FALSE,116,"1",0
"114",6574327,"X031707433","BH301 .M6 S87 2015","ALDERMAN","Motion and representation : the language of human movement /","Sutil, Nicol·s Salazar,",2015,"6/24/15","8/14/17",0,1,0,1,"2",FALSE,117,"1",0
"115",6244414,"X031635792","BH301 .L3 J85 2014","ALDERMAN","Vivre de paysage, ou, L'impensÈ de la raison /","Jullien, FranÁois,",2014,"4/18/14","4/25/18",0,3,3,1,"2",FALSE,118,"1",0
