"","Catalog.Id","Item.Barcode","Item.Call.Number","Item.Library.Code","Catalog.Title","Catalog.Author","Catalog.Pub.Year","Item.Created.Date","Item.Last.Checkout.Date","NumInhouseUses","NumCheckouts","NumRenewals","Duplicates","Bib.Marc.Subfield.Data","MultiVolume","modelC","MODEL","LiaisonRecommendation"
"273",2302416,"X002474100","PH9 .B8 D2 1992","ALDERMAN","D.V. Bubrikh : k 100-letii?u so dni?a rozhdenii?a : sbornik state? /","",1992,"7/1/96","1/1/00",0,1,0,1,"2",TRUE,280,"0",0
"274",2074603,"X002219055","PH3213 .C8145 A26 1992","ALDERMAN","Selected poems of S·ndor CsoÛri /","CsoÛri, S·ndor.",1992,"6/30/96","1/1/00",1,1,0,1,"2",FALSE,281,"0",0
"275",2121468,"X002242744","PH609 .H37 1992","ALDERMAN","Grammatisches Wˆrterbuch des Estnischen /","Hasselblatt, Cornelius.",1992,"6/30/96","1/1/00",1,1,0,1,"2",FALSE,281,"0",0
"276",2279180,"X002435946","PH666.21 .R6 P613 1994","ALDERMAN","Professor Martens' Departure /","Kross, Jaan.",1994,"7/1/96","1/1/00",0,0,0,1,"2",FALSE,282,"0",0
"277",2396332,"X002596381","PH9 .F37 1994","ALDERMAN","Julius von Farkas zum 100. Geburtstag /","",1994,"7/1/96","1/1/00",0,0,0,1,"2",FALSE,282,"0",0
"278",1952094,"X002084164","PH3070 .D47 1991","ALDERMAN","Ungarische Avantgarde-Dichtung in Wien 1920-1926 : ihre zeitgenˆssische literaturkritische Rezeption in Ungarn sowie in der ungarischen Presse ÷sterreichs, Rum‰niens, Jugoslawiens und der Tschechoslowakei /","DerÈky, P·l,",1991,"6/30/96","1/1/00",0,1,0,1,"2",FALSE,284,"0",0
"279",1896565,"X002047603","PH3070 .N67 1991","ALDERMAN","Nostalgie, Realit‰t und politische Utopie : ungarische Literaten im Wien der zwanziger Jahre : Vortr‰ge ungarischer Literaturwissenschaftler in Innsbruck /","",1991,"6/30/96","1/1/00",1,1,0,1,"2",FALSE,284,"0",0
"280",1998647,"X002140991","PH782 .E35 1991","ALDERMAN","Istorii?a v pesni?akh /","Efimova, M. F. (Marii?a Fedorovna)",1991,"6/30/96","1/1/00",1,1,0,1,"2",FALSE,284,"0",0
"281",2626179,"X004044592","PH3165 .H85 1996","ALDERMAN","Hungarian plays : new drama from Hungary /","",1996,"11/5/96","11/18/96",1,2,0,1,"2",FALSE,285,"0",0
"282",2374880,"X002582219","PH3241 .H294 B4613 1993","ALDERMAN","Fire of Bengal /","HajnÛczy, RÛzsa.",1993,"7/1/96","1/1/00",1,0,0,1,"2",FALSE,286,"0",0
"283",2318070,"X002512878","PH87 .E5 G74 1993","ALDERMAN","The great bear : a thematic anthology of oral poetry in the Finno-Ugrian languages /","",1993,"7/1/96","1/1/00",3,0,0,1,"2",TRUE,286,"0",0
"284",2028473,"X002162175","PH3012 .D346 1992","ALDERMAN","Vom Propheten zum Produzenten : zum Rollenwandel der Literaten in Ungarn und Osteuropa /","Dalos, Gyˆrgy.",1992,"6/30/96","2/10/98",1,2,0,1,"2",FALSE,288,"0",0
"285",2471345,"X006056230","PH665 .K6 Z725 1995","ALDERMAN","Symbol of dawn : the life and times of the 19th-century Estonian poet Lydia Koidula /","Puhvel, Madli.",1995,"7/1/96","1/14/98",0,1,0,1,"2",FALSE,289,"0",0
"286",2141460,"X002267565","PH1108 .P76 1992","ALDERMAN","Problemy pis?mennosti i kul?tury : materialy konferent?sii, posvi?ashchenno? 250-letii?u so dni?a rozhdenii?a chuvashskogo uchenogo i prosvetiteli?a Ermei?a Rozhanskogo /","",1992,"7/1/96","1/1/00",0,0,0,1,"2",FALSE,290,"0",0
"287",1970762,"X002736233","PH3281 .K7558 K4713 1992","ALDERMAN","A feast in the garden /","Konr·d, Gyˆrgy,",1992,"6/30/96","1/1/00",0,0,0,1,"2",FALSE,291,"0",0
"288",439053,"X000396443","PH3287 .L5 E5 1944","CLEMONS","Liliom : a legend in seven scenes and a prologue /","Moln·r, Ferenc,",1944,"6/29/96","6/20/08",0,8,0,1,"3",FALSE,292,"0",0
"289",88218,"X032014495","PH625 .E38 1984","ALDERMAN","Eesti-vene ıppesınastik /","",1984,"6/28/96","7/28/00",0,2,0,1,"2",FALSE,293,"0",0
"290",2334884,"X002626836","PH1108.4 .G94 1991","ALDERMAN","Gydyke /","",1991,"7/1/96","1/1/00",1,0,0,1,"2",FALSE,294,"0",0
"291",1951779,"X002073934","PH3166 .H86 1991","ALDERMAN","Hungary : plays /","",1991,"6/30/96","1/1/00",0,0,0,1,"2",FALSE,295,"0",0
"292",2025878,"X002158256","PH666.12 .E35 I28 1991","ALDERMAN","I sto smerte? ; Narvski? vodopad : romany /","Beekman, Vladimir.",1991,"6/30/96","1/1/00",0,0,0,1,"2",FALSE,295,"0",0
