Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
PC 000053 .B3,PC53 .B3,258074,ALDERMAN,1967,Introduzione alla filologia romanza e la Chanson de Roland.,"Battaglia, Salvatore.",X000040208,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
PC 000053 .B6  1930,PC53 .B6 1930,625275,ALDERMAN,1930,Éléments de linguistique romane.,"Bourciez, Édouard Eugène Joseph,",X000429784,STACKS,CHECKEDOUT,BOOK,6/29/96,8/1/15,0,6,0,11,2
PC 000053 .B6  1967,PC53 .B6 1967,1604414,ALDERMAN,1967,Éléments de linguistique romane /,"Bourciez, Édouard Eugène Joseph,",X001664666,STACKS,CHECKEDOUT,BOOK,6/30/96,12/9/04,0,0,0,4,1
PC 000053 .B66  1956,PC53 .B66 1956,1617880,ALDERMAN,1956,Elements de linguistique romane /,"Bourciez, Edouard Eugène Joseph,",X001684407,STACKS,CHECKEDOUT,BOOK,6/30/96,8/24/96,0,0,0,1,1
PC 000053 .M4,PC53 .M4,244466,ALDERMAN,1920,Einführung in das Studium der romanischen Sprachwissenschaft /,"Meyer-Lübke, Wilhelm,",X001152855,STACKS,STACKS,BOOK,6/28/96,8/19/15,0,0,0,1,1
PC 000053 .R58  1984,PC53 .R58 1984,55777,ALDERMAN,1984,Von Rom zur Romania : Aspekte und Probleme romanischer Sprachgeschichte /,"Rohlfs, Gerhard,",X000690984,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
PC 000053 .R6  1968,PC53 .R6 1968,491004,ALDERMAN,1968,Einführung in das Studium der Romanistik.,"Rohr, Rupprecht.",X000478072,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
PC 000053 .S78  2005,PC53 .S78 2005,4325307,ALDERMAN,2005,Studies on Ibero-Romance linguistics : dedicated to Ralph Penny /,,X004953062,STACKS,STACKS,BOOK,11/2/05,4/22/14,2,1,3,8,1
PC 000053 .Z32  1905  V.1,PC53 .Z32 1905 v.1,1010785,ALDERMAN,1905,"Romanische sprachwissenschaft,","Zuaner, Adolf,",X004813854,STACKS,STACKS,BOOK,11/19/04,3/8/17,0,0,0,1,1
PC 000053 .Z32  1905  V.2,PC53 .Z32 1905 v.2,1010785,ALDERMAN,1905,"Romanische sprachwissenschaft,","Zuaner, Adolf,",X004813855,STACKS,STACKS,BOOK,11/19/04,3/8/17,0,0,1,1,1
PC 000053 .Z32  1921  V.000001,PC53 .Z32 1921 v.1,1010787,ALDERMAN,1905,"Romanische sprachwissenschaft,","Zuaner, Adolf,",X032105244,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
PC 000053 .Z32  1921  V.000001,PC53 .Z32 1921 v.1,1010787,ALDERMAN,1905,"Romanische sprachwissenschaft,","Zuaner, Adolf,",X032105245,STACKS,STACKS,BOOK,3/13/18,1/1/00,0,0,0,0,1
PC 000053 .Z32  1921  V.000002,PC53 .Z32 1921 v.2,1010787,ALDERMAN,1905,"Romanische sprachwissenschaft,","Zuaner, Adolf,",X032105246,STACKS,STACKS,BOOK,3/13/18,1/1/00,0,0,0,0,1
PC 005301 .G66  2010,PC5301 .G66 2010,5157763,ALDERMAN,2010,Traços de mudança e de permanência em editoriais de jornais pernambucanos : da forma ao sentido /,"Gomes, Valéria Severina.",X030711532,STACKS,STACKS,BOOK,5/13/10,1/1/00,0,0,0,0,1
PC 005305 .C86  2010,PC5305 .C86 2010,6154657,ALDERMAN,2010,Dicionário etimológico da língua portuguesa /,"Cunha, Antônio Geraldo da,",X031647711,STACKS,STACKS,BOOK,11/13/13,8/24/14,0,0,0,0,1
PC 005305 .D5  1967  V.000001,PC5305 .D5 1967 v.1,1013616,ALDERMAN,1967,Dicionário etimológico da língua portuguesa ;,,X030507438,STACKS,STACKS,BOOK,5/17/10,2/8/18,0,0,1,0,1
PC 005305 .D5  1967  V.000002,PC5305 .D5 1967 v.2,1013616,ALDERMAN,1967,Dicionário etimológico da língua portuguesa ;,,X030507439,STACKS,STACKS,BOOK,5/17/10,2/8/18,0,0,1,0,1
PC 005305 .D5  1967  V.000003,PC5305 .D5 1967 v.3,1013616,ALDERMAN,1967,Dicionário etimológico da língua portuguesa ;,,X030507440,STACKS,STACKS,BOOK,5/17/10,2/8/18,0,0,1,0,1
PC 005305 .G83,PC5305 .G83,150713,ALDERMAN,1979,Dicionário de etimologias da língua portuguesa /,"Guérios, Rosario Farani Mansur,",X000413037,STACKS,STACKS,BOOK,6/28/96,3/25/98,0,0,0,2,1
PC 005305 .H64  2010,PC5305 .H64 2010,6154656,ALDERMAN,2010,Palavras : origens e curiosidades /,"Holanda, Roosevelt Nogueira de,",X031581123,STACKS,STACKS,BOOK,11/13/13,1/1/00,0,0,0,0,1
PC 005307 .A6  R3,PC5307 .A6 R3,387490,ALDERMAN,1933,O elemento afro-negro na lingua portuguesa.,"Raimundo, Jacques.",X000956240,STACKS,STACKS,BOOK,6/28/96,3/25/98,0,0,1,2,2
PC 005307 .A8  C37  1992,PC5307 .A8 C37 1992,2054493,ALDERMAN,1992,Relance histórico-linguístico sobre a região da Bairrada : influências arábicas /,"Capão, António.",X002159505,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,1,1
PC 005307 .A8  K54  1994,PC5307 .A8 K54 1994,2152110,ALDERMAN,1994,Kleines vergleichendes Wörterbuch der Arabismen im Iberoromanischen und Italienischen /,"Kiesler, Reinhard.",X002395971,STACKS,STACKS,BOOK,7/1/96,2/25/15,0,0,0,1,1
PC 005307 .A8  M33  1991,PC5307 .A8 M33 1991,2148807,ALDERMAN,1991,Vocabulário português de origem árabe /,"Machado, José Pedro,",X002330391,STACKS,STACKS,BOOK,7/1/96,12/3/08,0,0,0,2,1
PC 005307 .A8  S6  1789,PC5307 .A8 S6 1789,647223,ALDERMAN,1789,"Vestigios da lingua arabica em Portugal, ou, Lexicon etymologico das palavras, e nomes portuguezas, que tem origem arabica /","Sousa, João de,",647223-1001,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
PC 005307 .G7  R3  1994,PC5307 .G7 R3 1994,2443535,ALDERMAN,1994,"Vocabulário etimol?ico, ortográfico e prosódico das palavras portuguesas derivadas da língua grega /","Galvão, B. F. Ramiz (Benjamin Franklin Ramiz),",X004326708,STACKS,STACKS,BOOK,7/1/96,1/1/00,0,0,0,0,1
PC 005307 .T8  C8,PC5307 .T8 C8,278296,ALDERMAN,1978,Dicionário histórico das palavras portuguesas de origem tupi /,"Cunha, Antônio Geraldo da,",X000151308,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
PC 005307 .A3  D3  1982  V.000001,PC5307.A3 D3 1982 V.1,645905,ALDERMAN,1982,Glossário Luso-asiático /,"Dalgado, Sebastião Rodolpho,",X000509080,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
PC 005307 .A3  D3  1982  V.000002,PC5307.A3 D3 1982 V.2,645905,ALDERMAN,1982,Glossário Luso-asiático /,"Dalgado, Sebastião Rodolpho,",X000509081,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
PC 005310 .O43,PC5310 .O43,213855,ALDERMAN,1979,Semântica e a natureza da língua : contribuição à semântica numa gramática científica do Português e a uma teoria do signo lingüístico /,"Olívia,",X000337350,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
PC 005315 .A9  2010,PC5315 .A9 2010,6154640,ALDERMAN,2010,Dicionário analógico da língua portuguesa : ideias afins--thesaurus /,"Azevedo, Francisco Ferreira dos Santos,",X031636469,STACKS,STACKS,BOOK,11/13/13,1/1/00,0,0,0,0,1
PC 005315 .C6  1967  V.000001,PC5315 .C6 1967 v.1,1013622,ALDERMAN,1967,Dicionário de sinônimos e locuções da língua portuguêsa.,"Costa, Agenor.",X030507449,STACKS,STACKS,BOOK,5/17/10,1/1/00,0,0,1,0,1
