Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
DU 000423 .E85  R58  1992,DU423 .E85 R58 1992,1986359,ALDERMAN,1992,Becoming bicultural /,"Ritchie, James E.",X002161445,STACKS,STACKS,BOOK,6/30/96,11/27/18,0,0,1,9,1
DU 000423 .F48  S25  1991,DU423 .F48 S25 1991,1959146,ALDERMAN,1991,"Two worlds : first meetings between Maori and Europeans, 1642-1772 /","Salmond, Anne.",X002149465,STACKS,CHECKEDOUT,BOOK,6/30/96,11/13/17,1,0,1,7,1
DU 000423 .F48  T48  2008,DU423 .F48 T48 2008,4747630,CLEMONS,2008,Come on shore and we will kill and eat you all : a New Zealand story /,"Thompson, Christina,",X030459529,BY-REQUEST,BY-REQUEST,BOOK,7/22/08,7/29/14,2,0,0,8,1
DU 000423 .F8  O66  1973,DU423 .F8 O66 1973,974364,ALDERMAN,1973,"Maori death customs,","Oppenheim, Roger S.,",X000592819,STACKS,STACKS,BOOK,6/29/96,4/25/02,0,0,2,7,2
DU 000423 .G3  B47  1976,DU423 .G3 B47 1976,226233,ALDERMAN,1976,"Games and pastimes of the Maori : an account of various exercises, games and pastimes of the natives of New Zealand, as practised in former times, including some information concerning their vocal and instrumental music /","Best, Elsdon,",X000162603,STACKS,STACKS,BOOK,6/28/96,3/17/09,0,0,0,2,1
DU 000423 .G6  A83  1987,DU423 .G6 A83 1987,1355259,ALDERMAN,1987,Maori land /,"Asher, George.",X001105200,STACKS,STACKS,BOOK,6/30/96,3/17/09,0,0,1,1,1
DU 000423 .G6  B88  1990,DU423 .G6 B88 1990,1796187,ALDERMAN,1990,Maori Affairs /,"Butterworth, Graham Victor,",X001857816,STACKS,STACKS,BOOK,6/30/96,3/30/11,0,0,0,0,1
DU 000423 .G6  C56  1989,DU423 .G6 C56 1989,1794114,ALDERMAN,1989,"The sovereignty game : power, knowledge and reading the Treaty /","Cleave, Peter.",X001860355,STACKS,STACKS,BOOK,6/30/96,5/12/05,0,0,1,5,1
DU 000423 .G6  H65  1989,DU423 .G6 H65 1989,7344054,ALDERMAN,1989,Honouring the treaty : an introduction for Pakeha to the Treaty of Waitangi /,,X031918739,STACKS,STACKS,BOOK,1/17/18,1/1/00,0,0,0,0,1
DU 000423 .G6  K44  1990,DU423 .G6 K44 1990,1737807,ALDERMAN,1990,"A question of honour? : Labour and the treaty, 1984-1989 /","Kelsey, Jane.",X002058694,STACKS,STACKS,BOOK,6/30/96,12/3/18,0,0,0,2,1
DU 000423 .G6  M53  1982,DU423 .G6 M53 1982,113632,ALDERMAN,1982,"Race conflict in New Zealand, 1814-1865 /","Miller, Harold,",X000352230,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
DU 000423 .G6  M58  1990,DU423 .G6 M58 1990,1828712,ALDERMAN,1990,The treaty & the act : the Treaty of Waitangi (1840) and the Treaty of Waitangi Act (1975) /,"Mitchell, Robin,",X002065069,STACKS,STACKS,BOOK,6/30/96,3/17/09,0,0,0,4,1
DU 000423 .G6  R57  1989,DU423 .G6 R57 1989,1623488,ALDERMAN,1989,"Days of darkness : Taranaki, 1878-1884 /","Riseborough, Hazel.",X001664785,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,0,1
DU 000423 .G6  S53  1990,DU423 .G6 S53 1990,1758931,ALDERMAN,1990,Justice and the Maori : M?ori claims in New Zealand political argument in the 1980's /,"Sharp, Andrew.",X001813441,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,1,4,1
DU 000423 .G6  T4  1989,DU423 .G6 T4 1989,1757685,ALDERMAN,1989,Te reo o te Tiriti mai rano : the treaty is always speaking /,,X002086120,STACKS,STACKS,BOOK,6/30/96,7/6/11,0,0,0,1,3
DU 000423 .G6  T74  1990,DU423 .G6 T74 1990,1762681,ALDERMAN,1990,The Treaty of Waitangi & the Waitangi Tribunal.,,X002598244,STACKS,STACKS,BOOK,6/30/96,3/17/09,0,0,0,3,1
DU 000423 .G6  W37  1995,DU423 .G6 W37 1995,2454217,ALDERMAN,1995,"A show of justice : racial ""amalgamation"" in nineteenth century New Zealand /","Ward, Alan,",X006054615,STACKS,STACKS,BOOK,7/1/96,11/3/97,0,0,0,1,1
DU 000423 .G92  1885,DU423 .G92 1885,974365,ALDERMAN,1885,"The history and doings of the Maoris, from the year 1820 to the signing of the treaty of Waitangi in 1840.","Gudgeon, Thomas Wayth,",X001175560,STACKS,STACKS,BOOK,6/29/96,11/23/15,0,0,1,5,1
DU 000423 .H8  B47  1977,DU423 .H8 B47 1977,234881,ALDERMAN,1977,"Forest lore of the Maori : with methods of snaring, trapping, and preserving birds and rats, uses of berries, roots, fern-root, and forest products, with mythological notes on origins, karakia used, etc. /","Best, Elsdon,",X000077198,STACKS,STACKS,BOOK,6/28/96,3/17/09,0,0,0,10,1
DU 000423 .I53  S53  1982,DU423 .I53 S53 1982,675584,ALDERMAN,1982,Catalogue of Maori artefacts in the museums of Canada and the United States of America /,"Simmons, D. R.",X001161054,STACKS,STACKS,BOOK,6/29/96,3/17/09,0,0,0,2,1
DU 000423 .I55  T44  1991,DU423 .I55 T44 1991,1931843,ALDERMAN,1991,Te Hikoi marama : a directory of Maori information resources.,,X002107333,STACKS,STACKS,BOOK,6/30/96,2/9/11,0,0,0,1,1
DU 000423 .K57  M47  1995,DU423 .K57 M47 1995,2239572,ALDERMAN,1995,New growth from old : the Wh?nau in the modern world /,"Metge, Joan,",X006071906,STACKS,STACKS,BOOK,7/1/96,1/27/98,0,0,0,1,2
DU 000423 .L35  H53  2011,DU423 .L35 H53 2011,5415306,ALDERMAN,2011,Lords of the land : indigenous property rights and the jurisprudence of empire /,"Hickford, Mark.",X031198566,STACKS,STACKS,BOOK,9/19/11,12/19/11,1,0,0,1,1
