Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
BP 000195 .I3  H38  2001,BP195 .I3 H38 2001,3822215,ALDERMAN,2001,al-?arakah al-Ib???yah f? al-Mashriq al-?Arab? /,"H?shim, Mahd? ??lib.",X004603838,STACKS,STACKS,BOOK,3/18/02,10/24/08,0,0,0,5,1
BP 000195 .I3  H64  2012,BP195 .I3 H64 2012,5764465,ALDERMAN,2012,The essentials of Ibadi Islam /,"Hoffman, Valerie J. (Valerie Jon),",X031214869,STACKS,STACKS,BOOK,9/5/12,11/13/17,4,4,0,8,1
BP 000195 .I3  I24  2018,BP195 .I3 I24 2018,7800904,ALDERMAN,2018,L'ibadisme dans les sociétés de l'Islam médiéval : modèles et interactions /,,X032212160,STACKS,STACKS,BOOK,11/19/18,1/1/00,0,0,0,0,1
BP 000195 .I3  I36  2015,BP195 .I3 I36 2015,6574398,ALDERMAN,2015,?th?r Jaz?rat Jarabah /,"Ibn Ya?q?b, S?lim.",X031736923,STACKS,STACKS,BOOK,6/24/15,1/1/00,0,0,0,0,1
BP 000195 .I3  L68  2018,BP195 .I3 L68 2018,7774623,ALDERMAN,2018,"Ibadi Muslims of North Africa : manuscripts, mobilization, and the making of a written tradition /","Love, Paul M.,",X032582675,STACKS,STACKS,BOOK,10/24/18,10/25/18,0,0,0,0,1
BP 000195 .I3  M3,BP195 .I3 M3,158465,ALDERMAN,1980,Oman and Ibadhism /,"Maamiry, Ahmed Hamoud,",X031765641,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,2,0,1
BP 000195 .I3  M3  1989,BP195 .I3 M3 1989,1380638,ALDERMAN,1989,Oman and Ibadhism /,"Maamiry, Ahmed Hamoud,",X001632799,STACKS,STACKS,BOOK,6/30/96,4/16/16,1,0,0,11,1
BP 000195 .I3  M34  2005,BP195 .I3 M34 2005,4608100,ALDERMAN,2005,"U??l al-d?n, aw, al-U??l al-?ashrah ?inda al-Ib???yah /","Malsh???, Tabgh?r?n ibn D?w?d,",X030247643,STACKS,STACKS,BOOK,7/16/07,10/24/08,0,0,0,0,1
BP 000195 .I3  M342  2011,BP195 .I3 M342 2011,5583673,ALDERMAN,2011,al-Ib???yah : nash?atuh? wa-?aq??iduh? /,"Mahd?, Mu?ammad ?asan.",X031233860,STACKS,STACKS,BOOK,4/3/12,1/1/00,0,0,0,0,1
BP 000195 .I3  M37  2017  V.000001,BP195 .I3 M37 2017 v.1,7670643,ALDERMAN,2017,Maws??at al-fiqh al-Ib??? /,,X032214880,STACKS,CHECKEDOUT,BOOK,8/20/18,9/5/18,0,0,0,0,1
BP 000195 .I3  M37  2017  V.000002,BP195 .I3 M37 2017 v.2,7670643,ALDERMAN,2017,Maws??at al-fiqh al-Ib??? /,,X032214881,STACKS,CHECKEDOUT,BOOK,8/22/18,9/5/18,0,0,0,0,1
BP 000195 .I3  M37  2017  V.000003,BP195 .I3 M37 2017 v.3,7670643,ALDERMAN,2017,Maws??at al-fiqh al-Ib??? /,,X032214882,STACKS,CHECKEDOUT,BOOK,8/22/18,9/5/18,0,0,0,0,1
BP 000195 .I3  M37  2017  V.000004,BP195 .I3 M37 2017 v.4,7670643,ALDERMAN,2017,Maws??at al-fiqh al-Ib??? /,,X032214883,STACKS,CHECKEDOUT,BOOK,8/22/18,9/5/18,0,0,0,0,1
BP 000195 .I3  M37  2017  V.000005,BP195 .I3 M37 2017 v.5,7670643,ALDERMAN,2017,Maws??at al-fiqh al-Ib??? /,,X032214884,STACKS,CHECKEDOUT,BOOK,8/22/18,9/5/18,0,0,0,0,1
BP 000195 .I3  M37  2017  V.000006,BP195 .I3 M37 2017 v.6,7670643,ALDERMAN,2017,Maws??at al-fiqh al-Ib??? /,,X032214885,STACKS,CHECKEDOUT,BOOK,8/22/18,9/5/18,0,0,0,0,1
BP 000195 .I3  M37  2017  V.000007,BP195 .I3 M37 2017 v.7,7670643,ALDERMAN,2017,Maws??at al-fiqh al-Ib??? /,,X032214886,STACKS,CHECKEDOUT,BOOK,8/22/18,9/5/18,0,0,0,0,1
BP 000195 .I3  M59  2017,BP195 .I3 M59 2017,7656849,ALDERMAN,2017,"al-?arakah al-Ib???yah f? ?a?ramawt, 129 H-151 H /","M?z?n, ?Abd al-Kar?m Ma?r?s,",X032214816,STACKS,STACKS,BOOK,8/7/18,1/1/00,0,0,0,0,1
BP 000195 .I3  M8  V.000002 PT.000001,BP195 .I3 M8 v.2 pt.1,766791,ALDERMAN,1964,al-Ib???yah f? mawkib al-t?r?kh /,"Mu?ammar, ?Al? Ya?yá.",X032037780,STACKS,STACKS,BOOK,10/10/17,1/1/00,0,0,0,0,1
