Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
DC 000102.8 .R2  H43  1994,DC102.8 .R2 H43 1994,2390320,ALDERMAN,1994,Gilles de Rais /,"Heers, Jacques.",X002600985,STACKS,STACKS,BOOK,7/1/96,1/1/00,0,0,1,1,1
DC 000102.8 .R2  W6  1899,DC102.8 .R2 W6 1899,617111,ALDERMAN,1899,"Blue-beard, a contribution to history and folk-lore; being the history of Gilles de Retz, of Brittany, France, who was executed at Nantes in 1440 A.D., and who was the original of Blue-beard in the tales of Mother Goose,","Wilson, Thomas,",X000302663,STACKS,STACKS,BOOK,6/29/96,11/6/17,0,0,1,21,1
DC 000102.8 .R4  C68  1982,DC102.8 .R4 C68 1982,494,ALDERMAN,1982,"Le roi René : le prince, le mécène, l'écrivain, le mythe /","Coulet, Noël.",X000508135,STACKS,STACKS,BOOK,6/28/96,5/27/04,0,0,0,1,1
DC 000102.8 .R4  D4  1946,DC102.8 .R4 D4 1946,405736,ALDERMAN,1946,"Un artisan de la renaissance franc?aise au XVe siècle, le roi René, 1409-1480.","Des Garets, Marie Louyse de Garnier.",X000336955,STACKS,STACKS,BOOK,6/28/96,5/27/04,0,0,0,1,1
DC 000102.8 .R4  F38  2008,DC102.8 .R4 F38 2008,4790692,ALDERMAN,2008,Le roi René /,"Favier, Jean,",X030521693,STACKS,STACKS,BOOK,11/6/08,1/1/00,0,0,0,0,1
DC 000102.8 .R4  K45  2008,DC102.8 .R4 K45 2008,4810625,ALDERMAN,2008,The good king : René of Anjou and fifteenth century Europe /,"Kekewich, Margaret Lucille,",X030474229,STACKS,STACKS,BOOK,1/7/09,2/10/09,0,0,0,1,1
DC 000102.8 .R4  L46  2004,DC102.8 .R4 L46 2004,4038651,ALDERMAN,2004,Le bon roi René /,"Levron, Jacques,",X004780584,STACKS,STACKS,BOOK,6/17/04,1/1/00,0,0,0,0,1
DC 000102.8 .R4  M42  1993,DC102.8 .R4 M42 1993,2285273,ALDERMAN,1993,"Les fêtes de chevalerie à la cour du roi René : emblématique, art et histoire : les joutes de Nancy, le Pas de Saumur et le Pas de Tarascon /","Mérindol, Christian de.",X002452528,STACKS,STACKS,BOOK,7/1/96,5/17/10,0,0,0,3,1
DC 000102.8 .R6  K3  1993,DC102.8 .R6 K3 1993,2232593,ALDERMAN,1993,Memoria und Selbstdarstellung : die Stiftungen des burgundischen Kanzlers Rolin /,"Kamp, Hermann,",X002287164,STACKS,STACKS,BOOK,7/1/96,1/1/00,0,0,0,0,1
DC 000102.8 .S7  P48  1983,DC102.8 .S7 P48 1983,20256,ALDERMAN,1983,Agnès Sorel /,"Philippe, Robert,",X000939519,STACKS,STACKS,BOOK,6/28/96,6/25/05,0,0,0,2,1
DC 000103 .A22  2011,DC103 .A22 2011,7281748,ALDERMAN,2011,Lettres de Jeanne d'Arc /,"Joan,",X031848855,STACKS,CHECKEDOUT,BOOK,11/10/17,2/1/18,2,0,0,2,1
DC 000103 .A25  2006,DC103 .A25 2006,4444534,ALDERMAN,2006,Joan of Arc : la Pucelle /,,X030498831,STACKS,LOST-ASSUM,BOOK,9/9/08,12/12/18,3,9,0,12,1
DC 000103 .A4,DC103 .A4,943417,ALDERMAN,1889,The Maid of Orleans: and the great war of the English in France.,"Adams, W. H. Davenport (William Henry Davenport),",X006136257,STACKS,STACKS,BOOK,6/29/96,6/24/02,0,0,0,4,1
DC 000103 .A427  2017,DC103 .A427 2017,7278148,ALDERMAN,2017,Dictionnaire encyclopédique de Jeanne d'Arc /,"Ambrogi, Pascal-Raphaël,",X031852826,STACKS,CHECKEDOUT,BOOK,11/7/17,2/1/18,2,0,0,2,1
DC 000103 .B28  1986,DC103 .B28 1986,697824,ALDERMAN,1986,"Joan of Arc : heretic, mytic, shaman /","Barstow, Anne Llewellyn.",X002075111,STACKS,STACKS,BOOK,6/29/96,4/7/14,1,0,3,36,1
DC 000103 .B29  1854,DC103 .B29 1854,943418,ALDERMAN,1854,"The life of Joan of Arc, the maid of Orleans.","Bartlett, David V. (David Vandewater Golden),",X004604655,STACKS,STACKS,BOOK,6/29/96,11/4/16,1,0,1,7,1
DC 000103 .B43  2009,DC103 .B43 2009,6108188,ALDERMAN,2009,Jeanne d'Arc /,"Beaune, Colette.",X031614967,STACKS,STACKS,BOOK,7/24/13,1/1/00,0,0,0,0,1
DC 000103 .B432  2012,DC103 .B432 2012,5947719,ALDERMAN,2012,Jeanne d'Arc : verites et legendes /,"Beaune, Colette.",X031607581,STACKS,STACKS,BOOK,2/25/13,3/15/17,1,0,0,1,1
DC 000103 .B67  2016,DC103 .B67 2016,7278625,ALDERMAN,2016,Jeanne d'Arc et l'Allemagne : 1915 /,"Bloy, Léon,",X031848851,STACKS,STACKS,BOOK,11/9/17,2/1/18,2,0,0,2,1
DC 000103 .B68  1907,DC103 .B68 1907,583534,ALDERMAN,1907,Joan of Arc;,"Boutet de Monvel, Louis Maurice,",X001098242,STACKS,STACKS,BOOK,6/29/96,10/11/16,1,0,2,8,1
