Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
DG 000575 .S8  A5  1996,DG575 .S8 A5 1996,2618632,ALDERMAN,1996,Il manuale del buon politico /,"Sturzo, Luigi,",X004045688,STACKS,STACKS,BOOK,2/12/97,2/1/11,0,0,0,0,1
DG 000575 .S8  D47,DG575 .S8 D47,1309640,ALDERMAN,1982,Sturzo mi disse /,"De Rosa, Gabriele,",X001490985,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,0,1
DG 000575 .S8  D54  1981,DG575 .S8 D54 1981,1310499,ALDERMAN,1981,Filosofia e storia in Luigi Sturzo /,"Di Lascia, Alfred.",X001505772,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,0,1
DG 000575 .S8  L78  2003,DG575 .S8 L78 2003,4228345,ALDERMAN,2003,"Luigi Sturzo e i Rosselli tra Londra, Parigi e New York : carteggio, 1929-1945 /",,X004854667,STACKS,STACKS,BOOK,2/25/05,1/1/00,0,0,0,0,1
DG 000575 .S8  M34,DG575 .S8 M34,502698,ALDERMAN,1975,Profilo biografico di Luigi Sturzo /,"Malgeri, Francesco.",X000282036,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
DG 000575 .S8  N48  1989,DG575 .S8 N48 1989,1737495,ALDERMAN,1989,Quel piccolo prete : l'avventura umana e politica di Luigi Sturzo /,"Nese, Marco,",X002524773,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,1,1
DG 000575 .S8  P36  1995,DG575 .S8 P36 1995,2626819,ALDERMAN,1995,Il coraggio della democrazia : Sturzo e l'Internazionale popolare tra le due guerre /,"Papini, Roberto,",X006026769,STACKS,STACKS,BOOK,11/7/96,5/21/97,0,0,0,1,1
DG 000575 .S8  P38  1982,DG575 .S8 P38 1982,147792,ALDERMAN,1982,Fede e impegno politico in Luigi Sturzo : l'influsso della concezione religiosa nella prima attività politico-sociale del prete di Caltagirone /,"Pennisi, Michele.",X000836727,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
DG 000575 .S8  R66,DG575 .S8 R66,226545,ALDERMAN,1977,Luigi Sturzo /,"De Rosa, Gabriele,",X000035165,STACKS,STACKS,BOOK,6/28/96,6/10/14,1,0,1,1,1
DG 000575 .S98  A3,DG575 .S98 A3,702096,ALDERMAN,1984,"Memorie, 1932-1936 /","Suvich, Fulvio,",X000904117,STACKS,STACKS,BOOK,6/29/96,1/30/06,0,0,0,4,1
DG 000575 .T32  D34,DG575 .T32 D34,1680255,ALDERMAN,1987,L'ultimo giolittiano al Viminale : Paolo Taddei nel governo Facta : una famiglia della borghesia italiana fra la nascita e la nascita el la caduta dello stato liberale /,"Dal Poggetto, Giovanna.",X001809485,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,1,0,1
DG 000575 .T6  A36  2008,DG575 .T6 A36 2008,4796004,ALDERMAN,2008,Palmiro Togliatti : a biography /,"Agosti, Aldo.",X030474258,STACKS,STACKS,BOOK,11/20/08,2/10/09,0,0,0,0,1
DG 000575 .T6  A5  1984  V.000001,DG575 .T6 A5 1984 v.1,73110,ALDERMAN,1984,Discorsi parlamentari /,"Togliatti, Palmiro,",X000909747,STACKS,STACKS,BOOK,6/28/96,8/19/04,0,0,0,1,1
DG 000575 .T6  A5  1984  V.000002,DG575 .T6 A5 1984 v.2,73110,ALDERMAN,1984,Discorsi parlamentari /,"Togliatti, Palmiro,",X000909746,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,2
DG 000575 .T6  A6513  2011,DG575 .T6 A6513 2011,5365667,ALDERMAN,2011,Stalin and Togliatti : Italy and the origins of the Cold War /,"Aga Rossi, Elena.",X030944798,STACKS,STACKS,BOOK,6/22/11,1/1/00,0,0,0,0,2
DG 000575 .T6  B62,DG575 .T6 B62,624910,ALDERMAN,1973,Palmiro Togliatti.,"Bocca, Giorgio.",X000538519,STACKS,STACKS,BOOK,6/29/96,12/2/98,0,0,0,1,1
DG 000575 .T6  C3,DG575 .T6 C3,242001,ALDERMAN,1978,"L'Attentato a Togliatti : 14 luglio 1948, il PCI tra insurrezione e programma democratico /","Caprara, Massimo,",X031876002,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
DG 000575 .T6  G78,DG575 .T6 G78,517362,ALDERMAN,1976,Togliatti e la via italiana al socialismo /,"Gruppi, Luciano.",X000700354,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
DG 000575 .T6  R34,DG575 .T6 R34,406465,ALDERMAN,1976,Palmiro Togliatti : per una biografia politica e intellettuale /,"Ragionieri, Ernesto.",X000537694,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
DG 000575 .T6  S68,DG575 .T6 S68,402495,ALDERMAN,1976,Vent'anni con Togliatti /,"Spallone, Mario.",X000700355,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,2
DG 000575 .T6  T6,DG575 .T6 T6,237953,ALDERMAN,1978,La rivoluzione impossibile : l'attentato a Togliatti : violenza politica e reazione popolare /,"Tobagi, Walter.",X031876001,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
DG 000575 .T6  T63  1986,DG575 .T6 T63 1986,1287743,ALDERMAN,1986,Togliatti e la fondazione dello stato democratico /,,X001461975,STACKS,STACKS,BOOK,6/30/96,10/18/96,0,0,0,2,1
DG 000575 .T64  A33,DG575 .T64 A33,414438,ALDERMAN,1976,Con Gramsci : ricordi di uno della vecchia guardia /,"Tosin, Bruno.",X000276493,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
DG 000575 .T69  G83,DG575 .T69 G83,131780,ALDERMAN,1981,"Silvio Trentin, un democratico all'opposizione /","Guerrato, Moreno,",X000536939,STACKS,STACKS,BOOK,6/28/96,12/12/17,0,0,0,0,2
DG 000575 .T83  T87,DG575 .T83 T87,417391,ALDERMAN,1976,La felicità è la lotta /,"Turchi, Emma,",X000700357,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
DG 000575 .V3  A4  1938,DG575 .V3 A4 1938,948435,ALDERMAN,1938,Laughing diplomat.,"Varè, Daniele,",X000936577,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
DG 000575 .V42  A3,DG575 .V42 A3,104770,ALDERMAN,1983,Il quadrumviro scomodo : il vero Mussolini nelle memorie del pi?u monarchio dei fascisti /,"De Vecchi, Cesare Maria,",X001048762,STACKS,STACKS,BOOK,6/28/96,7/24/08,0,0,0,2,1
DG 000575 .V6  B4  1988,DG575 .V6 B4 1988,1617361,ALDERMAN,1988,"Il mito della ""nuova Italia"" : Gioacchino Volpe tra guerra e fascismo /","Belardelli, Giovanni,",X001684836,STACKS,STACKS,BOOK,6/30/96,10/14/05,0,0,0,1,1
DG 000575 .V64  R65,DG575 .V64 R65,188412,ALDERMAN,1979,Giuseppe Volpi : industria e finanza tra Giolitti e Mussolini /,"Romano, Sergio,",X030196006,STACKS,STACKS,BOOK,6/28/96,8/1/11,0,0,0,1,1
DG 000575 .Z92  A45,DG575 .Z92 A45,1349936,ALDERMAN,1983,"Zanotti-Bianco e Salvemini, carteggio /","Zanotti-Bianco, Umberto.",X001543723,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,0,1
DG 000575 .Z93  A3  1986,DG575 .Z93 A3 1986,1361650,ALDERMAN,1986,"Il posto al sole : cinquant'anni fa : l'ultima grande impresa coloniale della storia, 1936-1941 /","Zetto, Mario E. A.",X001595598,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,0,1
