Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
BQ 006353 .N342  Z4595  2010,BQ6353 .N342 Z4595 2010,5228352,ALDERMAN,2010,Zenk?ji no ch?sei /,,X030933631,STACKS,STACKS,BOOK,10/12/10,1/1/00,0,0,1,0,1
BQ 006353 .N37  K64  V.000001,BQ6353 .N37 K64 v.1,4622369,ALDERMAN,1979,Koji junrei.,,X030267121,STACKS,STACKS,BOOK,9/5/07,10/18/10,0,0,0,0,1
BQ 006353 .N37  K64  V.000010,BQ6353 .N37 K64 v.10,4622369,ALDERMAN,1979,Koji junrei.,,X030374250,STACKS,STACKS,BOOK,7/11/08,10/18/10,0,0,0,0,1
BQ 006353 .N37  K64  V.000011,BQ6353 .N37 K64 v.11,4622369,ALDERMAN,1979,Koji junrei.,,X030374251,STACKS,STACKS,BOOK,7/11/08,11/13/17,1,4,0,5,1
BQ 006353 .N37  K64  V.000002,BQ6353 .N37 K64 v.2,4622369,ALDERMAN,1979,Koji junrei.,,X030267122,STACKS,STACKS,BOOK,9/5/07,10/18/10,0,0,0,0,1
BQ 006353 .N37  K64  V.000003,BQ6353 .N37 K64 v.3,4622369,ALDERMAN,1979,Koji junrei.,,X030267123,STACKS,STACKS,BOOK,9/5/07,8/29/12,1,0,0,1,1
BQ 006353 .N37  K64  V.000004,BQ6353 .N37 K64 v.4,4622369,ALDERMAN,1979,Koji junrei.,,X030267124,STACKS,STACKS,BOOK,9/5/07,1/1/00,0,0,0,0,8
BQ 006353 .N37  K64  V.000005,BQ6353 .N37 K64 v.5,4622369,ALDERMAN,1979,Koji junrei.,,X030267125,STACKS,STACKS,BOOK,9/5/07,1/1/00,0,0,0,0,1
BQ 006353 .N37  K64  V.000006,BQ6353 .N37 K64 v.6,4622369,ALDERMAN,1979,Koji junrei.,,X030267126,STACKS,CHECKEDOUT,BOOK,9/5/07,8/28/17,1,0,0,1,1
BQ 006353 .N37  K64  V.000007,BQ6353 .N37 K64 v.7,4622369,ALDERMAN,1979,Koji junrei.,,X030267127,STACKS,STACKS,BOOK,9/5/07,10/18/10,0,0,0,0,1
BQ 006353 .N37  K64  V.000008,BQ6353 .N37 K64 v.8,4622369,ALDERMAN,1979,Koji junrei.,,X030267128,STACKS,CHECKEDOUT,BOOK,9/5/07,8/29/12,1,0,0,1,1
BQ 006353 .N37  K64  V.000009,BQ6353 .N37 K64 v.9,4622369,ALDERMAN,1979,Koji junrei.,,X030374249,STACKS,STACKS,BOOK,7/11/08,10/18/10,0,0,0,0,1
