Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
BD 000311 .H63  1984,BD311 .H63 1984,57187,ALDERMAN,1984,"Logic, ontology, and language : essays on truth and reality /","Hochberg, Herbert,",X000931110,STACKS,CHECKEDOUT,BOOK,6/28/96,10/15/18,1,0,1,3,1
BD 000311 .H67  2008,BD311 .H67 2008,4730136,ALDERMAN,2008,Austere realism : contextual semantics meets minimal ontology /,"Horgan, Terry,",X030258900,STACKS,STACKS,BOOK,6/10/08,12/4/08,0,0,0,1,1
BD 000311 .I57  1976,BD311 .I57 1976,280857,ALDERMAN,1978,Studies in ontology : essays /,International Philosophy Conference,X000085888,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,1,0,1
BD 000311 .J33  2002,BD311 .J33 2002,3924847,ALDERMAN,2002,Ontology /,"Jacquette, Dale.",X004661238,STACKS,STACKS,BOOK,3/18/03,8/15/10,0,0,1,3,1
BD 000311 .J64  1989,BD311 .J64 1989,1341940,ALDERMAN,1989,"Ontological investigations : an inquiry into the categories of nature, man, and society /","Johansson, Ingvar.",X001561130,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,1,2
BD 000311 .J66  1998,BD311 .J66 1998,2779698,ALDERMAN,1998,Intensity : an essay in Whiteheadian ontology /,"Jones, Judith A.,",X004133127,STACKS,STACKS,BOOK,3/24/98,12/27/11,1,0,1,2,1
BD 000311 .K3  1969,BD311 .K3 1969,1160097,ALDERMAN,1969,Language and ontology.,"Kaminsky, Jack,",X000280616,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
BD 000311 .L36  2008,BD311 .L36 2008,4819348,ALDERMAN,2008,Language and ontology /,,X030504903,STACKS,STACKS,BOOK,2/10/09,1/1/00,0,0,0,0,1
BD 000311 .L48  1989,BD311 .L48 1989,5226977,ALDERMAN,1989,"The listening self : personal growth, social change, and the closure of metaphysics /","Kleinberg-Levin, David Michael,",X030721234,STACKS,CHECKEDOUT,BOOK,10/11/10,11/16/18,1,3,0,6,1
BD 000311 .M35  1935,BD311 .M35 1935,806477,ALDERMAN,1935,Être et avoir /,"Marcel, Gabriel,",X001532687,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
