Catalog Id,Bib Marc Subfield Data,Item Library Code,Item Collection,Item Call Number,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Type,Item Created Date,Item Last Checkout Date,Item Status,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
2460535,2,ALDERMAN,STACKS,PJ7838 .B7145 Q23 1991,1991,Qabrun li-yanqa?? : shi?r /,"Ibr?h?m, Mu?ammad ??d.",X002652392,BOOK,7/1/96,10/2/07,STACKS,0,0,1,0,1
1954020,2,ALDERMAN,STACKS,PJ7838 .B7173 B39 1984,1984,Bayr?t Bayr?t : riw?yah /,"Ibr?h?m, ?un? All?h.",X030333781,BOOK,6/30/96,10/15/07,STACKS,0,0,1,0,1
2470736,2,ALDERMAN,STACKS,PJ7838 .B7173 D53 1992,1992,Dh?t : riw?yah /,"Ibr?h?m, ?un? All?h.",X004156091,BOOK,7/1/96,9/4/11,STACKS,0,0,1,4,1
4692341,2,ALDERMAN,STACKS,PJ7838 .B7173 I27 2005,2005,Sharaf /,"Ibr?h?m, ?un? All?h.",X030370625,BOOK,2/27/08,2/27/15,CHECKEDOUT,1,0,0,1,1
5582275,2,ALDERMAN,STACKS,PJ7838 .B7173 J27 2011,2011,al-Jal?d : riw?yah /,"Ibr?h?m, ?un? All?h.",X031231503,BOOK,3/30/12,9/16/13,STACKS,1,0,1,1,1
3798475,2 3,ALDERMAN,STACKS,PJ7838 .B7173 L313 2001,2001,The committee : a novel /,"Ibr?h?m, ?un? All?h.",X004557261,BOOK,12/11/01,4/12/16,STACKS,4,8,1,15,1
3798475,2 3,CLEMONS,BY-REQUEST,PJ7838 .B7173 L313 2001,2001,The committee : a novel /,"Ibr?h?m, ?un? All?h.",X004501890,BOOK,12/12/01,5/1/16,BY-REQUEST,7,13,0,21,1
1021655,2,ALDERMAN,STACKS,PJ7838 .B7173 N3,1974,Najmat Aghus?us.,"Ibr?h?m, ?un? All?h.",X002076173,BOOK,6/29/96,10/11/08,STACKS,0,0,1,3,1
1021656,2,ALDERMAN,STACKS,PJ7838 .B7173 S5813,1971,"The smell of it, & other stories,","Ibr?h?m, ?un? All?h.",X002014283,BOOK,6/29/96,11/29/18,CHECKEDOUT,0,27,0,34,1
5500801,2,ALDERMAN,STACKS,PJ7838 .B7173 T35 2007,2007,al-Tala??u? : [riw?yah] /,"Ibr?h?m, ?un? All?h.",X030306739,BOOK,11/22/11,2/27/15,CHECKEDOUT,1,0,0,1,1
1021657,2,ALDERMAN,STACKS,PJ7838 .B7173 T5,1969,Tilka al-r??i?ah.,"Ibr?h?m, ?un? All?h.",X002012152,BOOK,6/29/96,9/16/13,STACKS,1,0,0,4,1
5191930,2,ALDERMAN,STACKS,PJ7838 .B7173 T5 1986,1986,Tilka al-r??i?ah : (wa-qi?a? ukhr·) /,"Ibr?h?m, ?un? All?h.",X030763918,BOOK,8/11/10,1/1/00,STACKS,0,0,0,0,1
3715095,2,ALDERMAN,STACKS,PJ7838 .B7173 W37 2000,2000,Wardah : [riw?yah] /,"Ibr?h?m, ?un? All?h.",X004529119,BOOK,5/3/01,10/2/07,STACKS,0,0,0,0,1
1613954,2,ALDERMAN,STACKS,PJ7838 .B7173 Z54 1985,1985,"Thul?th?yat al-raf? wa-al-haz?mah : dir?sah naqd?yah li-thal?th riw?y?t li-?un? All?h Ibr?h?m : Tilka al-r??i?ah, Najmat Aghus?us, al-Lajnah /","??lim, Ma?m?d Am?n.",X001662738,BOOK,6/30/96,10/2/07,STACKS,0,0,0,1,1
2470697,2,ALDERMAN,STACKS,PJ7838 .B7175 I56 1992,1992,Inqir?? al-rajul /,"Ibr?h?m, ??bah A?mad.",X002645373,BOOK,7/1/96,11/4/16,STACKS,0,0,0,0,1
2470698,2,ALDERMAN,STACKS,PJ7838 .B7175 I57 1992,1992,al-Ins?n al-b?hit /,"Ibr?h?m, ??bah A?mad.",X002645375,BOOK,7/1/96,11/4/16,STACKS,0,0,1,0,1
3955306,2,ALDERMAN,STACKS,PJ7838 .B7177 J86 2000,2000,?ik?yat majn?n! : riw?yah /,"Ibr?h?m, Ya?y·,",X004719376,BOOK,7/24/03,10/2/07,STACKS,0,0,0,0,1
2681413,2,ALDERMAN,STACKS,PJ7838 .B7182 R8 1996,1996,Ru?y? al-gh??ib /,"Ibr?h?m, Sal?m.",X004156008,BOOK,4/15/97,10/2/07,STACKS,0,0,0,0,1
2309233,2,ALDERMAN,STACKS,PJ7838 .B719 A2 1992 v.1,1992,Qi?a? qa??rah jiddan--.,"Iby?r?, Fat??.",X002442212,BOOK,7/1/96,10/2/07,STACKS,0,0,0,0,1
2309233,2,ALDERMAN,STACKS,PJ7838 .B719 A2 1992 v.2,1992,Qi?a? qa??rah jiddan--.,"Iby?r?, Fat??.",X002442214,BOOK,7/1/96,10/2/07,STACKS,0,0,0,0,1
2411869,2,ALDERMAN,STACKS,PJ7838 .B719 A74 1980z,1980,?h y? balad! : qi?a? /,"Iby?r?, Fat??.",X002606028,BOOK,7/1/96,10/2/07,STACKS,0,0,0,0,1
4734813,2,ALDERMAN,STACKS,PJ7838 .B719 R53 1982,1982,Ri?lah kh?rij al-lu?bah : riw?yah f? aq???? /,"Iby?r?, Fat??.",X030404971,BOOK,6/16/08,1/1/00,STACKS,0,0,0,0,1
4506527,2,ALDERMAN,STACKS,PJ7838 .D12 A75 1988,1988,Abn?? al-nahr /,"??d, ?Al?.",X030210030,BOOK,4/5/07,10/2/07,STACKS,0,0,0,0,1
2488390,2,ALDERMAN,STACKS,PJ7838 .D15 H85 1993,1993,?ulm al-sikak al-ba??dah : qi?a? /,"??d, ?Al?.",X004259915,BOOK,7/1/96,10/2/07,STACKS,0,0,0,0,1
2888371,2,ALDERMAN,STACKS,PJ7838 .D5 Z82 1998,1998,al-Iltiz?m wa-al-b??ah f? al-qi??ah al-S?r?yah : adab Ilfat al-Idlib? nam?dhajan /,"Shab?b, Sa?ar.",X004259578,BOOK,3/8/99,10/2/07,STACKS,0,0,0,0,1
2510188,2,ALDERMAN,STACKS,PJ7838 .D68 D5513 1995,1995,Sabriya : Damascus bitter sweet /,"Idlib?, Ulfat.",X002712479,BOOK,7/1/96,3/11/18,STACKS,2,0,0,5,1
4409183,2,ALDERMAN,STACKS,PJ7838 .D68 K32 1977,1977,al-Khandaq al-gham?q : riw?yah.,"Idr?s, Suhayl.",X030139140,BOOK,10/20/06,11/12/08,STACKS,0,0,0,6,1
3833364,2,ALDERMAN,STACKS,PJ7838 .D68 Z464 2002 v.1,2002,Dhikray?t al-adab wa-al-?ubb /,"Idr?s, Suhayl.",X004689104,BOOK,4/30/02,6/2/15,STACKS,1,3,1,4,1
4448693,2,ALDERMAN,STACKS,PJ7838 .D7 A14 1990 v.2,1990,al-Qi?a? al-qa??rah /,"Idr?s, Y?suf.",X030164857,BOOK,12/13/06,2/27/15,CHECKEDOUT,1,0,1,6,1
56972,2,ALDERMAN,STACKS,PJ7838 .D7 A22 1984,1984,Rings of burnished brass /,"Idr?s, Y?suf.",X000859256,BOOK,6/28/96,10/2/07,STACKS,0,0,2,1,1
1964861,2,ALDERMAN,STACKS,PJ7838 .D7 A53 1985,1985,A-laysa kadh?lik /,"Idr?s, Y?suf.",X001788103,BOOK,6/30/96,10/2/07,STACKS,0,0,0,0,1
225984,2,ALDERMAN,STACKS,PJ7838 .D7 A6 1977,1977,Die billigsten N‰chte : Erz‰hlungen /,"Idr?s, Y?suf.",X000011307,BOOK,6/28/96,10/2/07,STACKS,0,0,0,0,1
2236133,2,ALDERMAN,STACKS,PJ7838 .D7 A6 1992,1992,The piper dies and other short stories /,"Idr?s, Y?suf.",X002311249,BOOK,7/1/96,1/1/00,STACKS,0,0,0,1,1
1969577,2,ALDERMAN,STACKS,PJ7838 .D7 A613 1990,1990,Rings of burnished brass /,"Idr?s, Y?suf.",X001945610,BOOK,6/30/96,10/2/07,STACKS,0,0,0,9,1
78555,2,ALDERMAN,STACKS,PJ7838 .D7 A73 1985,1985,Ahamm?yat an natathaqqaf-- y? n?s /,"Idr?s, Y?suf.",X001115174,BOOK,6/28/96,10/2/07,STACKS,0,0,0,1,1
2402180,2,ALDERMAN,STACKS,PJ7838 .D7 A79 1960,1960,Arkha? lay?l?.,"Idr?s, Y?suf.",X000233913,BOOK,7/1/96,10/2/07,STACKS,0,0,2,10,1
300821,2,ALDERMAN,STACKS,PJ7838 .D7 A793 1978,1978,The cheapest nights and other stories /,"Idr?s, Y?suf.",X000139907,BOOK,6/28/96,10/2/07,STACKS,0,0,0,15,1
1021669,2,ALDERMAN,STACKS,PJ7838 .D7 A8 1962,1962,al-?Askar? al-aswad.,"Idr?s, Y?suf.",X000469254,BOOK,6/29/96,10/2/07,STACKS,0,0,0,7,1
764552,2,ALDERMAN,STACKS,PJ7838 .D7 B28 1983,1983,al-Bahlaw?n /,"Idr?s, Y?suf.",X001281047,BOOK,6/29/96,10/2/07,STACKS,0,0,0,1,1
