Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
PF 003976 .A472  1989  BD.000001 LFG.000001-000015,PF3976 .A472 1989 Bd.1 Lfg.1-15,1796368,ALDERMAN,1989,Altdeutsches Namenbuch : die Überlieferung der Ortsnamen in Österreich und Südtirol von den Anfängen bis 1200 /,,X004615508,STACKS,STACKS,BOOK,6/7/02,1/1/00,0,0,0,0,1
PF 003976 .A472  1989  BD.000002 LFG.000016,PF3976 .A472 1989 Bd.2 Lfg.16,1796368,ALDERMAN,1989,Altdeutsches Namenbuch : die Überlieferung der Ortsnamen in Österreich und Südtirol von den Anfängen bis 1200 /,,X031726841,STACKS,STACKS,BOOK,5/5/15,1/1/00,0,0,0,0,1
PF 003976 .A472  1989  BEIHEFT 000001,PF3976 .A472 1989 Beiheft 1,1796368,ALDERMAN,1989,Altdeutsches Namenbuch : die Überlieferung der Ortsnamen in Österreich und Südtirol von den Anfängen bis 1200 /,,X004615502,STACKS,STACKS,BOOK,5/30/02,11/9/09,0,0,0,0,1
PF 003976 .A472  1989  ORDER-000001,PF3976 .A472 1989 order-001,1796368,ALDERMAN,1989,Altdeutsches Namenbuch : die Überlieferung der Ortsnamen in Österreich und Südtirol von den Anfängen bis 1200 /,,1796368-4001,STACKS,STACKS,BOOK,10/28/96,1/1/00,0,0,0,0,1
PF 003976 .B47  1991,PF3976 .B47 1991,1896418,ALDERMAN,1991,Rückläufiges morphologisches Wörterbuch des Althochdeutschen : auf der Grundlage des Althochdeutschen Wörterbuchs von Rudolf Schützeichel /,"Bergmann, Rolf.",X002067345,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,0,1
PF 003976 .F7  1966  SUPPL.,PF3976 .F7 1966 suppl.,7389443,ALDERMAN,1968,"Altdeutsche Personennamen, Ergänzungsband.","Kaufmann, Henning.",X032319650,STACKS,STACKS,BOOK,3/16/18,1/1/00,0,0,0,0,2
PF 003976 .F7  1966  V.000001,PF3976 .F7 1966 v.1,481854,ALDERMAN,1966,Altdeutsches Namenbuch,"Förstemann, Ernst Wilhelm,",X032319651,STACKS,STACKS,BOOK,6/29/96,3/19/18,0,0,0,0,2
PF 003985 .M8  1892  V.000001,PF3985 .M8 1892 v.1,1017566,ALDERMAN,1892,"Das Deutsche Urheberrecht an Literarischen,","Scheele, Johannes Georg.",X001271381,STACKS,STACKS,BOOK,6/29/96,11/9/09,0,0,1,0,1
PF 003985 .M8  1892  V.000002,PF3985 .M8 1892 v.2,1017566,ALDERMAN,1892,"Das Deutsche Urheberrecht an Literarischen,","Scheele, Johannes Georg.",X001271421,STACKS,STACKS,BOOK,6/29/96,11/9/09,0,0,1,0,1
PF 003985 .S5,PF3985 .S5,1017567,ALDERMAN,1924,"Deutsche sagversdichtungen des IX.-XI. jahrhunderts,","Sievers, Eduard,",X032319648,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,2
PF 003985 .S8  1963,PF3985 .S8 1963,449271,ALDERMAN,1963,Die kleineren althochdeutschen Sprachdenkmäler.,"Steinmeyer, Elias von,",X000284323,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,3,0,1
PF 003986 .M4,PF3986 .M4,1017568,ALDERMAN,1970,Altdeutsche Texet.,"Mettke, Heinz",X001850251,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,1,1
PF 003986 .S3  1980,PF3986 .S3 1980,216464,ALDERMAN,1980,Althochdeutsche Literatur : mit Proben aus dem Altniederdeutschen.,"Schlosser, Horst Dieter,",X000526315,STACKS,STACKS,BOOK,6/28/96,11/9/09,0,0,0,5,1
PF 003986 .S36  1982,PF3986 .S36 1982,657615,ALDERMAN,1982,"Codex Pal. lat. 52 : Studien zur Heidelberger Otfridhandschrift, zum Kicila-Vers und zum Georgslied /","Schützeichel, Rudolf.",X000758302,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
PF 003986.5 .A1  1930,PF3986.5 .A1 1930,1336280,ALDERMAN,1930,Alteste deutsche Dichtungen;,"Wolfskehl, Karl,",X002029547,STACKS,STACKS,BOOK,6/30/96,11/5/12,1,0,1,2,1
PF 003986.5 .A1  1979,PF3986.5 .A1 1979,213911,ALDERMAN,1979,"Althochdeutsche Literatur : von der ""Benedictinerregel"" zum ""Ezzolied"" : eine Auswahl /",,X032319649,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,4,2
PF 003987 .G463  H3  1979,PF3987 .G463 H3 1979,210066,ALDERMAN,1979,Georgslied und Georgslegende im frühen Mittelalter : Text u. Rekonstruktion /,"Haubrichs, Wolfgang.",X002706916,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,3,2
PF 003987 .G463  S45  2012,PF3987 .G463 S45 2012,5767248,ALDERMAN,2012,Blendendes Erzählen : Narrative Entwürfe von Ritterheiligkeit in deutschsprachigen Georgslegenden des Hoch- und Spätmittelalters /,"Seidl, Stephanie.",X030862327,STACKS,STACKS,BOOK,9/12/12,1/1/00,0,0,0,0,1
PF 003987 .H5  001880,PF3987 .H5 1880,217806,ALDERMAN,1880,"Das Hildebrandslied nach der handschrift von neuem hrsg., kritisch bearb. und erläutert, nebst bemerkungen über die ehemaligen Fulder codices der Kasseler bibliothek,",,X004443881,STACKS,STACKS,BOOK,6/13/00,11/5/12,1,0,2,9,1
