Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
BH 000181 .B8  1958,BH181 .B8 1958,416198,CLEMONS,1958,A philosophical enquiry into the origin of our ideas of the sublime and beautiful.,"Burke, Edmund,",X000037570,BY-REQUEST,BY-REQUEST,BOOK,6/28/96,1/9/16,2,1,2,58,1
BH 000181 .B8  1968,BH181 .B8 1968,2074116,CLEMONS,1968,A philosophical enquiry into the origin of our ideas of the sublime and beautiful /,"Burke, Edmund,",X002184171,BY-REQUEST,BY-REQUEST,BOOK,6/30/96,4/20/11,0,0,5,100,1
BH 000181 .B8  1968,BH181 .B8 1968,2074116,CLEMONS,1968,A philosophical enquiry into the origin of our ideas of the sublime and beautiful /,"Burke, Edmund,",X002738534,BY-REQUEST,BY-REQUEST,BOOK,6/30/96,6/6/13,0,6,2,57,1
BH 000181 .B8  1990,BH181 .B8 1990,1781069,ALDERMAN,1990,A philosophical enquiry into the origin of our ideas of the sublime and beautiful /,"Burke, Edmund,",X001860275,STACKS,STACKS,BOOK,6/30/96,12/2/15,3,3,7,65,1
BH 000181 .B8  1990,BH181 .B8 1990,1781069,CLEMONS,1990,A philosophical enquiry into the origin of our ideas of the sublime and beautiful /,"Burke, Edmund,",X002757159,BY-REQUEST,BY-REQUEST,BOOK,6/30/96,5/7/15,0,5,2,70,1
BH 000181 .B87  2015,BH181 .B87 2015,6511417,ALDERMAN,2015,A philosophical enquiry into the origin of our ideas of the sublime and beautiful /,"Burke, Edmund,",X031708475,STACKS,STACKS,BOOK,2/18/15,8/14/18,4,1,0,5,1
BH 000181 .D53  1996,BH181 .D53 1996,2504568,ALDERMAN,1996,The century of taste : the philosophical odyssey of taste in the eighteenth century /,"Dickie, George,",X002684680,STACKS,STACKS,BOOK,7/1/96,5/23/17,1,0,3,40,1
BH 000181 .H6  1997,BH181 .H6 1997,2773296,ALDERMAN,1997,The analysis of beauty /,"Hogarth, William,",X004120498,STACKS,CHECKEDOUT,BOOK,3/3/98,5/2/18,2,37,3,75,1
BH 000181 .H75  2004,BH181 .H75 2004,4124856,ALDERMAN,2004,"Imitation and society : the persistence of Mimesis in the aesthetics of Burke, Hogarth, and Kant /","Huhn, Tom.",X004808425,STACKS,STACKS,BOOK,11/2/04,5/23/17,2,1,0,16,2
BH 000181 .L33  2004,BH181 .L33 2004,4215882,ALDERMAN,2004,Origins and the Enlightenment : aesthetic epistemology from Descartes to Kant /,"Labio, Catherine.",X004805420,STACKS,STACKS,BOOK,12/14/04,10/19/10,0,0,0,19,2
BH 000181 .M36  1990,BH181 .M36 1990,1764500,ALDERMAN,1990,"Modernity, aesthetics, and the bounds of art /","McCormick, Peter (Peter J.)",X001844648,STACKS,STACKS,BOOK,6/30/96,7/20/08,0,0,2,20,1
BH 000181 .M57  1996,BH181 .M57 1996,2625041,ALDERMAN,1996,Winckelmann and the notion of aesthetic education /,"Morrison, Jeffrey.",X004041602,STACKS,STACKS,BOOK,11/12/96,6/5/12,1,7,0,24,1
BH 000181 .W44  1984,BH181 .W44 1984,668032,ALDERMAN,1984,Lessing's Laocoon : semiotics and aesthetics in the Age of Reason /,"Wellbery, David E.",X000869269,STACKS,STACKS,BOOK,6/29/96,5/23/17,3,1,3,30,1
BH 000181 .W66  1994,BH181 .W66 1994,2260040,ALDERMAN,1994,"The author, art, and the market : rereading the history of aesthetics /","Woodmansee, Martha.",X002335630,STACKS,STACKS,BOOK,7/1/96,7/21/17,5,4,2,41,1
BH 000182 .B2  1909,BH182 .B2 1909,269218,ALDERMAN,1909,Charles Batteux und seine Nachahmungstheorie in Deutschland /,"Schenker, Manfred Kuno,",X000054165,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
BH 000182 .F6  1969,BH182 .F6 1969,626336,ALDERMAN,1969,"Entre le classicisme et le romantisme, étude sur l'esthétique et les esthéticiens du XVIII siècle.","Folkierski, W?adys?aw,",X032054698,STACKS,STACKS,BOOK,6/29/96,1/16/17,1,1,0,5,1
BH 000183 .B37  1993,BH183 .B37 1993,2242573,ALDERMAN,1993,Poesie und Imagination : Studien zu ihrer Reflexionsgeschichte zwischen Aufklärung und Moderne /,"Barck, Karlheinz.",X002404927,STACKS,STACKS,BOOK,7/1/96,9/10/08,0,0,0,1,1
BH 000183 .B6  1995,BH183 .B6 1995,2805789,ALDERMAN,1995,Eroici furori /,"Bruno, Giordano,",X004187181,STACKS,STACKS,BOOK,6/17/98,1/22/13,1,2,1,3,1
BH 000183 .C75  1970,BH183 .C75 1970,612423,ALDERMAN,1970,"Traité du beau. Où l'on montre en quoi consiste ce que l'on nomme ainsi, par des exemples tirés de la plupart des arts et des sciences","Crousaz, Jean-Pierre de,",X000002433,STACKS,STACKS,BOOK,6/29/96,10/26/11,0,0,1,13,2
BH 000183 .H465  1987,BH183 .H465 1987,1260706,ALDERMAN,1987,Herder und die Anthropologie der Aufklärung /,"Herder, Johann Gottfried,",X001214976,STACKS,STACKS,BOOK,6/30/96,8/1/08,0,0,0,6,1
