"","Item.Shelving.Id","Item.Call.Number","Catalog.Id","Item.Library.Code","Catalog.Pub.Year","Catalog.Title","Catalog.Author","Item.Barcode","Item.Collection","Item.Status","Item.Type","Item.Created.Date","Item.Last.Checkout.Date","Item.Lifetime.Checkout","Item.Lifetime.Renewals","Item.Lifetime.Inhouse.Uses","Item.Legacy.Total.Charges","Number.of.Items","days_since_last_checkout","Item.Lifetime.Checkout.Corrected","checkouts_per_day","x0","x1","x2","x3","x4","x5","scoreA","scoreB","scoreC","modelC","dscoreC","model","NumInhouseUses","NumCheckouts","NumRenewals","MODEL","n","MultiVolume"
"409","PZ 000006 .H298  N 1857","PZ6 .H298 N 1857",802883,"ALDERMAN",1857,"""No such word as fail"" : or the children's journey /","Haven, Alice B. (Alice Bradley),","X006136730","STACKS","STACKS","BOOK","6/29/96","5/11/15",0,0,2,10,1,1470,10,0.00119617224880383,0.653641521924471,0.907042410950973,0.398574015207855,-0.253047131285017,-0.641835803988703,-0.107025744832687,0.618257460463659,0.362852702848613,0.372788138975096,1653,0.627211861024904,"1",2,10,0,"1",1,FALSE
"410","PZ 000006 .H55  W 1854","PZ6 .H55 W 1854",767898,"ALDERMAN",1854,"A week's delight, or, Games and stories for the parlor and fireside.","Higgins, Emily Mayer.","X002117472","STACKS","STACKS","BOOK","6/29/96","7/1/08",0,0,1,35,2,3975,35,0.0041866028708134,0.671289549232386,0.907042410950973,2.64522781406715,-0.253047131285017,0.423483112020539,0.789833839545031,0.102296223970015,0.55647321161814,0.655524507603591,1242,0.344475492396409,"1",1,35,0,"1",1,FALSE
"411","PZ 000006 .J74  YO 1971","PZ6 .J74 Yo 1971",1106266,"ALDERMAN",1971,"The young abolitionists; or, Conversations on slavery.","Jones, J. Elizabeth (Jane Elizabeth),","X001929019","STACKS","STACKS","BOOK","6/29/96","7/1/08",0,0,1,7,1,3975,7,0.000837320574162679,-0.0169835157763052,0.907042410950973,0.12897555934474,-0.253047131285017,0.423483112020539,-0.214648894958013,0.513705636859626,0.134787154616788,0.234232130358526,2084,0.765767869641474,"0",1,7,0,"0",1,FALSE
"412","PZ 000006 .M16  A 1847A","PZ6 .M16 A 1847a",802659,"ALDERMAN",1847,"Aunt Kitty's tales /","McIntosh, Maria J. (Maria Jane),","X000303271","STACKS","STACKS","BOOK","6/29/96","5/11/15",0,0,0,1,1,1470,1,0.000119617224880383,0.712468279617522,0.907042410950973,-0.41022135238149,-0.253047131285017,-0.641835803988703,-0.429895195208665,0.745710010429029,0.938268569065258,0.199743822709574,2184,0.800256177290426,"0",0,1,0,"0",1,FALSE
"413","PZ 000006 .M3S 1870","PZ6 .M3S 1870",769091,"ALDERMAN",1859,"The story of the peasant-boy philosopher, or, ""A child gathering pebbles on the sea-shore"" : founded on the early life of Ferguson, the shepherd-boy astronomer, and intended to show how a poor lad became acquainted with the principles of natural science /","Mayhew, Henry,","769091-2001","STACKS","STACKS","BOOK","6/29/96","1/1/00",0,0,0,0,1,7079,0,0,0.641876170385861,0.907042410950973,-0.500087504335861,-0.253047131285017,1.74354295844477,-0.465769578583774,0.289445182918558,0.130570020060986,0.02204130926402,2916,0.97795869073598,"0",0,0,0,"0",1,FALSE
"414","PZ 000006 .M844PE 1877","PZ6 .M844Pe 1877",6562365,"ALDERMAN",1877,"The peep of day : or, A series of the earliest religious instruction the infant mind is capable of receiving, with verses illustrative of the subject /","Mortimer, Favell Lee,","X002263339","STACKS","STACKS","BOOK","5/19/15","6/16/15",0,0,0,0,1,1434,0,0,0.53598800653837,-1.50176008264171,-0.500087504335861,-0.253047131285017,-0.657145776434345,-0.465769578583774,0.467308025284777,0.835218775086105,0.754513339488734,1084,0.245486660511266,"1",0,0,0,"1",1,FALSE
"415","PZ 000006 .S554IN 1868","PZ6 .S554In 1868",819725,"ALDERMAN",1868,"The infant's progress from the valley of destruction to everlasting glory.","Sherwood, Mary Martha,","X006136755","STACKS","STACKS","BOOK","7/22/02","5/11/15",0,0,0,2,1,1470,2,0.000325414904002603,0.588932088462116,0.133906904889186,-0.320355200427118,-0.253047131285017,-0.641835803988703,-0.368174445158486,0.650786361851871,0.0143648190423846,0.400986015939626,1595,0.599013984060374,"1",0,2,0,"1",1,FALSE
"416","PZ 000006 .T215  OR 1868","PZ6 .T215 Or 1868",762019,"ALDERMAN",1868,"Original poems ...","Taylor, Jane,","X001929021","STACKS","STACKS","BOOK","6/29/96","7/1/08",0,0,1,17,1,3975,17,0.00203349282296651,0.588932088462116,0.907042410950973,1.02763707888846,-0.253047131285017,0.423483112020539,0.144094938793074,0.289586696972265,0.808405882678926,0.290734276347443,1860,0.709265723652557,"0",1,17,0,"0",1,FALSE
"417","PZ 000061 .A57  2007  T. 000001","PZ61 .A57 2007 t. 1",4757834,"ALDERMAN",2007,"Antologii?a seme?nogo chtenii?a /","","X030521850","STACKS","STACKS","BOOK","2/6/09","1/1/00",0,0,0,0,1,7079,0,0,-0.228759843471287,-0.701037537294072,-0.500087504335861,-0.253047131285017,1.74354295844477,-0.465769578583774,0.193026900449641,0.55280081462115,0.211846137682926,2154,0.788153862317075,"0",1,0,0,"0",9,TRUE
"418","PZ 000061 .A57  2007  T. 000002","PZ61 .A57 2007 t. 2",4757834,"ALDERMAN",2007,"Antologii?a seme?nogo chtenii?a /","","X030521998","STACKS","STACKS","BOOK","2/6/09","1/1/00",0,0,0,0,1,7079,0,0,-0.228759843471287,-0.701037537294072,-0.500087504335861,-0.253047131285017,1.74354295844477,-0.465769578583774,0.193026900449641,0.531893738079816,0.211846137682926,2154,0.788153862317075,"0",1,0,0,"0",9,TRUE
"419","PZ 000061 .A57  2007  T. 000003","PZ61 .A57 2007 t. 3",4757834,"ALDERMAN",2007,"Antologii?a seme?nogo chtenii?a /","","X030521995","STACKS","STACKS","BOOK","2/6/09","1/1/00",0,0,0,0,1,7079,0,0,-0.228759843471287,-0.701037537294072,-0.500087504335861,-0.253047131285017,1.74354295844477,-0.465769578583774,0.193026900449641,0.539227386936545,0.211846137682926,2154,0.788153862317075,"0",1,0,0,"0",9,TRUE
"420","PZ 000061 .A57  2007  T. 000004","PZ61 .A57 2007 t. 4",4757834,"ALDERMAN",2007,"Antologii?a seme?nogo chtenii?a /","","X030521832","STACKS","STACKS","BOOK","2/6/09","1/1/00",0,0,0,0,1,7079,0,0,-0.228759843471287,-0.701037537294072,-0.500087504335861,-0.253047131285017,1.74354295844477,-0.465769578583774,0.193026900449641,0.516083285678178,0.211846137682926,2154,0.788153862317075,"0",1,0,0,"0",9,TRUE
"421","PZ 000061 .A57  2007  T. 000005","PZ61 .A57 2007 t. 5",4757834,"ALDERMAN",2007,"Antologii?a seme?nogo chtenii?a /","","X030240618","STACKS","STACKS","BOOK","9/1/08","1/1/00",0,0,0,0,1,7079,0,0,-0.228759843471287,-0.645863458722364,-0.500087504335861,-0.253047131285017,1.74354295844477,-0.465769578583774,0.1979469607916,0.631598190637305,0.202780301936268,2173,0.797219698063732,"0",1,0,0,"0",9,TRUE
"422","PZ 000061 .A57  2007  T. 000006","PZ61 .A57 2007 t. 6",4757834,"ALDERMAN",2007,"Antologii?a seme?nogo chtenii?a /","","X030521833","STACKS","STACKS","BOOK","2/6/09","1/1/00",0,0,0,0,1,7079,0,0,-0.228759843471287,-0.701037537294072,-0.500087504335861,-0.253047131285017,1.74354295844477,-0.465769578583774,0.193026900449641,0.98596739792265,0.211846137682926,2154,0.788153862317075,"0",1,0,0,"0",9,TRUE
"423","PZ 000061 .A57  2007  T. 000007","PZ61 .A57 2007 t. 7",4757834,"ALDERMAN",2007,"Antologii?a seme?nogo chtenii?a /","","X030521836","STACKS","STACKS","BOOK","2/6/09","1/1/00",0,0,0,0,1,7079,0,0,-0.228759843471287,-0.701037537294072,-0.500087504335861,-0.253047131285017,1.74354295844477,-0.465769578583774,0.193026900449641,0.106618294259533,0.211846137682926,2154,0.788153862317075,"0",1,0,0,"0",9,TRUE
"424","PZ 000061 .A57  2007  T. 000008","PZ61 .A57 2007 t. 8",4757834,"ALDERMAN",2007,"Antologii?a seme?nogo chtenii?a /","","X030521835","STACKS","STACKS","BOOK","2/6/09","1/1/00",0,0,0,0,1,7079,0,0,-0.228759843471287,-0.701037537294072,-0.500087504335861,-0.253047131285017,1.74354295844477,-0.465769578583774,0.193026900449641,0.515474384650588,0.211846137682926,2154,0.788153862317075,"0",1,0,0,"0",9,TRUE
"425","PZ 000061 .A57  2007  T. 000009","PZ61 .A57 2007 t. 9",4757834,"ALDERMAN",2007,"Antologii?a seme?nogo chtenii?a /","","X030521834","STACKS","STACKS","BOOK","2/6/09","1/1/00",0,0,1,0,1,7079,0,0,-0.228759843471287,-0.701037537294072,-0.500087504335861,-0.253047131285017,1.74354295844477,-0.465769578583774,0.193026900449641,0.923567566089332,0.211846137682926,2154,0.788153862317075,"0",1,0,0,"0",9,TRUE
"426","PZ 000063 .C515  1963","PZ63 .C515 1963",1111459,"ALDERMAN",1963,"Serebri?any? gerb.","Chukovski?, Korne?,","X002670896","STACKS","STACKS","BOOK","6/29/96","5/23/16",0,0,1,1,2,1092,1,0.000119617224880383,0.0300778903781352,0.907042410950973,-0.41022135238149,-0.253047131285017,-0.802590514667942,-0.429895195208665,0.819505532509326,0.387340552173555,0.367083040039937,1672,0.632916959960063,"0",1,1,0,"0",1,FALSE
"427","PZ 000063 .G34  1982","PZ63 .G34 1982",72855,"ALDERMAN",1982,"Chuk i Gek : rasskazy i povesti /","Ga?dar, Arkadi?,","X000992194","STACKS","STACKS","BOOK","6/28/96","7/3/08",0,0,0,2,1,3973,2,0.000239205836622414,-0.0816929492386609,0.907391613979908,-0.320355200427118,-0.253047131285017,0.422632557995781,-0.394029393195445,0.605408840290826,0.640374095179141,0.17240373313362,2289,0.82759626686638,"0",0,2,0,"0",1,FALSE
"428","PZ 000063 .M444  1967","PZ63 .M444 1967",814728,"ALDERMAN",1967,"Vinni-Pukh i vse-vse-vse /","Milne, A. A. (Alan Alexander),","X000461689","STACKS","STACKS","BOOK","6/29/96","7/3/08",0,0,3,7,1,3973,7,0.000837320574162679,0.006547187300915,0.907042410950973,0.12897555934474,-0.253047131285017,0.422632557995781,-0.214648894958013,0.511328166753683,0.788865767419338,0.230188596450914,2096,0.769811403549086,"0",3,7,0,"0",1,FALSE
"429","PZ 000063 .P38  1963","PZ63 .P38 1963",767688,"ALDERMAN",1963,"Letnie dni : rasskazy /","Paustovsky, Konstantin,","X000600881","STACKS","STACKS","BOOK","6/29/96","5/22/17",2,4,0,6,1,728,2,0.000717703349282297,0.0300778903781352,0.907042410950973,-0.320355200427118,0.312755826270847,-0.957391347173876,-0.250523278333122,0.829027144238506,0.467662937706336,0.425536911030109,1543,0.574463088969891,"1",0,2,4,"1",1,FALSE
"430","PZ 000063 .P445  PRI 2013","PZ63 .P445 Pri 2013",6154615,"ALDERMAN",2013,"Prikli?uchenii?a bukvy ""A"" /","Petrushevskai?a, Li?udmila.","X031633070","STACKS","STACKS","BOOK","11/13/13","4/21/16",1,0,0,1,1,1124,1,0.000496524329692155,-0.264055898087118,-1.30900001066967,-0.41022135238149,-0.253047131285017,-0.788981650271816,-0.316857043819172,0.592137115805881,0.0197686858009547,0.875644545654136,633,0.124355454345864,"1",0,1,0,"1",1,FALSE
"431","PZ 000063 .T4  1957","PZ63 .T4 1957",1345644,"ALDERMAN",1957,"Rasskazy, skazki, legendy /","Teleshov, N. D. (Nikola? Dmitrievich),","X000492841","STACKS","STACKS","BOOK","6/30/96","7/3/08",0,0,1,0,1,3973,0,0,0.0653739449939656,0.906693207922039,-0.500087504335861,-0.253047131285017,0.422632557995781,-0.465769578583774,0.622739886793375,0.139149569673464,0.130699597136378,2578,0.869300402863622,"0",1,0,0,"0",1,FALSE
"432","PZ 000064 .A3  1921","PZ64 .A3 1921",817987,"ALDERMAN",1921,"Russk?i?a di?etsk?i?a skazki /","Afanas?ev, A. N. (Aleksandr Nikolaevich),","X000600852","STACKS","STACKS","BOOK","6/29/96","5/5/16",1,1,2,4,1,1110,3,0.000478468899521531,0.277150272688948,0.907042410950973,-0.230489048472746,-0.111596391896051,-0.794935528445121,-0.322272045083339,0.779204348342266,0.570773187559098,0.349839175640057,1708,0.650160824359943,"0",2,3,1,"0",1,FALSE
"433","PZ 000064 .R87  1997","PZ64 .R87 1997",2687558,"ALDERMAN",1997,"Russkie detskie strashilki /","","X006038314","STACKS","STACKS","BOOK","5/9/97","7/3/08",0,0,1,0,1,3973,0,0,-0.169933085778237,0.797392659865426,-0.500087504335861,-0.253047131285017,0.422632557995781,-0.465769578583774,0.632224044900833,0.611527661094442,0.175060324598721,2275,0.824939675401279,"0",1,0,0,"0",1,FALSE
"434","PZ 000064 .T44","PZ64 .T44",1111460,"ALDERMAN",1974,"Terem-teremok.","","X000615834","STACKS","STACKS","BOOK","6/29/96","5/7/16",1,4,1,6,1,1108,2,0.000717703349282297,-0.0346315430842204,0.907042410950973,-0.320355200427118,0.312755826270847,-0.795786082469879,-0.250523278333122,0.812520610407585,0.238385904114693,0.402038146512034,1592,0.597961853487966,"1",1,2,4,"1",1,FALSE
"435","PZ 000064.3 .B670","PZ64.3 .B670",4594072,"ALDERMAN",1968,"Vovka : dobrai?a dusha /","Barto, Agnii?a,","X030240514","STACKS","STACKS","BOOK","5/25/07","7/3/08",0,0,2,0,1,3973,0,0,0.00066451153160994,-0.483484050267652,-0.500087504335861,-0.253047131285017,0.422632557995781,-0.465769578583774,0.435641203365078,0.562074220972136,0.39176467274461,1621,0.60823532725539,"1",2,0,0,"1",1,FALSE
"436","PZ 000064.3 .C553","PZ64.3 .C553",781093,"ALDERMAN",1966,"Prikli?uchenii?a Bibigona /","Chukovski?, Korne?,","X000464928","STACKS","STACKS","BOOK","6/29/96","4/21/16",1,0,2,2,2,1124,2,0.000239234449760766,0.0124298630702201,0.907042410950973,-0.320355200427118,-0.253047131285017,-0.788981650271816,-0.394020811833557,0.808461942378922,0.952750147553161,0.389159682603953,1626,0.610840317396047,"1",2,2,0,"1",1,FALSE
"437","PZ 000064.3 .K52  ST 1981","PZ64.3 .K52 St 1981",2341388,"ALDERMAN",1981,"Stikhi /","Kharms, Daniil,","X002449164","STACKS","STACKS","BOOK","7/1/96","5/7/16",1,4,0,7,1,1108,3,0.000837520938023451,-0.0758102734693558,0.906344004893104,-0.230489048472746,0.312755826270847,-0.795786082469879,-0.214588803863582,0.804585975224697,0.487629501149058,0.434076850495092,1520,0.565923149504908,"1",0,3,4,"1",1,FALSE
"438","PZ 000064.3 .M2965  1971","PZ64.3 .M2965 1971",1345691,"ALDERMAN",1971,"Mister Tvister: [Stikhi] /","Marshak, S. (Samuil),","X000464919","STACKS","STACKS","BOOK","6/30/96","8/4/11",0,0,0,3,1,2846,3,0.000358894604617777,-0.0169835157763052,0.906693207922039,-0.230489048472746,-0.253047131285017,-0.056654634955283,-0.35813355333581,0.678582945075762,0.913098491961136,0.25663275425304,1984,0.74336724574696,"0",0,3,0,"0",1,FALSE
"439","PZ 000064.3 .S47  1966","PZ64.3 .S47 1966",1111462,"ALDERMAN",1966,"Rodnye po?ty.","Sher, N. S. (Nadezhda Sergeevna)","X000492842","STACKS","STACKS","BOOK","6/29/96","7/3/08",0,0,0,1,1,3973,1,0.000119617224880383,0.0124298630702201,0.907042410950973,-0.41022135238149,-0.253047131285017,0.422632557995781,-0.429895195208665,0.611981870269101,0.69094270770438,0.14775403833999,2437,0.85224596166001,"0",0,1,0,"0",1,FALSE
"440","PZ 000066.3 .Z59  2009","PZ66.3 .Z59 2009",4941794,"ALDERMAN",2009,"Znamenitye sobaki : rasskazy dli?a dete? starshego vozrasta.","","X030240636","STACKS","STACKS","BOOK","8/21/09","1/1/00",0,0,0,0,1,7079,0,0,-0.240525195009897,-0.769481330965305,-0.500087504335861,-0.253047131285017,1.74354295844477,-0.465769578583774,0.187834543238506,0.908183105289936,0.225547781490979,2111,0.774452218509021,"0",0,0,0,"0",1,FALSE
"441","PZ 000069 .B87  M 1927","PZ69 .B87 M 1927",1639924,"ALDERMAN",1927,"Ma?y Lord Powie?? dla M?odzie?y /","Burnett, Frances Hodgson,","X002265440","STACKS","STACKS","BOOK","6/30/96","7/3/08",0,0,1,1,1,3973,1,0.000119631534872592,0.241854218073117,0.906693207922039,-0.41022135238149,-0.253047131285017,0.422632557995781,-0.429890903501119,0.587942006681367,0.115158420521766,0.121169533879268,2642,0.878830466120732,"0",1,1,0,"0",1,FALSE
"442","PZ 000069 .J32  S53  1987","PZ69 .J32 S53 1987",1777217,"ALDERMAN",1987,"O Hannie Januszewskiej /","Skrobiszewska, Halina.","X002116836","STACKS","STACKS","BOOK","6/30/96","7/3/08",0,0,1,1,1,3973,1,0.000119631534872592,-0.111106328085186,0.906693207922039,-0.41022135238149,-0.253047131285017,0.422632557995781,-0.429890903501119,0.624640600307926,0.541090715210885,0.164044069305048,2332,0.835955930694952,"0",1,1,0,"0",1,FALSE
"443","PZ 000007 .A1587  FIR 2006","PZ7 .A1587 Fir 2006",4510091,"CLEMONS",2006,"Firegirl /","Abbott, Tony,","X030115492","ED-JUV","ED-JUV","JUV-BOOK","4/17/07","5/16/18",1,2,0,5,1,369,3,0.00113224637681159,-0.222877167701982,-0.470214335168128,-0.230489048472746,0.0298543474929149,-1.11006579461792,-0.126197743194384,0.725507911287308,0.96387336961925,0.828163655640768,864,0.171836344359232,"1",0,3,2,"1",1,TRUE
"444","PZ 000007 .A15892  WHE 2010","PZ7 .A15892 Whe 2010",5584877,"CLEMONS",2010,"Where the streets had a name /","Abdel-Fattah, Randa.","X030948404","ED-JUV","ED-JUV","JUV-BOOK","4/11/12","1/1/00",0,0,0,0,1,7079,0,0,-0.246407870779202,-1.10611305085851,-0.500087504335861,-0.253047131285017,1.74354295844477,-0.465769578583774,0.160777042292726,0.250085033476353,0.290880910171683,1859,0.709119089828317,"0",0,0,0,"0",1,FALSE
"445","PZ 000007 .A266  LI 2013","PZ7 .A266 Li 2013",6231632,"CLEMONS",2013,"Little Santa /","Agee, Jon","X031624632","ED-JUV","ED-JUV","JUV-BOOK","3/27/14","12/17/15",2,1,0,3,1,1250,2,0.00159574468085106,-0.264055898087118,-1.35579321654694,-0.320355200427118,-0.111596391896051,-0.73539674671207,0.0128099613352295,0.557464743431102,0.329803258413449,0.884411978340913,571,0.115588021659087,"1",0,2,1,"1",1,TRUE
"446","PZ 000007 .A2686  IAH 2014","PZ7 .A2686 Iah 2014",6546719,"CLEMONS",2014,"I lived on Butterfly Hill /","Agosín, Marjorie.","X031620101","ED-JUV","ED-JUV","JUV-BOOK","4/14/15","1/1/00",0,0,0,0,1,7079,0,0,-0.269938573856423,-1.48953797662899,-0.500087504335861,-0.253047131285017,1.74354295844477,-0.465769578583774,0.134747974458755,0.592482626438141,0.381271720271429,1641,0.618728279728571,"1",0,0,0,"1",1,FALSE
"447","PZ 000007 .A26877  EN 2011","PZ7 .A26877 En 2011",5584867,"CLEMONS",2011,"Enclave /","Aguirre, Ann.","X030948403","ED-JUV","ED-JUV","JUV-BOOK","4/11/12","10/17/15",1,0,0,1,1,1311,1,0.000385356454720617,-0.252290546548508,-1.10611305085851,-0.41022135238149,-0.253047131285017,-0.709454848956955,-0.350197383972634,0.6019488727113,0.600119658512995,0.839920555975031,809,0.160079444024969,"1",0,1,0,"1",1,FALSE
"448","PZ 000007 .A2688  PDN 2008","PZ7 .A2688 Pdn 2008",4856767,"CLEMONS",2008,"The pencil /","Ahlberg, Allan.","X030469290","ED-JUV","ED-JUV","JUV-BOOK","3/31/09","3/27/17",1,0,0,6,1,784,6,0.00162074554294976,-0.234642519240592,-0.71954529782762,0.0391094073903686,-0.253047131285017,-0.933575834480656,0.0203079660125126,0.616764276782223,0.0857748398557305,0.872902910672717,645,0.127097089327283,"1",0,6,0,"1",1,FALSE
"449","PZ 000007 .A2689  JO 1991  BK & 6  INSERTS","PZ7 .A2689 Jo 1991 Bk & 6 Inserts",2054059,"CLEMONS",1991,"The jolly Christmas postman /","Ahlberg, Janet.","X002161193","CLEM-RESV","CLEM-RESV","BOOK-30DAY","6/30/96","1/1/00",0,0,1,6,1,7079,6,0.000717789209235554,-0.134637031162406,0.906693207922039,0.0391094073903686,-0.253047131285017,1.74354295844477,-0.250497528087847,0.274332713918114,0.412995749386027,0.0775228604790661,2779,0.922477139520934,"0",1,6,0,"0",1,TRUE
"450","PZ 000007 .A3149  BUT 2008","PZ7 .A3149 But 2008",5006856,"CLEMONS",2008,"The butter man /","Alalou, Elizabeth.","X030558989","ED-JUV","ED-JUV","JUV-BOOK","9/9/09","10/17/13",1,2,0,3,1,2041,1,0.000847457627118644,-0.234642519240592,-0.776116188515068,-0.41022135238149,0.0298543474929149,-0.399002629920329,-0.211608692977072,0.580092403586053,0.634787829359993,0.730968124636646,1125,0.269031875363354,"1",0,1,2,"1",1,FALSE
"451","PZ 000007 .A33  LOU 1912","PZ7 .A33 Lou 1912",1103247,"ALDERMAN",1910,"The Louisa Alcott story book;","Alcott, Louisa May,","X001120755","STACKS","STACKS","BOOK","6/29/96","7/1/08",0,0,1,3,1,3975,3,0.000358851674641148,0.341859706151303,0.907042410950973,-0.230489048472746,-0.253047131285017,0.423483112020539,-0.358146428458448,0.54331784842999,0.279881763271987,0.129783508597419,2592,0.870216491402581,"0",1,3,0,"0",1,TRUE
"452","PZ 000007 .A335  A 1890  V.000005","PZ7 .A335 A 1890 V.5",817000,"ALDERMAN",1890,"Aunt Jo's scrap-bag ...","Alcott, Louisa May,","X006136491","STACKS","STACKS","BOOK","6/29/96","5/11/15",1,2,0,60,1,1470,58,0.00717703349282297,0.459513221537404,0.907042410950973,4.71214930901769,0.0298543474929149,-0.641835803988703,1.68669342392275,0.0608600418031783,0.60872667748481,0.981790410091173,63,0.0182095899088275,"1",0,58,2,"1",1,TRUE
"453","PZ 000007 .A335  A 1900  V.000003","PZ7 .A335 A 1900 V.3",1103248,"ALDERMAN",1900,"Aunt Jo's scrap-bag ...","Alcott, Louisa May,","X006136492","STACKS","STACKS","BOOK","6/29/96","12/4/12",0,0,0,61,1,2358,61,0.00729665071770335,0.400686463844354,0.907042410950973,4.98174776488081,-0.253047131285017,-0.264189816996205,1.72256780729786,0.0374899883337361,0.96567887510173,0.980889252865149,64,0.0191107471348507,"1",0,120,0,"1",2,TRUE
"454","PZ 000007 .A335  A 1900  V.000004","PZ7 .A335 A 1900 V.4",1103248,"ALDERMAN",1900,"Aunt Jo's scrap-bag ...","Alcott, Louisa May,","X006136502","STACKS","STACKS","BOOK","6/29/96","9/6/10",0,0,0,59,1,3178,59,0.00705741626794258,0.400686463844354,0.907042410950973,4.80201546097207,-0.253047131285017,0.0845373331545248,1.65081904054764,0.0319542224228376,0.774780239909887,0.968007838122903,86,0.0319921618770973,"1",0,120,0,"1",2,TRUE
"455","PZ 000007 .A335  AN 1995","PZ7 .A335 An 1995",2533227,"ALDERMAN",1995,"An old-fashioned girl /","Alcott, Louisa May,","X004004257","STACKS","STACKS","BOOK","7/1/96","7/4/12",1,1,2,5,1,2511,4,0.000598229241445322,-0.158167734239627,0.906344004893104,-0.140622896518375,-0.111596391896051,-0.199122434102228,-0.286354739497923,0.703417863095879,0.462585980072618,0.334104989444255,1760,0.665895010555746,"0",2,4,1,"0",1,TRUE
"456","PZ 000007 .A335  E 1893","PZ7 .A335 E 1893",1103249,"ALDERMAN",1895,"Eight cousins;","Alcott, Louisa May,","1103249-1001","STACKS","STACKS","BOOK","6/29/96","1/1/00",0,0,0,0,1,7079,0,0,0.430099842690879,0.907042410950973,-0.500087504335861,-0.253047131285017,1.74354295844477,-0.465769578583774,0.308789795048962,0.982285965234041,0.0270993371156028,2902,0.972900662884397,"0",0,0,0,"0",1,FALSE
"457","PZ 000007 .A335  E 1914","PZ7 .A335 E 1914",1103250,"ALDERMAN",1914,"Eight cousins;","Alcott, Louisa May,","1103250-1001","STACKS","STACKS","BOOK","6/29/96","1/1/00",0,0,0,0,1,7079,0,0,0.318329003074083,0.907042410950973,-0.500087504335861,-0.253047131285017,1.74354295844477,-0.465769578583774,0.319282537079489,0.863754926482216,0.0302072075306573,2882,0.969792792469343,"0",0,0,0,"0",1,FALSE
"458","PZ 000007 .A335  E 1938","PZ7 .A335 E 1938",800992,"ALDERMAN",1938,"Eight cousins : or, The aunt hill /","Alcott, Louisa May,","X000445152","STACKS","STACKS","BOOK","6/29/96","12/15/12",1,0,5,20,1,2347,20,0.00239234449760766,0.177144784610762,0.907042410950973,1.29723553475157,-0.253047131285017,-0.268867864132374,0.2517180889184,0.420057498802752,0.519129778724164,0.618200256071308,1275,0.381799743928692,"1",5,20,0,"1",1,FALSE
"459","PZ 000007 .A335  J 1891","PZ7 .A335 J 1891",799249,"ALDERMAN",1891,"Jack and Jill : a village story /","Alcott, Louisa May,","X000489435","STACKS","STACKS","BOOK","6/29/96","7/1/08",0,0,0,2,2,3975,2,0.000239234449760766,0.453630545768099,0.907042410950973,-0.320355200427118,-0.253047131285017,0.423483112020539,-0.394020811833557,0.548301462754522,0.217308775987476,0.108659122331575,2720,0.891340877668425,"0",0,2,0,"0",1,FALSE
"460","PZ 000007 .A335  J 1895","PZ7 .A335 J 1895",3859212,"ALDERMAN",1895,"Jack and Jill : a village story /","Alcott, Louisa May,","X006136528","STACKS","STACKS","BOOK","6/26/02","6/15/04",0,0,1,2,1,5452,2,0.000324044069993519,0.430099842690879,0.142986183641492,-0.320355200427118,-0.253047131285017,1.05161725930423,-0.368585571773693,0.315357758823032,0.369273546384647,0.125093180393433,2624,0.874906819606567,"0",1,2,0,"0",1,FALSE
"461","PZ 000007 .A335  L 1901","PZ7 .A335 L 1901",785439,"ALDERMAN",1901,"Little men : life at Plumfield with Jo's boys /","Alcott, Louisa May,","X000987177","STACKS","STACKS","BOOK","6/29/96","6/16/15",0,0,1,5,1,1434,5,0.000598086124401914,0.394803788075049,0.907042410950973,-0.050756744564003,-0.253047131285017,-0.657145776434345,-0.28639766170823,0.721588074876502,0.0131781592499465,0.332820200761794,1766,0.667179799238206,"0",1,5,0,"0",1,TRUE
"462","PZ 000007 .A335  L 1920","PZ7 .A335 L 1920",818562,"ALDERMAN",1920,"Little men; life at Plumfield with Jo's boys.","Alcott, Louisa May,","X000593041","STACKS","STACKS","BOOK","6/29/96","11/18/12",1,0,0,4,2,2374,4,0.000478468899521531,0.283032948458253,0.907042410950973,-0.140622896518375,-0.253047131285017,-0.257385384798142,-0.322272045083339,0.673131655533335,0.458618644159287,0.254773578364338,1993,0.745226421635663,"0",0,4,0,"0",1,TRUE
"463","PZ 000007 .A335  L 1938","PZ7 .A335 L 1938",796128,"ALDERMAN",1938,"Little men : life at Plumfield with Jo's boys /","Alcott, Louisa May,","X000279847","STACKS","STACKS","BOOK","6/29/96","2/27/15",1,0,0,15,1,1543,15,0.00179425837320574,0.177144784610762,0.907042410950973,0.847904774979713,-0.253047131285017,-0.610790582085041,0.0723461720428567,0.579022496209334,0.903145203134045,0.592547858386075,1294,0.407452141613925,"1",0,15,0,"1",1,TRUE
"464","PZ 000007 .A335  LI 1925","PZ7 .A335 Li 1925",799374,"ALDERMAN",1925,"Little women : or, Meg, Jo, Beth, and Amy /","Alcott, Louisa May,","X002528636","STACKS","STACKS","BOOK","6/29/96","3/8/19",3,1,3,30,1,73,29,0.00358851674641148,0.253619569611727,0.907042410950973,2.10603090234092,-0.111596391896051,-1.23594779028208,0.610461922669487,0.466410571270648,0.998618050012738,0.898559154197734,473,0.101440845802266,"1",3,29,1,"1",1,TRUE
