Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
DJ 000149 .G7  E47  1980,DJ149 .G7 E47 1980,132393,ALDERMAN,1980,Anglo-Dutch relations and European unity 1940-1948 /,"Eisen, Janet.",X000824897,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,1,0,1
DJ 000149 .G7  H87  1982,DJ149 .G7 H87 1982,144363,ALDERMAN,1982,"The English journal, 1651-1652 /","Huygens, Lodewijck.",X000404532,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,1,1
DJ 000149 .I55  O44  D.000001,DJ149 .I55 O44 d.1,1271719,ALDERMAN,1971,Officiële bescheiden betreffende de Nederlands-Indonesische betrekkingen 1945-1950.,,X030806188,STACKS,STACKS,BOOK,1/6/97,11/6/17,0,0,0,0,1
DJ 000149 .I55  O44  D.000010,DJ149 .I55 O44 d.10,1271719,ALDERMAN,1971,Officiële bescheiden betreffende de Nederlands-Indonesische betrekkingen 1945-1950.,,X000396582,STACKS,STACKS,BOOK,1/6/97,11/6/17,0,0,0,0,1
DJ 000149 .I55  O44  D.000011,DJ149 .I55 O44 d.11,1271719,ALDERMAN,1971,Officiële bescheiden betreffende de Nederlands-Indonesische betrekkingen 1945-1950.,,X000848028,STACKS,STACKS,BOOK,6/30/96,11/6/17,0,0,0,0,1
DJ 000149 .I55  O44  D.000012,DJ149 .I55 O44 d.12,1271719,ALDERMAN,1971,Officiële bescheiden betreffende de Nederlands-Indonesische betrekkingen 1945-1950.,,X001225641,STACKS,STACKS,BOOK,6/30/96,11/6/17,0,0,0,0,1
DJ 000149 .I55  O44  D.000013,DJ149 .I55 O44 d.13,1271719,ALDERMAN,1971,Officiële bescheiden betreffende de Nederlands-Indonesische betrekkingen 1945-1950.,,X001155936,STACKS,STACKS,BOOK,6/30/96,11/6/17,0,0,0,0,1
DJ 000149 .I55  O44  D.000014,DJ149 .I55 O44 d.14,1271719,ALDERMAN,1971,Officiële bescheiden betreffende de Nederlands-Indonesische betrekkingen 1945-1950.,,X001333317,STACKS,STACKS,BOOK,6/30/96,11/2/17,0,0,0,0,1
DJ 000149 .I55  O44  D.000015,DJ149 .I55 O44 d.15,1271719,ALDERMAN,1971,Officiële bescheiden betreffende de Nederlands-Indonesische betrekkingen 1945-1950.,,X001683606,STACKS,STACKS,BOOK,6/30/96,2/9/11,0,0,0,0,2
DJ 000149 .I55  O44  D.000016,DJ149 .I55 O44 d.16,1271719,ALDERMAN,1971,Officiële bescheiden betreffende de Nederlands-Indonesische betrekkingen 1945-1950.,,X001984575,STACKS,STACKS,BOOK,6/30/96,2/9/11,0,0,0,0,1
