Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
PH 005339 .A8  Z3313  2011,PH5339 .A8 Z3313 2011,5723457,ALDERMAN,2011,Seven houses in France /,"Atxaga, Bernardo.",X030844149,STACKS,STACKS,BOOK,8/2/12,11/20/12,0,0,0,0,1
PH 005339 .A8  Z3318  2010,PH5339 .A8 Z3318 2010,6243430,ALDERMAN,2010,Siete casas en Francia /,"Atxaga, Bernardo.",X031648067,STACKS,STACKS,BOOK,4/14/14,5/15/17,1,5,0,6,4
PH 005339 .A8  Z7213  2005,PH5339 .A8 Z7213 2005,5723458,ALDERMAN,2005,Bernardo Atxaga : Basque literature from the end of the Franco era to the present /,"Kortazar, Jon.",X030843733,STACKS,STACKS,BOOK,8/2/12,10/11/12,0,0,1,0,1
PH 005339 .A8  Z76  2005,PH5339 .A8 Z76 2005,5723421,ALDERMAN,2005,Waking the hedgehog : the literary universe of Bernardo Atxaga /,"Olaziregi, Mari Jose.",X030875828,STACKS,STACKS,BOOK,8/1/12,1/1/00,0,0,1,0,2
PH 005339 .C36  B4413  2010,PH5339 .C36 B4413 2010,6080448,ALDERMAN,2010,Blade of light /,"Cano, Harkaitz,",X030610599,STACKS,STACKS,BOOK,6/13/13,1/1/00,0,0,0,0,1
PH 005339 .C36  B4418  2006,PH5339 .C36 B4418 2006,6080323,ALDERMAN,2006,El filo de la hierba /,"Cano, Harkaitz,",X031719535,STACKS,STACKS,BOOK,6/12/13,1/1/00,0,0,0,0,1
PH 005339 .C36  B5418  2004,PH5339 .C36 B5418 2004,6080325,ALDERMAN,2004,Jazz y Alaska en la misma frase /,"Cano, Harkaitz,",X031605165,STACKS,STACKS,BOOK,6/12/13,1/1/00,0,0,0,0,1
PH 005339 .C36  T9518  2013,PH5339 .C36 T9518 2013,6080321,ALDERMAN,2013,Twist : seres intermitentes /,"Cano, Harkaitz,",X031611211,STACKS,STACKS,BOOK,6/12/13,1/1/00,0,0,0,0,1
PH 005339 .C366  Z48  1998,PH5339 .C366 Z48 1998,2930474,ALDERMAN,1998,La barca de Caronte : (epístolas para la otra orilla) /,"Caro Baroja, Pío.",X004320876,STACKS,STACKS,BOOK,7/23/99,1/1/00,0,0,0,0,2
PH 005339 .D4  L5  1978,PH5339 .D4 L5 1978,1860745,ALDERMAN,1978,"El primer libro impreso en euskera (año 1545) : reproducción facsímil del único ejemplar que se conoce de la edición príncipe, hoy en la Biblioteca Nacional de París /","Dechepare, Bernat.",X004119308,STACKS,STACKS,BOOK,6/30/96,4/6/10,0,0,0,1,1
PH 005339 .D4  L513  2012,PH5339 .D4 L513 2012,6262357,ALDERMAN,2012,"Linguae Vasconum Primitiae : The first fruits of the Basque language, 1545 /","Dechepare, Bernat.",X031630906,STACKS,STACKS,BOOK,5/28/14,1/1/00,0,0,0,0,4
PH 005339 .I68  L66  1979,PH5339 .I68 L66 1979,2483794,ALDERMAN,1979,Lope Agirre,"Irigoien, Juan Mari.",X002429033,STACKS,STACKS,BOOK,7/1/96,4/6/10,0,0,2,1,1
PH 005339 .O54  Y6313  2005,PH5339 .O54 Y6313 2005,4513148,ALDERMAN,2005,And the serpent said to the woman /,"Oñederra, Miren Lourdes.",X030219767,STACKS,STACKS,BOOK,5/2/07,1/1/00,0,0,0,0,1
PH 005339 .S16  B5418  2015,PH5339 .S16 B5418 2015,6948261,ALDERMAN,2015,Amor y guerra /,"Saizarbitoria, Ramón.",X031804134,STACKS,STACKS,BOOK,2/14/17,4/14/17,2,2,0,4,1
PH 005339 .S16  G6718  2002,PH5339 .S16 G6718 2002,6075774,ALDERMAN,2002,Guárdame bajo tierra /,"Saizarbitoria, Ramón.",X031614516,STACKS,STACKS,BOOK,6/4/13,7/15/16,1,4,0,5,2
PH 005339 .S16  L5418  2016,PH5339 .S16 L5418 2016,6948255,ALDERMAN,2016,La educación de Lili /,"Saizarbitoria, Ramón,",X031804125,STACKS,STACKS,BOOK,2/14/17,4/14/17,2,2,0,4,1
PH 005339 .S16  M3718  2013,PH5339 .S16 M3718 2013,6076085,ALDERMAN,2013,Martutene /,"Saizarbitoria, Ramón.",X031603351,STACKS,STACKS,BOOK,6/5/13,4/14/17,3,5,0,8,1
PH 005339 .S16  R6713  2006,PH5339 .S16 R6713 2006,6080302,ALDERMAN,2006,Rossetti's obsession /,"Saizarbitoria, Ramón.",X030610695,STACKS,STACKS,BOOK,6/12/13,1/1/00,0,0,1,0,1
PH 005339 .U55  B5518  2009,PH5339 .U55 B5518 2009,5695876,ALDERMAN,2010,Bilbao-New York-Bilbao /,"Uribe Urbieta, Kirmen,",X030842998,STACKS,STACKS,BOOK,5/30/12,3/22/13,0,0,0,0,1
PH 005339 .U55  E5518  2016,PH5339 .U55 E5518 2016,6909695,ALDERMAN,2016,La hora de despertarnos juntos /,"Uribe Urbieta, Kirmen,",X031741418,STACKS,STACKS,BOOK,11/17/16,4/13/17,2,1,0,3,3
PH 005339 .U55  M8718  2013,PH5339 .U55 M8718 2013,6160990,ALDERMAN,2013,Lo que mueve el mundo /,"Uribe Urbieta, Kirmen,",X031580900,STACKS,STACKS,BOOK,11/25/13,4/25/16,1,0,0,1,1
PH 005339 .U645  K6313  2008,PH5339 .U645 K6313 2008,4826707,ALDERMAN,2008,The red notebook /,"Urretavizcaya, Arantxa.",X030519272,STACKS,STACKS,BOOK,3/4/09,1/1/00,0,0,0,0,2
PH 005339 .Z72  Z47  2014,PH5339 .Z72 Z47 2014,6424360,ALDERMAN,2014,Epistolario de Pilar De Zubiaurre (1906-1970) / edición de Iker González-Allende.,,X031670779,STACKS,STACKS,BOOK,10/28/14,1/1/00,0,0,0,0,1
PH 005397 .E3  S59  2007,PH5397 .E3 S59 2007,5723461,ALDERMAN,2007,Six Basque poets /,,X031214806,STACKS,STACKS,BOOK,8/2/12,9/6/12,0,0,0,0,1
PH 005397 .E8  A56  2004,PH5397 .E8 A56 2004,4299385,ALDERMAN,2004,An anthology of Basque short stories /,,X004925155,STACKS,STACKS,BOOK,8/23/05,5/10/14,1,0,1,5,1
PH 005397 .E8  O97  2012,PH5397 .E8 O97 2012,6948262,ALDERMAN,2012,Our wars : short fiction on Basque conflicts /,,X031741435,STACKS,STACKS,BOOK,2/14/17,2/24/17,0,0,1,0,1
PH 005397 .E8  U48  2014,PH5397 .E8 U48 2014,6727454,ALDERMAN,2014,Ultrasounds : Basque women writers on motherhood /,,X031759524,STACKS,STACKS,BOOK,5/9/16,1/1/00,0,0,0,0,1
PH 000609 .H37  1992,PH609 .H37 1992,2121468,ALDERMAN,1992,Grammatisches Wörterbuch des Estnischen /,"Hasselblatt, Cornelius.",X002242744,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,1,1,1
PH 000609 .T33  1973  PT.000001,PH609 .T33 1973 PT.1,319903,ALDERMAN,1973,Standard Estonian grammar.,"Tauli, Valter.",X000763299,STACKS,STACKS,BOOK,6/28/96,2/7/19,2,7,2,14,1
PH 000609 .T33  1973  PT.000002,PH609 .T33 1973 PT.2,319903,ALDERMAN,1973,Standard Estonian grammar.,"Tauli, Valter.",X000741368,STACKS,STACKS,BOOK,6/28/96,2/7/19,2,7,1,14,1
