Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
HV 000395.5 .A6,HV395.5 .A6,1143279,ALDERMAN,1969,Social welfare administration in Pakistan.,"Abbas, Rabeya.",X002007475,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,1,1
HV 000395.5 .H33  1985,HV395.5 .H33 1985,694423,ALDERMAN,1985,"Poverty, voluntary organizations, and social change : a study of an urban slum in Pakistan /","Hafeez, Sabeeha.",X001147952,STACKS,STACKS,BOOK,6/29/96,4/18/07,0,0,0,1,1
HV 000395.5 .H36  1989,HV395.5 .H36 1989,1996283,ALDERMAN,1989,Hand book of minimum standards for voluntary social welfare agencies in Pakistan /,,X002152680,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,0,1
HV 000395.5 .L8  1956,HV395.5 .L8 1956,3482930,ALDERMAN,1956,"Social welfare project,","Lucke, Elmina Rose.",3482930-2001,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
HV 000395.5 .M84  1992,HV395.5 .M84 1992,2100546,ALDERMAN,1992,K?h?idmat-i k?h?alq : 13 s?lah k?rkardag?.,Muh?jir Qaum? M?vmen?. K?h?idmat-i K?h?alq Kame??.,X002304993,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,0,1
HV 000395.6 .A695  1986,HV395.6 .A695 1986,713880,ALDERMAN,1986,The poor want to exist /,"Ali, Mohammad,",X001224688,STACKS,STACKS,BOOK,6/29/96,1/1/00,0,0,0,0,1
HV 000395.6 .N46  2013,HV395.6 .N46 2013,6446060,ALDERMAN,2013,"NGO directory, 2013 /",,X031671353,STACKS,STACKS,BOOK,1/15/15,1/1/00,0,0,0,0,1
HV 000395.6 .R46  1987,HV395.6 .R46 1987,1811722,ALDERMAN,1987,"Report on the census of Waqf estates, 1986.",,X031941471,STACKS,STACKS,BOOK,6/30/96,1/1/00,0,0,0,0,1
HV 000395.8 .C65,HV395.8 .C65,173381,ALDERMAN,1980,Community problems and social work in Southeast Asia : the Hong Kong and Singapore experience /,,X000675495,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
HV 000040 .A33  2008,HV40 .A33 2008,4677595,ALDERMAN,2008,"Addressing violence, abuse and oppression : debates and challenges /",,X030276485,STACKS,STACKS,BOOK,1/8/08,11/13/12,1,0,0,13,1
