Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
BV 003790 .P58,BV3790 .P58,431249,ALDERMAN,1975,"Evangelização, anúncio de liberdade : o futuro do evangelho em Portugal à luz do Sínodo /","Policarpo, José da Cruz,",X000696301,STACKS,STACKS,BOOK,6/29/96,12/10/08,0,0,0,0,1
BV 003790 .S74  1981,BV3790 .S74 1981,220947,ALDERMAN,1981,Pastoral evangelism /,"Southard, Samuel.",X000303208,STACKS,STACKS,BOOK,6/28/96,12/10/08,0,0,0,2,1
BV 003790 .S888  2008,BV3790 .S888 2008,4717101,ALDERMAN,2008,The study of evangelism : exploring a missional practice of the church /,,X030253972,STACKS,CHECKEDOUT,BOOK,5/6/08,10/12/18,3,0,1,35,1
BV 003790 .S92  1953,BV3790 .S92 1953,1193883,ALDERMAN,1953,Effective evangelism:,"Sweazey, George E. (George Edgar),",X001197578,STACKS,STACKS,BOOK,6/29/96,12/10/08,0,0,0,1,1
BV 003790 .T4  1957,BV3790 .T4 1957,4376241,ALDERMAN,1957,Evangelism for tomorrow /,"Templeton, Charles,",X030116685,STACKS,STACKS,BOOK,6/28/06,12/10/08,0,0,0,0,1
BV 003790 .T58  1893,BV3790 .T58 1893,1193884,ALDERMAN,1893,How to bring men to Christ /,"Torrey, R. A. (Reuben Archer),",1193884-1001,STACKS,STACKS,BOOK,6/29/96,7/23/03,0,0,0,1,1
BV 003790 .T58  1893,BV3790 .T58 1893,1193884,ALDERMAN,1893,How to bring men to Christ /,"Torrey, R. A. (Reuben Archer),",X030116605,STACKS,STACKS,BOOK,6/27/06,10/12/16,0,0,0,1,1
BV 003790 .T58  1910,BV3790 .T58 1910,1278175,ALDERMAN,1910,How to bring men to Christ /,"Torrey, R. A. (Reuben Archer),",X000490940,STACKS,STACKS,BOOK,6/30/96,3/27/13,1,2,0,8,1
BV 003790 .T65  1895,BV3790 .T65 1895,1193885,ALDERMAN,1895,Vest pocket companion for Christian workers.,"Torrey, R. A. (Reuben Archer),",1193885-1001,STACKS,STACKS,BOOK,6/29/96,7/23/03,0,0,0,1,1
BV 003790 .V33  1989,BV3790 .V33 1989,1936617,ALDERMAN,1989,Evangelisation today : understanding the integral concept of evangelisation in the light of contemporary trends in the theology of mission /,"Vadakumpadan, Paul.",X002068159,STACKS,STACKS,BOOK,6/30/96,3/25/03,0,0,1,4,1
BV 003790 .W45  1929,BV3790 .W45 1929,4376242,ALDERMAN,1929,Evangelism : a graphic survey /,"Weber, Herman C. (Herman Carl),",X030116684,STACKS,STACKS,BOOK,6/28/06,12/10/08,0,0,0,0,1
BV 003793 .E56,BV3793 .E56,563604,CLEMONS,1972,The Jesus People; old-time religion in the age of Aquarius,"Enroth, Ronald M.",X000149160,BY-REQUEST,BY-REQUEST,BOOK,6/29/96,5/7/18,1,1,2,31,1
BV 003793 .H35  1955,BV3793 .H35 1955,4376254,ALDERMAN,1955,Toward a theology of evangelism /,"Hartt, Julian Norris.",X030116672,STACKS,STACKS,BOOK,6/28/06,10/12/17,0,0,0,0,1
BV 003793 .I5  1985B,BV3793 .I5 1985b,90584,ALDERMAN,1985,In word and deed : evangelism and social responsibility /,,X000986246,STACKS,STACKS,BOOK,6/28/96,11/12/02,0,0,0,3,1
BV 003793 .L35,BV3793 .L35,393523,ALDERMAN,1975,L'évangélisation après le IVe synode /,"Laurentin, René.",X000696302,STACKS,STACKS,BOOK,6/28/96,12/10/08,0,0,0,0,1
BV 003793 .M45  1986,BV3793 .M45 1986,695874,ALDERMAN,1986,Evangelism and social involvement.,"Miles, Delos.",X001221074,STACKS,STACKS,BOOK,6/29/96,4/24/01,0,0,2,9,1
