Item Shelving Id,Item Call Number,Catalog Id,Item Library Code,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Collection,Item Status,Item Type,Item Created Date,Item Last Checkout Date,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
V  000210 .M66  1987,V210 .M66 1987,771220,ALDERMAN,1987,Submarine warfare : today and tomorrow /,"Moore, John E. (John Evelyn),",X001210869,STACKS,STACKS,BOOK,6/29/96,11/24/03,0,0,4,20,1
V  000210 .N35  1962,V210 .N35 1962,1187184,ALDERMAN,1962,They fought under the sea; the saga of the submarine.,,X000029493,STACKS,STACKS,BOOK,6/29/96,3/28/01,0,0,0,5,1
V  000210 .N4,V210 .N4,1187185,ALDERMAN,1917,"A note on the history of submarine war,","Newbolt, Henry John,",X002313465,STACKS,STACKS,BOOK,6/29/96,3/13/00,0,0,0,5,1
V  000210 .R64  1977,V210 .R64 1977,306096,ALDERMAN,1978,Underwater warfare in the age of sail /,"Roland, Alex,",X000053281,STACKS,STACKS,BOOK,6/28/96,10/14/13,1,0,3,11,1
V  000210 .S692  1967,V210 .S692 1967,1187187,ALDERMAN,1967,The far and the deep.,"Stafford, Edward Peary,",X000314619,STACKS,STACKS,BOOK,6/29/96,8/30/00,0,0,0,2,1
V  000210 .W47,V210 .W47,1187188,ALDERMAN,1973,The submarine: the ultimate weapon.,"Whitestone, Nicholas.",X000029540,STACKS,CHECKEDOUT,BOOK,6/29/96,10/7/18,1,0,1,16,1
V  000210 .W6  1942,V210 .W6 1942,1187189,ALDERMAN,1942,What the citizen should know about submarine warfare,"Woodbury, David O. (David Oakes),",X000266201,STACKS,STACKS,BOOK,6/29/96,4/10/04,0,0,1,15,1
V  000214 .D36  1986B,V214 .D36 1986b,90029,ALDERMAN,1986,Anti-submarine warfare and superpower strategic stability /,"Daniel, Donald C. (Donald Charles),",X001060071,STACKS,STACKS,BOOK,6/28/96,2/19/03,0,0,1,16,1
V  000214 .H55  1985,V214 .H55 1985,87635,ALDERMAN,1984,Anti-submarine warfare /,"Hill, J. R.",X000971770,STACKS,STACKS,BOOK,6/28/96,8/1/08,0,0,1,24,1
V  000214 .P68,V214 .P68,1187190,ALDERMAN,1973,"Aircraft versus submarine: the evolution of the anti-submarine aircraft, 1912 to 1972.","Price, Alfred.",X000360826,STACKS,STACKS,BOOK,6/29/96,12/8/17,2,0,1,16,1
V  000214 .S74  1987,V214 .S74 1987,7363345,ALDERMAN,1987,Strategic antisubmarine warfare and naval strategy /,"Stefanick, Tom.",X031745344,STACKS,STACKS,BOOK,2/14/18,1/1/00,0,0,0,0,1
V  000214 .T78  1974,V214 .T78 1974,487417,ALDERMAN,1974,Tactical and strategic antisubmarine warfare /,"Tsipis, Kosta.",X000082954,STACKS,STACKS,BOOK,6/29/96,3/13/00,0,0,0,8,1
V  000214 .W3  1973,V214 .W3 1973,1221275,ALDERMAN,1973,"O.R. in World War 2: operational research against the U-boat,","Waddington, C. H. (Conrad Hal),",X000360950,STACKS,STACKS,BOOK,6/30/96,12/8/17,2,0,2,17,1
V  000214 .W55  1986B,V214 .W55 1986b,697630,ALDERMAN,1986,The U-boat peril : an anti-submarine commander's war /,"Whinney, Bob.",X001157362,STACKS,STACKS,BOOK,6/29/96,9/24/14,1,0,1,13,1
V  000023 .A34  1979,V23 .A34 1979,2332754,ALDERMAN,1979,Q?m?s al-jayb al-ba?r? : Injil?z? -- ?Arab? /,"A?mad, Mu?ammad ?usayn.",X002311714,STACKS,STACKS,BOOK,7/1/96,7/12/16,1,0,1,1,1
V  000023 .B75  1942,V23 .B75 1942,1186934,ALDERMAN,1942,"A glossary of sea terms,","Bradford, Gershom,",X001183158,STACKS,STACKS,BOOK,6/29/96,7/12/16,1,0,3,31,1
V  000023 .F7  1958,V23 .F7 1958,1263778,ALDERMAN,1958,"Dictionnaire de la mer; le langage des marins, la pratique de la voile","Merrien, Jean,",X000834559,STACKS,STACKS,BOOK,6/30/96,8/1/08,0,0,0,2,1
V  000023 .J36,V23 .J36,399174,ALDERMAN,1975,Jane's dictionary of naval terms /,,X032038188,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,0,0,1
V  000023 .K4  1961,V23 .K4 1961,1186935,ALDERMAN,1961,International maritime dictionary;,"Kerchove, René de,",X001622867,STACKS,STACKS,BOOK,6/29/96,7/12/16,1,0,3,1,1
V  000023 .L4  1955,V23 .L4 1955,1186936,ALDERMAN,1955,Dictionary of nautical words and terms.,"Layton, C. W. T. (Cyril Walter Thomas)",X001622868,STACKS,STACKS,BOOK,6/29/96,7/12/16,1,0,1,1,1
V  000023 .M26  1644A,V23 .M26 1644a,1186937,ALDERMAN,1972,"The seaman's dictionary, 1644","Manwayring, Henry,",X000379488,STACKS,CHECKEDOUT,BOOK,6/29/96,1/22/18,1,4,1,9,1
V  000023 .M66  1998,V23 .M66 1998,2819221,ALDERMAN,1998,Historical dictionary of the United States Navy /,"Morris, James M. (James Matthew),",X004188120,STACKS,STACKS,BOOK,8/26/98,1/1/00,0,0,1,0,1
V  000023 .N3  1881,V23 .N3 1881,1186938,ALDERMAN,1881,"A naval encyclopædia: comprising a dictionary of nautical words and phrases: biographical notices, and records of naval officers: special articles of naval art and sscience,",,X000393287,STACKS,STACKS,BOOK,6/29/96,5/15/00,0,0,1,8,1
V  000023 .N6  1978,V23 .N6 1978,286511,ALDERMAN,1978,Naval terms dictionary /,"Noel, John V. (John Vavasour),",X001622869,STACKS,STACKS,BOOK,6/28/96,1/1/00,0,0,1,0,1
V  000023 .N84,V23 .N84,1186939,ALDERMAN,1974,al-Sufun al-Isl?m?yah.,"al-Nukhayl?, Darw?sh.",X002552170,STACKS,STACKS,BOOK,6/29/96,8/1/08,0,0,0,1,1
