Catalog Id,Bib Marc Subfield Data,Item Library Code,Item Collection,Item Call Number,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Type,Item Created Date,Item Last Checkout Date,Item Status,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
2103762,2,ALDERMAN,STACKS,PA4037 .R385 1993,1993,The stranger's welcome : oral theory and the aesthetics of the Homeric hospitality scene /,"Reece, Steve,",X002232117,BOOK,6/30/96,9/4/18,CHECKEDOUT,2,22,6,50,1
2300278,2,ALDERMAN,STACKS,PA4037 .R395 1994,1994,Fernbeziehungen in der Ilias /,"Reichel, Michael.",X002498708,BOOK,7/1/96,6/22/04,STACKS,0,0,1,3,1
997605,2,ALDERMAN,STACKS,PA4037 .R45,1961,Die Ilias und ihr Dichter.,"Reinhardt, Karl,",X000391995,BOOK,6/29/96,2/14/17,CHECKEDOUT,1,5,2,26,1
28000,2,ALDERMAN,STACKS,PA4037 .R46 1983,1983,Die situative Weltsicht Homers : eine Interpretation der Ilias /,"Reucher, Theo.",X000505293,BOOK,6/28/96,1/1/00,STACKS,0,0,0,0,1
1748111,2,ALDERMAN,STACKS,PA4037 .R5 1990,1990,The Homeric narrator /,"Richardson, Scott Douglas.",X001826462,BOOK,6/30/96,2/14/17,CHECKEDOUT,4,5,4,49,1
7245408,2,ALDERMAN,STACKS,PA4037 .R526 2017,2017,"Communication, love, and death in Homer and Virgil : an introduction /","Ridd, Stephen,",X031809572,BOOK,9/27/17,9/28/17,STACKS,0,0,0,0,1
4815226,2,ALDERMAN,STACKS,PA4037 .R56 2008,2008,Homer and the dual model of the tragic /,"Rinon, Yoav.",X030474472,BOOK,1/27/09,2/14/17,CHECKEDOUT,1,3,0,5,1
997606,2,ALDERMAN,STACKS,PA4037 .R6,1901,"Studien zur Ilias von Carl Robert,","Robert, Carl,",X032306749,BOOK,6/29/96,1/1/00,STACKS,0,0,0,0,1
4642655,2,ALDERMAN,STACKS,PA4037 .R64 2007,2007,"""--et recouvre d'une montagne leur citÈ!"" : la fin du monde des hÈros dans les ÈpopÈes homÈriques /","Roguin, Claire-FranÁoise de.",X030334216,BOOK,10/22/07,1/1/00,STACKS,0,0,0,0,1
36300,2,ALDERMAN,STACKS,PA4037 .R76 1983,1983,"Perspectives actuelles sur l'ÈpopÈe homÈrique, ou, comment la recherche peut renouveler la lecture des textes /","Romilly, Jacqueline de.",X000978658,BOOK,6/28/96,1/1/00,STACKS,0,0,0,0,1
2726794,2,ALDERMAN,STACKS,PA4037 .R76 1997,1997,Hector /,"Romilly, Jacqueline de.",X006044267,BOOK,10/21/97,4/26/00,STACKS,0,0,0,5,1
203818,2,ALDERMAN,STACKS,PA4037 .R8,1914,La religion dans HomËre /,"Roussel, Alfred,",X001048443,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,1
2533470,2,ALDERMAN,STACKS,PA4037 .R87 1996,1996,Homer /,"Rutherford, Richard.",X002304519,BOOK,7/1/96,4/13/17,STACKS,2,5,2,38,1
6110442,2,ALDERMAN,STACKS,PA4037 .R87 2013,2013,Homer /,"Rutherford, R. B.",X031591032,BOOK,8/8/13,12/7/18,CHECKEDOUT,2,50,0,52,1
774736,2,ALDERMAN,STACKS,PA4037 .S22 1987,1987,"The traditional phrase in Homer : two studies in form, meaning, and interpretation /","Sacks, Richard.",X001275811,BOOK,6/29/96,10/19/16,STACKS,2,0,0,8,1
5226226,2,ALDERMAN,STACKS,PA4037 .S25 2010,2010,The art and rhetoric of the Homeric catalogue /,"Sammons, Benjamin.",X030774474,BOOK,10/6/10,9/13/18,CHECKEDOUT,3,4,0,11,1
