"","Catalog.Id","Item.Barcode","Item.Call.Number","Item.Library.Code","Catalog.Title","Catalog.Author","Catalog.Pub.Year","Item.Created.Date","Item.Last.Checkout.Date","NumInhouseUses","NumCheckouts","NumRenewals","Duplicates","Bib.Marc.Subfield.Data","MultiVolume","modelC","MODEL","LiaisonRecommendation"
"12775",1036944,"X002418645","PL1125 .E6 D3 1914","ALDERMAN","Chinese self-taught by the natural method.","Darroch, John,",1944,"6/29/96","9/26/07",1,2,0,1,"2",TRUE,10840,"0",0
"12776",1037631,"X001405881","PL2455 .H753 1960 V.1","ALDERMAN","Wên hsüan.","Xiao, Tong,",1960,"6/29/96","10/8/07",2,0,0,2,"2",TRUE,10841,"0",0
"12777",1043338,"X001006283","PL2358 .C45 1960","ALDERMAN","Chung-kuo hsi ch?ü lun chi.","Zhou, Yibai.",1960,"6/29/96","10/4/07",0,0,0,1,"2",FALSE,10842,"0",0
"12778",1043238,"X000870847","PL1621 .K5 C54","ALDERMAN","Chiang-su shêng han Shang-hai shih fang yen kai k?uang.","",1960,"6/29/96","10/1/07",0,0,0,1,"2",TRUE,10843,"0",0
"12779",1038806,"X030226300","PL2919 .C5 S5 1955","ALDERMAN","Shêng tan li wu.","Wang, Jingxi,",1955,"6/29/96","2/5/08",0,0,0,1,"2",FALSE,10844,"0",0
"12780",1038678,"X000423182","PL2806 .L513","ALDERMAN","The literary mind and the carving of dragons;","Liu, Xie,",1959,"6/29/96","10/25/07",1,0,0,2,"2",FALSE,10845,"0",0
"12781",2876870,"X004317260","PL1065 .W3","ALDERMAN","Zhong xue guo wen jiao xue gai yao /","Wang, Senran,",1929,"2/8/99","9/25/07",0,0,0,1,"2",FALSE,10846,"0",0
"12782",1043263,"X030225981","PL2262 .L618 1969","ALDERMAN","Wan T?ang Wu-tai wên hsüeh p?i p?ing shih.","Luo, Genze,",1959,"6/29/96","10/22/07",0,0,0,1,"2",FALSE,10847,"0",0
"12783",2786501,"X004152587","PL2464 .Z7 W8","ALDERMAN","Zhou yi da gang /","Wu, Kang,",1938,"4/15/98","10/9/07",1,0,0,1,"2",FALSE,10848,"0",0
"12784",2852144,"X004520903","PL2625 .P3","ALDERMAN","Bai hua xiao shuo wen fan /","Xin wen xue she.",1931,"11/10/98","10/12/07",1,0,0,1,"2",FALSE,10849,"0",0
"12785",2690397,"X030226221","PL2740 .T5 1948","ALDERMAN","Zhang Tianyi wen ji.","Zhang, Tianyi,",1948,"5/23/97","10/24/07",0,0,0,1,"2",FALSE,10850,"0",0
"12786",2758109,"X004490282","PL2872 .L5 S5 1940","ALDERMAN","Shi lou du chang /","Ke, Ling,",1940,"1/19/98","10/25/07",0,0,0,1,"2",FALSE,10851,"0",0
"12787",1044090,"X001475381","PL3277 .E3 P4 1942","ALDERMAN","Chinese love poems.","",1942,"6/29/96","10/26/07",1,2,0,1,"2",FALSE,10852,"0",0
"12788",2490850,"X001272443","PL1271 .K8","ALDERMAN","Kuo wen tso fa /","Ku, Chen-pai.",1943,"7/1/96","9/27/07",0,2,0,1,"2",FALSE,10853,"0",0
"12789",2527529,"X001176414","PL2892 .I2 C5 1950","ALDERMAN","Qing nie /","Bilü,",1950,"7/1/96","10/26/07",0,1,0,1,"2",TRUE,10855,"0",0
"12790",5070170,"X004087383","PL2521 .C54 O53 1910 v.1-4","ALDERMAN","4-kan / Soji k? :","Okamatsu, ?koku,",1910,"12/7/09","1/1/00",1,0,0,1,"2",TRUE,10856,"0",0
"12791",1038805,"X030334155","PL2912 .A55 A7","ALDERMAN","Anshan di ren /","Cao, Ming,",1957,"6/29/96","11/27/07",0,0,0,1,"2",FALSE,10857,"0",0
"12792",1038685,"X002203915","PL2815 .A8 J5","ALDERMAN","Ri chu /","Cao, Yu.",1950,"6/29/96","10/25/07",0,1,0,1,"2",FALSE,10858,"0",0
"12793",1043274,"X000459541","PL2264 .L55 1959","ALDERMAN","Zhongguo wen xue shi /","Liu, Dabai,",1959,"6/29/96","10/4/07",0,0,0,1,"2",FALSE,10859,"0",0
"12794",2691348,"X001544489","PL2277 .C345","ALDERMAN","Wen tan yi jiu /","Zhao, Jingshen,",1948,"5/28/97","10/5/07",0,0,0,1,"2",FALSE,10860,"0",0
"12795",2876869,"X004262489","PL1121 .C5 W3","ALDERMAN","Wang Pu di guo yu hui hua /","Wang, Pu,",1928,"2/8/99","9/26/07",0,0,0,1,"2",FALSE,10861,"0",0
"12796",729177,"X001005685","PL2689 .A27","ALDERMAN","Selected plays of Guan Hanqing /","Guan, Hanqing,",1958,"6/29/96","10/22/07",0,0,0,1,"2",FALSE,10862,"0",0
"12797",2691343,"X030226514","PL2838 .S5 M4","ALDERMAN","Meng Xiangying fan shen /","Zhao, Shuli.",1947,"5/28/97","10/25/07",0,0,0,1,"2",FALSE,10863,"0",0
"12798",675911,"X000821307","PL2801.N2 A6 1982a V.1","ALDERMAN","Mao Dun xuan ji.","Mao, Dun,",1900,"6/29/96","10/25/07",0,9,0,2,"2",TRUE,10865,"0",0
"12799",3826496,"X004623857","PL2447 .O2313 2001","ALDERMAN","Han jian yan jiu /","?ba, Osamu,",2001,"4/1/02","1/1/00",1,0,0,1,"2",FALSE,10866,"0",0
"12800",2495616,"X006136053","PL1455 .H7855 1983","ALDERMAN","Hsin pien ch'ang yung ying han tz'u tien = a new general English-Chinese dictionary.","",1986,"7/1/96","9/4/04",0,2,0,1,"2",FALSE,10867,"0",0
"12801",2829637,"X030226001","PL2264 .L4","ALDERMAN","Zhongguo wen xue shi /","Liu, Linsheng,",1932,"9/9/98","10/5/07",0,0,0,1,"2",FALSE,10868,"0",0
"12802",2577002,"X002221207","PL2765 .U2 Z6","ALDERMAN","Xu Zhimo nian pu /","Chen, Congzhou,",1949,"7/1/96","10/25/07",2,1,0,1,"2",FALSE,10869,"0",0
"12803",1044045,"X030226307","PL2997 .S5 1956","ALDERMAN","Shang shu shih i.","",1956,"6/29/96","11/27/07",0,0,0,1,"2",FALSE,10870,"0",0
"12804",1037753,"X004456319","PL2665 .T3 Z6 1953","ALDERMAN","Tao Yuanming zhuan lun /","Zhang, Zhi.",1953,"6/29/96","2/5/08",0,0,0,1,"2",FALSE,10871,"0",0
"12805",1044022,"X001172280","PL2936 .K8","ALDERMAN","Zhongguo xiao shuo shi liao /","Kong, Lingjing,",1957,"6/29/96","10/26/07",1,0,0,1,"2",FALSE,10872,"0",0
"12806",1044074,"X004335202","PL2831 .Y8 A6 1957","ALDERMAN","Youren wen cun /","Yu, Youren,",1957,"6/29/96","10/25/07",1,0,0,1,"2",FALSE,10873,"0",0
"12807",1037757,"X030230430","PL2671 .C55","ALDERMAN","Li Pai yen chiu.","Chang, Li-tê.",1957,"6/29/96","10/22/07",0,0,0,1,"2",FALSE,10874,"0",0
"12808",751203,"X000532924","PL1117 .P4 PT.1","ALDERMAN","Modern Chinese reader.","",1958,"6/29/96","9/26/07",0,0,0,2,"2",TRUE,10875,"0",0
"12809",2691350,"X030226222","PL2741 .C54 H2","ALDERMAN","Hai shang ji /","Zhao, Jingshen,",1946,"5/28/97","10/24/07",0,0,0,1,"2",FALSE,10876,"0",0
