"","Catalog.Id","Item.Barcode","Item.Call.Number","Item.Library.Code","Catalog.Title","Catalog.Author","Catalog.Pub.Year","Item.Created.Date","Item.Last.Checkout.Date","NumInhouseUses","NumCheckouts","NumRenewals","Duplicates","Bib.Marc.Subfield.Data","MultiVolume","modelC","MODEL","LiaisonRecommendation"
"7024",1070321,"X030582519","PR4900 1800z v.6","ALDERMAN","The last of the barons ...","Lytton, Edward Bulwer Lytton,",1800,"6/16/09","6/16/09",0,0,0,1,"2",TRUE,8141,"0",0
"7025",608712,"X000036521","PR5513 .L34 1979","CLEMONS","Swinburne, a literary biography /","Lafourcade, Georges.",1979,"6/29/96","7/17/08",2,13,0,1,"3",FALSE,8142,"0",0
"7026",1376656,"X000329556","PR5403 .H6 1967","ALDERMAN","Selected poems /","Shelley, Percy Bysshe,",1967,"6/30/96","2/17/10",4,11,0,1,"2",FALSE,8143,"0",0
"7027",1100956,"X000307710","PR5134 .M3 1898","ALDERMAN","Marius the Epicurean, his sensations and ideas,","Pater, Walter,",1898,"6/29/96","12/11/17",0,2,0,1,"2",FALSE,8144,"0",0
"7028",1617059,"X000192364","PR4745 .A1 1947","ALDERMAN","Far from the madding crowd.","Hardy, Thomas,",1947,"6/30/96","11/4/15",0,2,2,1,"2",FALSE,8145,"0",0
"7029",1852007,"X001982510","PR4838 .B6 L38 1991","ALDERMAN","Keats's reading of the romantic poets /","Lau, Beth,",1991,"6/30/96","4/27/05",1,18,0,1,"2",TRUE,8146,"0",0
"7030",1633222,"X002185538","PR4167 .J3 1938","ALDERMAN","Jane Eyre,","Brontë, Charlotte,",1938,"6/30/96","10/5/16",2,1,0,1,"2",FALSE,8147,"0",0
"7031",1373801,"X000491686","PR4534 .C6 1901","ALDERMAN","Confessions of an English opium-eater; also The Lives of Shakespeare and Goethe /","De Quincey, Thomas,",1901,"6/30/96","3/8/16",0,5,0,1,"2",FALSE,8149,"0",0
"7032",306312,"X000133204","PR4612 .T3 1977","CLEMONS","The white knight : a study of C. L. Dodgson (Lewis Carroll) /","Taylor, Alexander L.",1977,"6/28/96","4/25/11",2,8,0,1,"3",FALSE,8150,"0",0
"7033",753787,"X000265618","PR4338 .C77 1965","ALDERMAN","a study of the poems and songs. Burns:","Crawford, Thomas.",1965,"6/29/96","5/12/12",1,7,1,1,"2",FALSE,8151,"0",0
"7034",55,"X002523300","PR4231 .A43 1984 v.12","ALDERMAN","The Brownings' correspondence /","Browning, Robert,",1984,"6/28/96","4/1/14",7,35,0,13,"2 3",TRUE,8152,"0",0
"7035",142363,"X001044814","PR5343 .P52 W3 1982","ALDERMAN","Scott's fiction and the picturesque /","Walker, Eric G.",1982,"6/28/96","3/5/12",1,6,0,1,"2",FALSE,8153,"0",0
"7036",2711870,"X004126199","PR4660 .A1 1997","ALDERMAN","Felix Holt, the radical /","Eliot, George,",1997,"8/20/97","3/28/09",0,8,0,1,"2",FALSE,8154,"0",0
"7037",2251432,"X002285490","PR4759 .H8 C5 1900z","ALDERMAN","Chosen lessons : [poem]","Havergal, Frances Ridley,",1900,"7/1/96","10/31/17",1,2,0,1,"2",TRUE,8157,"0",0
