Catalog Id,Bib Marc Subfield Data,Item Library Code,Item Collection,Item Call Number,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Type,Item Created Date,Item Last Checkout Date,Item Status,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Item Legacy Total Charges,Number of Items
5253668,2,ALDERMAN,STACKS,HS71 .E85 G46 2010,2010,"Gender and Fraternal Orders in Europe, 1300-2000 /",,X030732542,BOOK,11/18/10,4/23/14,STACKS,1,13,0,14,1
1677202,2,ALDERMAN,STACKS,HS71 .E852 K89 1987,1987,Dei?atel?nost? obshchestv druzhby sot?sialisticheskikh stran /,"Kuznet?sova, I. V. (Inessa Vasil?evna)",X001787845,BOOK,6/30/96,1/1/00,STACKS,0,0,1,0,1
2973595,2,ALDERMAN,STACKS,HS71 .F6 P67 1999,1999,The post-Soviet handbook : a guide to grassroots organizations and Internet resources /,,X004279381,BOOK,12/7/99,1/1/00,STACKS,0,0,0,0,1
2622852,2,ALDERMAN,STACKS,HS71 .F6 R84 1996,1996,The post-Soviet handbook : a guide to grassroots organizations and Internet resources in the newly independent states /,"Ruffin, M. Holt.",X004049975,BOOK,1/21/97,1/24/97,STACKS,0,0,1,2,1
4073521,2,ALDERMAN,STACKS,HS71 .F8 A19 2004,2004,Histoire des associations franÁaises /,"Defrasne, Jean.",X004843630,BOOK,10/7/04,1/1/00,STACKS,0,0,0,0,1
16669,2,ALDERMAN,STACKS,HS71 .F8 A629 1981,1981,Les associations au village /,"Agulhon, Maurice.",X000850558,BOOK,6/28/96,1/1/00,STACKS,0,0,0,0,1
2409951,2,ALDERMAN,STACKS,HS71 .F8 D43 1995,1995,La vie associative en France /,"Defrasne, Jean.",X002623032,BOOK,7/1/96,3/2/00,STACKS,0,0,0,2,1
3700002,2,ALDERMAN,STACKS,HS71 .F82 B477 2000,2000,"Au temps des sociÈtÈs : ConfrÈries, bachelleries, fÍtes, loges maÁonniques en Bas-Berry, XVIIIe siËcle /","Surrault, J.-P. (Jean-Pierre)",X004626014,BOOK,3/16/01,1/1/00,STACKS,0,0,0,0,1
190896,2,ALDERMAN,STACKS,HS71 .F82 P6,1978,"La Dynamique des associations : la genËse de l'Association catholique de la jeunesse franÁaise, la Ligue de l'enseignement, les Unions chrÈtiennes de jeunes gens, 1844-1905 /","Poujol, GeneviËve.",X002265370,BOOK,6/28/96,1/1/00,STACKS,0,0,1,1,1
60302,2,ALDERMAN,STACKS,HS71 .G3 A13 1984,1984,Vereinswesen und b¸rgerliche Gesellschaft in Deutschland /,,X001081948,BOOK,6/28/96,9/22/98,STACKS,0,0,0,26,1
702673,2,ALDERMAN,STACKS,HS71 .G3 D8 1986,1986,Die Gesellschaft der Aufkl‰rer : zur b¸rgerlichen Emanzipation und aufkl‰rerischen Kultur in Deutschland /,"D¸lmen, Richard van.",X001223471,BOOK,6/29/96,3/25/15,STACKS,0,0,0,5,1
1139180,2,ALDERMAN,STACKS,HS71 .G3 F7,1968,Vereine in Hamburg; ein Beitrag zur Geschichte und Volkskunde der Geselligkeit.,"Freudenthal, Herbert,",X001817980,BOOK,6/29/96,10/3/01,STACKS,0,0,0,60,1
406169,2,ALDERMAN,STACKS,HS71 .G3 G5,1977,Associations and law : the classical and early Christian stages /,"Gierke, Otto von,",X000045929,BOOK,6/28/96,5/2/15,CHECKEDOUT,0,9,1,18,1
2817170,2,ALDERMAN,STACKS,HS71 .G3 H37 1997 Bd.1,1997,"Genossenschaft, Sekte, Verein in Deutschland /","Hardtwig, Wolfgang.",X004187449,BOOK,7/29/98,7/24/07,STACKS,0,0,0,8,1
797590,2,ALDERMAN,STACKS,HS71 .G3 M4 1970,1970,Das Vereinswesen der Stadt N¸rnberg im 19. Jahrhundert.,"Meyer, Wolfgang.",X001818014,BOOK,6/29/96,10/3/01,STACKS,0,0,0,60,1
2931743,2,ALDERMAN,STACKS,HS71 .R8 A58 1998,1998,"Kul?turno-prosvetitel?noe obshchestvo ""Sakha omuk"" (1920-1928) /","Antonov, E. P. (Egor Petrovich)",X004346163,BOOK,7/28/99,9/13/99,STACKS,0,0,0,1,1
4884996,2,ALDERMAN,STACKS,HS71 .R8 B73 2009,2009,"Voluntary associations in Tsarist Russia : science, patriotism, and civil society /","Bradley, Joseph.",X030566042,BOOK,6/19/09,5/6/17,STACKS,0,10,0,13,1
32439,2,ALDERMAN,STACKS,HS71 .S6 B6 1983,1983,Caracteres y funciones de las asociaciones voluntarias en las democracias occidentales : notas especÌficas entre las Èlites andaluzas /,"Bonachela Mesas, Manuel.",X000924007,BOOK,6/28/96,1/1/00,STACKS,0,0,0,0,1
170685,2,ALDERMAN,STACKS,HS71 .S65 S73,1979,Istorii?a obshchestvennykh organizat?si? dorevoli?ut?sionno? Rossii : Uchebnoe posobie /,"Stepanski?, A. D. (Aleksandr Davydovich)",X000328162,BOOK,6/28/96,9/14/09,STACKS,0,0,0,2,1
1753597,2,ALDERMAN,STACKS,HS71 .S652 L42 1989,1989,Dobrovol?nye obshchestva v Petrograde-Leningrade v 1917-1937 gg. : sbornik state? /,,X031826614,BOOK,6/30/96,1/1/00,STACKS,0,0,1,0,1
246358,2,ALDERMAN,STACKS,HS71 .S8 S36,1978,Asociaciones populares en Hispania romana /,"Santero Santurino, JosÈ MarÌa.",X000315344,BOOK,6/28/96,5/5/00,STACKS,0,0,0,1,1
22154,2,ALDERMAN,STACKS,HS71 .S85 P66 1982,1982,Samh‰llsfˆr‰ndring och sammanslutningsformer : det frivilliga fˆreningsv‰sendets uppkomst och spridning i Husby-Rekarne frÂn 1850-1930 /,"Jansson, Torkel,",X000939666,BOOK,6/28/96,1/1/00,STACKS,0,0,0,0,1
323770,2,ALDERMAN,STACKS,HS71 .Y8 Z38,1976,Dru?tvene organizacije i udru?enja /,"Ze?evi?, Miodrag",X000846159,BOOK,6/28/96,9/14/09,STACKS,0,0,0,0,1
797463,2,ALDERMAN,STACKS,HS718 .R5 R6 1911,1911,"History and by-laws of Richmond Royal Arch Chapter No. 3, A.F. & A.M., Richmond, Virginia, with a list of officers and members;","Freemasons. Richmond, Va. Royal Arch Masons. Chapter No. 3.",X000827296,BOOK,6/29/96,7/24/07,STACKS,0,0,0,1,1
1631655,2,ALDERMAN,STACKS,HS751 .A3 A5 1872,1872,"Knights Templars' tactics and drill for the use of commanderies, and the burial service of the Orders of Masonic Knighthood /","Welch, Orrin,",X001751778,BOOK,6/30/96,7/6/18,STACKS,0,0,2,3,1
1631017,2,ALDERMAN,STACKS,HS751 .I5 A3 1870,1870,"The Templar's manual : containing a full and comprehensive system of tactics and drill, together with all ceremonies appertaining to the orders of knighthood ... /",Freemasons. Illinois. Grand Commandery of Knights Templars.,X000620279,BOOK,6/30/96,7/6/18,CHECKEDOUT,0,0,1,7,1
1631017,2,ALDERMAN,STACKS,HS751 .I5 A3a,1870,"The Templar's manual : containing a full and comprehensive system of tactics and drill, together with all ceremonies appertaining to the orders of knighthood ... /",Freemasons. Illinois. Grand Commandery of Knights Templars.,X004440534,BOOK,8/1/00,3/1/08,STACKS,0,0,0,1,1
805039,2 10,ALDERMAN,STACKS,HS757 .M4 A5 1859,1859,"Memoir of the pilgrimage to Virginia of the Knights templars of Massachusetts and Rhode Island, May, 1859.",Freemasons. Boston. Knights Templars. De Molay Commandery.,X002243214,BOOK,6/29/96,9/14/09,STACKS,0,0,0,3,1
