"","Catalog.Id","Item.Barcode","Item.Call.Number","Item.Library.Code","Catalog.Title","Catalog.Author","Catalog.Pub.Year","Item.Created.Date","Item.Last.Checkout.Date","NumInhouseUses","NumCheckouts","NumRenewals","Duplicates","Bib.Marc.Subfield.Data","MultiVolume","modelC","MODEL","LiaisonRecommendation"
"7117",280645,"X000151366","BP172 .D398","ALDERMAN","Cristianit‡ e Islam : tra la fine del Medio Evo e gli inizi dell'et‡ moderna /","De Frede, Carlo.",1976,"6/28/96","10/22/08",0,1,0,1,"2",FALSE,7219,"0",0
"7118",1636071,"X001669431","BP131.5 .S27 1976","ALDERMAN","al-Tajw?d wa-?ul?m al-Qur??n /","?aqr, ?Abd al-Bad??.",1976,"6/30/96","10/20/08",0,1,0,1,"2",FALSE,7220,"0",0
"7119",1371361,"X001614537","BP144.2 .C45 T32 1976","ALDERMAN","al-Isl?m wa-?uq?q al-ins?n : dir?sah muq?ranah /","?abl?yah, al-Qu?b Mu?ammad al-Qu?b.",1976,"6/30/96","10/20/08",0,1,0,1,"2",TRUE,7220,"0",0
"7120",368530,"X000368456","BP63 .A4 S654","ALDERMAN","Islam in southern Asia : a survey of current research /","",1975,"6/28/96","4/22/07",5,5,0,1,"2",FALSE,7222,"0",0
"7121",2509809,"X001729805","BP130.7 .S25 1976","ALDERMAN","al-Ris?lah al-?asjad?yah f? al-ma??n? al-Mu?ayyad?yah /","?an??n?, ?Abb?s ibn ?Al? ibn Ab? ?Amr,",1976,"7/1/96","10/17/08",0,1,0,1,"2",FALSE,7223,"0",0
"7122",3938335,"X004634933","BP40 .O95 2003","ALDERMAN","The Oxford dictionary of Islam /","",2003,"4/29/03","1/1/00",4,0,0,1,"2",FALSE,7224,"0",0
"7123",2492928,"X002679269","BP179 .A17 1980","ALDERMAN","Tawj?h al-an??r li-taw??d al-Muslim?n f? al-?awm wa-al-if??r /","Ibn al-?idd?q, A?mad,",1980,"7/1/96","10/23/08",0,0,0,1,"2",FALSE,7225,"0",0
"7124",2302734,"X002410940","BP180 .Q37 1980","ALDERMAN","Khul??at a?k?m zak?h al-tij?rah wa-al-?in??ah f? al-fiqh al-Isl?m? /","Q?sim, Y?suf.",1980,"7/1/96","10/23/08",0,0,0,1,"2",FALSE,7225,"0",0
"7125",2321681,"X002311626","BP182 .A21314 1980","ALDERMAN","al-Jih?d wa-m? yutartibu ?alayhi f? madh?hab al-m?lak?yah /","?Abd al-Ra?m?n, ?Al? ?Abd al-??l.",1980,"7/1/96","10/23/08",0,0,0,1,"2",FALSE,7225,"0",0
"7126",2321647,"X002311713","BP184.25 .S53 1980","ALDERMAN","Sayk?l?j?yat al-ra?y wa-al-da?wah : dir?sah f? fann tabl?gh al-da?wah /","Shalab?, Ra??f.",1980,"7/1/96","10/23/08",0,0,0,1,"2",FALSE,7225,"0",0
