"","Item.Library.Code","Item.Shelving.Id","Item.Barcode","Catalog.Title","Catalog.Author","Catalog.Pub.Year","MultiVolume"
"1962","ALDERMAN","BL 000473.5 .G65  2000","X004422911","Goddesses who rule /","",2000,FALSE
"1963","ALDERMAN","BL 000473.5 .K56  1989","X001492435","The goddesses' mirror : visions of the divine from East and West /","Kinsley, David R.",1989,FALSE
"1964","ALDERMAN","BL 000473.5 .M34  1989","X001687639","The triple goddess : an exploration of the archetypal feminine /","McLean, Adam.",1989,FALSE
"1965","ALDERMAN","BL 000473.5 .M54  1998","X004313705","Visions of the goddess /","Milne, Courtney,",1998,FALSE
"1966","ALDERMAN","BL 000473.5 .S53  1997","X006007707","The goddess /","Shahrukh Husain.",1997,FALSE
"1967","CLEMONS","BL 000473.5 .S533  2003","X004632871","The goddess : power, sexuality, and the feminine divine /","Shahrukh Husain.",2003,FALSE
"1968","ALDERMAN","BL 000473.5 .Y685  2018","X032068853","Women who fly : goddesses, witches, mystics, and other airborne females /","Young, Serinity,",2018,FALSE
"1969","ALDERMAN","BL 000475 .B34  1986B","X001107841","The messianic legacy /","Baigent, Michael.",1986,FALSE
"1970","ALDERMAN","BL 000475 .B444  2014","X031652477","Messianic thought outside theology /","",2014,FALSE
"1971","ALDERMAN","BL 000475 .M48  2007","X030262350","The Messiah : in early Judaism and Christianity /","",2007,FALSE
"1972","ALDERMAN","BL 000475 .O52  2007","X030275962","On the outlook : figures of the messianic /","",2007,FALSE
"1973","ALDERMAN","BL 000475 .W67  2005","X004896479","Messiahs and messianic movements through 1899 /","Worth, Roland H.,",2005,FALSE
"1974","ALDERMAN","BL 000475.5 .G73  2001","X004556436","How can we know what God means? : the interpretation of revelation /","Gracia, Jorge J. E.",2001,FALSE
"1975","ALDERMAN","BL 000475.7 .A53  2009","X030563225","Sin : a history /","Anderson, Gary A.,",2009,FALSE
"1976","ALDERMAN","BL 000476 .C6  1992","X002189851","Her image of salvation : female saviors and formative Christianity /","Streete, Gail Corrington,",1992,FALSE
"1977","ALDERMAN","BL 000476.7 .R46  1997","X004157747","Repentance : a comparative perspective /","",1997,FALSE
"1978","ALDERMAN","BL 000477 .A5  1989","X002030908","Anges et démons /","",1989,FALSE
"1979","ALDERMAN","BL 000477 .A524  2013","X031738962","Angels, demons and the new world /","",2013,FALSE
"1980","ALDERMAN","BL 000477 .A53  2006","X004834131","Angels in the early modern world /","",2006,FALSE
"1981","ALDERMAN","BL 000477 .A5366  2013","X031611910","Angels of light? : sanctity and the discernment of spirits in the early modern period /","",2013,FALSE
"1982","ALDERMAN","BL 000477 .C55  2011","X030942148","Ancient angels : conceptualizing angeloi in the Roman Empire /","Cline, Rangar.",2011,FALSE
"1983","ALDERMAN","BL 000477 .D3  1971","X030239762","A dictionary of angels : including the fallen angels /","Davidson, Gustav,",1971,FALSE
"1984","ALDERMAN","BL 000477 .D48  1977","X030125667","Devas and men : a compilation of the theosophical studies on the angelic kingdom /","",1977,FALSE
"1985","ALDERMAN","BL 000477 .J66  2010","X030700696","Angels : a history /","Jones, David Albert.",2010,FALSE
"1986","ALDERMAN","BL 000477 .S65  2014","X031625736","The social life of spirits /","",2014,FALSE
"1987","ALDERMAN","BL 000480 .A46  2014","X031652016","The devil : a new biography /","Almond, Philip C.",2014,FALSE
"1988","ALDERMAN","BL 000480 .D46  2017","X031817847","Demons and illness from antiquity to the early-modern period /","",2017,FALSE
"1989","ALDERMAN","BL 000480 .D53  2004","X031632816","El Diablo en la Edad Moderna /","",2004,FALSE
"1990","ALDERMAN","BL 000480 .F35  2004","X004768315","The fall of the angels /","",2004,FALSE
"1991","ALDERMAN","BL 000480 .F67  1987","X001283942","The old enemy : Satan and the combat myth /","Forsyth, Neil,",1987,FALSE
"1992","ALDERMAN","BL 000480 .L3  1981","X000369724","Essentials of demonology.","Langton, Edward,",1981,FALSE
"1993","ALDERMAN","BL 000480 .M4813  1996","X004047417","A history of the devil /","Messadié, Gérald.",1996,FALSE
"1994","CLEMONS","BL 000480 .R86","X000039754","The Devil : perceptions of evil from antiquity to primitive Christianity /","Russell, Jeffrey Burton.",1977,FALSE
"1995","ALDERMAN","BL 000480 .S25  2015","X031782514","Sainthood and race : marked flesh, holy flesh /","",2015,FALSE
"1996","ALDERMAN","BL 000482 .B464  2017","X031800411","L'histoire au corps : mémoires indociles et archives du désordre dans les cultes de possession en Afrique /","Beneduce, Roberto,",2016,FALSE
"1997","ALDERMAN","BL 000482 .C37","X006115202","Case studies in spirit possession /","",1977,FALSE
"1998","ALDERMAN","BL 000482 .K45  2002","X004588181","The hammer and the flute : women, power, and spirit possession /","Keller, Mary,",2002,FALSE
"1999","ALDERMAN","BL 000482 .K713  1993","X002328725","The red fez : art and spirit possession in Africa /","Kramer, Fritz,",1993,FALSE
