"","Item.Library.Code","Item.Shelving.Id","Item.Barcode","Catalog.Title","Catalog.Author","Catalog.Pub.Year","MultiVolume"
"242","ALDERMAN","DB 002622 .M37  2006","X030104726","The magic circle of Rudolf II : alchemy and astrology in Renaissance Prague /","Marshall, Peter H.,",2006,FALSE
"243","ALDERMAN","DB 002624 .G4  C63  1981","X000323812","The politics of ethnic survival : Germans in Prague, 1861-1914 /","Cohen, Gary B.,",1981,TRUE
"244","CLEMONS","DB 002626 .D46  1997","X004106360","Prague in black and gold : scenes from the life of a European city /","Demetz, Peter,",1997,FALSE
"245","ALDERMAN","DB 002626 .D46  1998","X006004311","Prague in black and gold : the history of a city /","Demetz, Peter,",1998,FALSE
"246","CLEMONS","DB 002629 .D46  2008","X030368077","Prague in danger : the years of German occupation, 1939-45 : memories and history, terror and resistance, theater and jazz, film and poetry, politics and war /","Demetz, Peter,",2008,FALSE
"247","ALDERMAN","DB 002629 .K6613  2008","X030277715","Invasion Prague 68 /","Koudelka, Josef,",2008,FALSE
"248","ALDERMAN","DB 002629 .K68  A312  1986","X001183258","Under a cruel star : a life in Prague 1941-1968 /","Kovály, Heda,",1986,FALSE
"249","ALDERMAN","DB 002632 .P33  2009","X030563322","Prague panoramas : national memory and sacred space in the twentieth century /","Paces, Cynthia.",2009,FALSE
"250","ALDERMAN","DB 002650 .C463  K56  2002","X004637899","Budweisers into Czechs and Germans : a local history of Bohemian politics, 1848-1948 /","King, Jeremy,",2002,FALSE
"251","ALDERMAN","DB 002707 .E5  V.000004","X031875526","Encyklopédia slovenska /","",1977,TRUE
"252","ALDERMAN","DB 002763 .S56  2011","X030946503","Slovakia in history /","",2011,FALSE
"253","ALDERMAN","DB 002763 .T66  2001","X004577655","Slovakia : from Samo to Dzurinda /","Toma, Peter A.",2001,FALSE
"254","ALDERMAN","DB 002817 .S56  2013","X031608480","Finale der Vernichtung : die Einsatzgruppe H in der Slowakei 1944/45 /","Sindelarova, Lenka.",2013,FALSE
"255","ALDERMAN","DB 002838.7 .H33  2010","X030620792","Slovakia on the road to independence : an American diplomat's eyewitness account /","Hacker, Paul,",2010,FALSE
"256","ALDERMAN","DB 002848 .G65  1999","X004265138","Slovakia since independence : a struggle for democracy /","Goldman, Minton F.",1999,FALSE
