"","Item.Library.Code","Item.Shelving.Id","Item.Barcode","Catalog.Title","Catalog.Author","Catalog.Pub.Year","MultiVolume"
"133","ALDERMAN","PF 003410 .H57  1992  BD.000008","X030343841","Historisches Wörterbuch der Rhetorik /","",1992,TRUE
"134","ALDERMAN","PF 003410 .S63  1999","X006018476","Stilistik : Stiltheorien und Stilanalysen /","Sowinski, Bernhard.",1999,FALSE
"135","ALDERMAN","PF 003445 .H36  1988B","X001611420","Harrap's German vocabulary /","",1988,FALSE
"136","ALDERMAN","PF 003460 .D66  2004","X004743608","Mastering German vocabulary : a practical guide to troublesome words /","Donaldson, B. C. (Bruce C.),",2004,FALSE
"137","ALDERMAN","PF 003460 .D74  2013","X031611061","Duden Redewendungen : Wörterbuch der deutschen Idiomatik /","",2013,FALSE
"138","ALDERMAN","PF 003460 .G46  1949","X000461172","German idioms simplified : a varied collection of practical conversational sentences ...","",1949,FALSE
"139","ALDERMAN","PF 003460 .G63  1986","X001063931","Redensarten : kleine Idiomatik der deutschen Sprache /","Görner, Herbert.",1986,FALSE
"140","ALDERMAN","PF 003460 .K57  1989","X002305022","Der Kleine Duden Sprachtips : Hilfen für den sprachlichen Alltag /","",1989,FALSE
"141","ALDERMAN","PF 003460 .K73  1959","X030923973","Die Sprache /","Kraus, Karl,",1959,FALSE
"142","ALDERMAN","PF 003460 .L86  1984","X000859201","Everyday German idioms /","Lupson, J. P. (J. Peter)",1984,FALSE
"143","ALDERMAN","PF 003460 .S345  1995","X004002815","German-English dictionary of idioms /","Schemann, Hans.",1995,FALSE
"144","ALDERMAN","PF 003483 .B3  1985B","X001019903","Letter writing in German /","Baveja, A.",1985,FALSE
"145","ALDERMAN","PF 003498 .K74  2019","X032425742","Kreative Praktiken des literarischen Übersetzens um 1800 : übersetzungshistorische und literaturwissenschaftliche Studien /","",2019,FALSE
"146","ALDERMAN","PF 003505 .B74","X001184865","Deutsche Metrik und Versgeschichte /","Breuer, Dieter.",1981,FALSE
"147","ALDERMAN","PF 003505 .H4  V.000001","X001056562","Deutsche Versgeschichte mit Einschluss des altenglischen und altnordischen Stabreimverses.","Heusler, Andreas,",1925,TRUE
