"","Item.Library.Code","Item.Shelving.Id","Item.Barcode","Catalog.Title","Catalog.Author","Catalog.Pub.Year","MultiVolume"
"892","ALDERMAN","PT 001895 .E73  J67","X000498038","Deutsche Klassik : Goethes Römische Elegien /","Jost, Dominik.",1974,FALSE
"893","ALDERMAN","PT 001898 .L8  W45  1996","X004044496","The specular moment : Goethe's early lyric and the beginnings of romanticism /","Wellbery, David E.",1996,FALSE
"894","ALDERMAN","PT 001898 .W4  1974","X030923993","West-östlicher Divan /","Goethe, Johann Wolfgang von,",1974,FALSE
"895","ALDERMAN","PT 001898 .W413  2010","X031822148","The West-East Divan : poems, with ""notes and essays"" : Goethe's intercultural dialogues /","Goethe, Johann Wolfgang von,",2010,FALSE
"896","ALDERMAN","PT 001898 .W5  W39  2001","X031627348","Der ""wahre Poesie-Orient"" : eine Untersuchung zur Orientalismus-Theorie Edward Saids am Beispiel von Goethes ""West-östlichem Divan"" und der Lyrik Heines /","Weber, Mirjam.",2001,FALSE
"897","ALDERMAN","PT 001899 .W47  G47  2008","X030463182","Wer kauft Liebesgötter? : Metastasen eines Motivs /","Gerhardt, Dietrich.",2008,TRUE
"898","ALDERMAN","PT 001904 .B47  2017","X031815184","Münzen für den Weltmarkt, Wertpapiere für Weimar : Goethes Chinesisch-Deutsche Jahres- und Tageszeiten und die Gedichte zu symbolischen Bildern als Zahlungsmittel im Zeichenhandel /","Bers, Anna",2017,FALSE
"899","ALDERMAN","PT 001904 .B73  1998","X004287960","Die Gedichte des jungen Goethe : eine gattungsgeschichtliche Einführung /","Brandmeyer, Rudolf.",1998,FALSE
"900","ALDERMAN","PT 001904 .G6  1996  BD.000002","X004287694","Goethe Handbuch : in vier Bänden /","",1996,TRUE
"901","ALDERMAN","PT 001911 .H7  D5  1897","X031577108","Erläuterungen zu Goethes Hermann und Dorothea : für den schul- und hausgebrauch /","Dingeldein, Otto.",1897,TRUE
"902","ALDERMAN","PT 001916 .A1  1975  V.000001 PT.000001-000002","X000143403","Faust /","Goethe, Johann Wolfgang von,",1975,TRUE
"903","ALDERMAN","PT 001916 .A1  1978","X000834154","Faust /","Goethe, Johann Wolfgang von,",1978,FALSE
"904","ALDERMAN","PT 001917 .A4  1961","X000237267","Faust, part one and sections from part two.","Goethe, Johann Wolfgang von,",1961,FALSE
"905","ALDERMAN","PT 001917 .A6  C6  1878","X000496143","Faust : eine Tragödie /","Goethe, Johann Wolfgang von,",1878,TRUE
"906","ALDERMAN","PT 001921 .V5  1978","X000462793","Faust : der Tragödie dritter Teil /","Vischer, Friedrich Theodor,",1978,FALSE
"907","ALDERMAN","PT 001925 .A8  1958","X000460595","Goethe's Faust; a literary analysis.","Atkins, Stuart,",1958,FALSE
"908","ALDERMAN","PT 001925 .B38  1986","X030167441","Goethe's theory of poetry : Faust and the regeneration of language /","Bennett, Benjamin,",1986,FALSE
"909","ALDERMAN","PT 001925 .B64  2005","X030465304","Goethes Faust als philosophischer Text /","Böhme, Gernot.",2005,FALSE
"910","ALDERMAN","PT 001925 .B75  1992","X002135525","Faust : theater of the world /","Brown, Jane K.,",1992,FALSE
"911","ALDERMAN","PT 001925 .B76  1986","X000994493","Goethe's Faust : the German tragedy /","Brown, Jane K.,",1986,FALSE
"912","ALDERMAN","PT 001925 .C56  2001","X004474909","A companion to Goethe's Faust : parts I and II /","",2001,FALSE
"913","ALDERMAN","PT 001925 .G3456  2012","X030853605","Lesarten von Goethes Faust /","Gaier, Ulrich.",2012,FALSE
"914","ALDERMAN","PT 001925 .G63  2011","X030975058","Goethe's Faust : theatre of modernity /","",2011,FALSE
"915","CLEMONS","PT 001925 .I58  1994","X002578328","Interpreting Goethe's ""Faust"" today /","",1994,FALSE
"916","ALDERMAN","PT 001925 .J34  2008","X030465315","Global Player Faust, oder, Das Veschwinden der Gegenwart : zur Aktualität Goethes /","Jaeger, Michael,",2008,FALSE
"917","ALDERMAN","PT 001925 .P36  1995","X002631045","Faust the theologian /","Pelikan, Jaroslav,",1995,FALSE
"918","ALDERMAN","PT 001925 .S218  1999","X031782584","Goethes Faust : erster und zweiter Teil : Grundlagen, Werk, Wirkung /","Schmidt, Jochen,",1999,FALSE
"919","ALDERMAN","PT 001925 .W54  1987","X001357528","Goethe's Faust /","Williams, John R.,",1987,FALSE
"920","ALDERMAN","PT 001930 .A6  1987","X001815470","Approaches to teaching Goethe's Faust /","",1987,FALSE
"921","ALDERMAN","PT 001930 .B513  1994","X002497673","Money and magic : a critique of the modern economy in the light of Goethe's Faust /","Binswanger, Hans Christoph.",1994,FALSE
"922","ALDERMAN","PT 001930 .W45  2013","X031601627","Freier Grund : die Würde des Menschen nach Goethes Faust /","Weitin, Thomas,",2013,FALSE
"923","ALDERMAN","PT 001931 .B64  2007","X030853626","Goethe's Faust and European epic : forgetting the future /","Bohm, Arnd,",2007,FALSE
"924","ALDERMAN","PT 001938 .B69  1987","X001202973","Goethe, Faust,","Boyle, Nicholas.",1987,FALSE
"925","CLEMONS","PT 001946 .H4  1950","X031656805","Goethe's Faust : a complete German-English vocabulary /","Heffner, R.-M. S. (Roe-Merrill Secrist),",1950,FALSE
"926","ALDERMAN","PT 001955 .R3","X000227428","Goethes ""Iphigenie auf Tauris"" als Drama der Autonomie /","Rasch, Wolfdietrich,",1979,FALSE
"927","ALDERMAN","PT 001955 .W34  1995","X002684649","Critical approaches to Goethe's classical dramas : Iphigenie, Torquato Tasso, and Die natürliche Tochter /","Wagner, Irmgard,",1995,FALSE
"928","ALDERMAN","PT 001956 .W56  2009","X030621964","Von Iphigenie zu Medea : Semantik und Dramaturgie des Barbarischen bei Goethe und Grillparzer /","Winkler, Markus,",2009,FALSE
"929","ALDERMAN","PT 001958 .N2  S7  1966","X000222002","Goethe und die Französische Revolution.","Stammen, Theo.",1966,FALSE
"930","ALDERMAN","PT 001961 .A2  C3","X000209506","Torquato Tasso.","Goethe, Johann Wolfgang von,",1970,TRUE
"931","ALDERMAN","PT 001961 .A74  1990","X001810609","Aufbau und Krise der Sinn-Gestalt : Tasso und die Prinzessin im Kontext der Goetheschen Werke /","Ammerlahn, Hellmut,",1990,FALSE
"932","ALDERMAN","PT 001961 .F86","X000474918","Tasso 75 : Goethes Schauspiel ""Torquato Tasso"" in Friedo Solters Inszenierung am Deutschen Theater Berlin /","Funke, Christoph.",1978,FALSE
"933","ALDERMAN","PT 001961 .J65","X001147430","Johann Wolfgang Goethe, Torquato Tasso /","",1981,FALSE
"934","ALDERMAN","PT 001961 .N4","X000431585","Konfiguration. Studien zu Goethes Torquato Tasso.","Neumann, Gerhard,",1965,FALSE
"935","ALDERMAN","PT 001961 .R3  1954","X000467803","Goethes ""Torquato Tasso""; die Tragödie des Dichters.","Rasch, Wolfdietrich,",1954,FALSE
"936","ALDERMAN","PT 001961 .R8  1968","X000540761","Zur entstehungsgeschichte von Goethes ""Torquato Tasso""","Rueff, Hans,",1968,FALSE
"937","ALDERMAN","PT 001964 .G63","X000416287","Goethes Dramen : neue Interpretationen /","",1980,FALSE
"938","ALDERMAN","PT 001964 .P4  1959","X000473337","Goethe's major plays: an essay.","Peacock, Ronald,",1959,FALSE
"939","ALDERMAN","PT 001964 .R45  2008","X030769558","Die kleine und die grosse Welt : vom Schäferspiel zur kritischen Analyse der Moderne : Goethes dramatisches Werk /","Reinhardt, Hartmut.",2008,FALSE
"940","ALDERMAN","PT 001965 .B8  1970","X000483312","The drama of language; essays on Goethe and Kleist.","Burckhardt, Sigurd,",1970,FALSE
"941","ALDERMAN","PT 001971 .M23  B3","X000528807","Goethe's ""Das Märchen.""","Bartscht, Waltraud.",1972,FALSE
"942","ALDERMAN","PT 001971 .U6  B7  1975","X000180496","Goethe's cyclical narratives, Die Unterhaltungen deutscher Ausgewanderten and Wilhelm Meisters Wanderjahre /","Brown, Jane K.,",1975,FALSE
"943","ALDERMAN","PT 001971 .U6  N54  1995","X004062382","Bildungskrisen : die Frage nach dem Subjekt in Goethes Unterhaltungen deutscher Ausgewanderten /","Niekerk, Carl.",1995,FALSE
"944","ALDERMAN","PT 001971 .W313","X000040377","Elective affinities, a novel.","Goethe, Johann Wolfgang von,",1962,FALSE
"945","ALDERMAN","PT 001971 .W313  1963","X000081593","Elective affinities /","Goethe, Johann Wolfgang von,",1963,FALSE
"946","ALDERMAN","PT 001971 .W4  G63","X000465849","Goethes Wahlverwandtschaften : kritische Modelle und Diskursanalysen zum Mythos Literatur /","",1981,TRUE
