"","Item.Library.Code","Item.Shelving.Id","Item.Barcode","Catalog.Title","Catalog.Author","Catalog.Pub.Year","MultiVolume"
"842","ALDERMAN","DD 000253.65 .W4313  1990","X001666448","The Waffen-SS : organization, ideology, and function /","Wegner, Bernd.",1990,FALSE
"843","ALDERMAN","DD 000253.7 .B47  1984","X000819909","Political violence and the rise of nazism : the storm troopers in eastern Germany, 1925-1934 /","Bessel, Richard.",1984,FALSE
"844","ALDERMAN","DD 000253.7 .S54  2017","X031810072","Stormtroopers : a new history of Hitler's Brownshirts /","Siemens, Daniel,",2017,FALSE
"845","ALDERMAN","DD 000254 .D46  2012","X030879830","Inhumanities : Nazi interpretations of western culture /","Dennis, David B.",2012,FALSE
"846","ALDERMAN","DD 000254 .S5  1943","X000429363","The Goebbels experiment; a study of the Nazi propaganda machine,","Sington, Derrick.",1943,FALSE
"847","ALDERMAN","DD 000255 .F7  F57  2009","X030607963","Grand illusion : the Third Reich, the Paris exposition, and the cultural seduction of France /","Fiss, Karen.",2009,TRUE
"848","ALDERMAN","DD 000255 .F7  L385  2003","X004847725","Presse et propagande allemandes en France occupée : des Moniteurs officiels (1870-1871) à la Gazette des Ardennes (1914-1918) et à la Pariser Zeitung (1940-1944) /","Laska, Andreas.",2003,TRUE
"849","ALDERMAN","DD 000256 .G33  M6  1966","X000025414","Nazi culture: intellectual, cultural, and social life in the Third Reich","Mosse, George L. (George Lachmann),",1966,FALSE
"850","ALDERMAN","DD 000256.3 .B36  2011","X030945209","Behind Valkyrie : German resistance to Hitler : documents /","",2011,FALSE
"851","ALDERMAN","DD 000256.3 .C65  2004","X004770123","Confront! : resistance in Nazi Germany /","",2004,FALSE
"852","ALDERMAN","DD 000256.3 .D825  1986","X001065017","Shattering the German night : the story of the White Rose /","Dumbach, Annette E. (Annette Eberly)",1986,FALSE
"853","CLEMONS","DD 000256.3 .F3813  1996","X004093814","Plotting Hitler's death : the story of the German resistance /","Fest, Joachim C.,",1996,FALSE
"854","ALDERMAN","DD 000256.3 .G42  1970","X001064887","The German resistance to Hitler.","",1970,FALSE
"855","ALDERMAN","DD 000256.3 .G423  1990","X002642101","Germans against Nazism : nonconformity, opposition, and resistance in the Third Reich : essays in honour of Peter Hoffmann /","",1990,FALSE
"856","ALDERMAN","DD 000256.3 .H1813  2018","X031839568","""Write nothing about politics"" : a portrait of Hans Bernd von Haeften /","Haeften, Barbara von,",2018,FALSE
"857","ALDERMAN","DD 000256.3 .H335  1997","X004092506","On the road to the wolf's lair : German resistance to Hitler /","Hamerow, Theodore S.",1997,FALSE
"858","ALDERMAN","DD 000256.3 .H59513  1988","X001356382","German resistance to Hitler /","Hoffmann, Peter,",1988,FALSE
"859","ALDERMAN","DD 000256.3 .H613  1996","X004066985","The history of the German resistance, 1933-1945 /","Hoffmann, Peter.",1996,FALSE
"860","ALDERMAN","DD 000256.3 .L3313  1994","X002480300","Against all hope : resistance in the Nazi concentration camps, 1938-1945 /","Langbein, Hermann,",1994,FALSE
"861","ALDERMAN","DD 000256.3 .M36  1992","X002073898","Mit dem Mut des Herzens : die Frauen des 20. Juli /","Meding, Dorothee von,",1992,FALSE
"862","ALDERMAN","DD 000256.3 .M6613  2003","X004721283","Alternatives to Hitler : German resistance under the Third Reich /","Mommsen, Hans.",2003,FALSE
"863","CLEMONS","DD 000256.3 .M6613  2003B","X004708819","Alternatives to Hitler : German resistance under the Third Reich /","Mommsen, Hans.",2003,FALSE
"864","ALDERMAN","DD 000256.3 .R38  1994","X002556858","Resistance against the Third Reich, 1933-1990 /","",1994,FALSE
"865","ALDERMAN","DD 000256.3 .S328  1993","X004790432","Keine Volksgenossen : Studentischer Widerstand der Weissen Rose = The White Rose /","Schneider, Michael C.,",1993,FALSE
"866","ALDERMAN","DD 000256.3 .S3362","X000389513","Students against tyranny; the resistance of the White Rose, Munich, 1942-1943.","Scholl, Inge,",1970,FALSE
"867","ALDERMAN","DD 000256.3 .S3362  1983","X000775265","The White Rose : Munich, 1942-1943 /","Scholl, Inge,",1983,FALSE
