"","Item.Library.Code","Item.Shelving.Id","Item.Barcode","Catalog.Title","Catalog.Author","Catalog.Pub.Year","MultiVolume"
"391","ALDERMAN","HJ 008715 .V385  2010","X030745891","The Russian public debt and financial meltdowns /","Vavilov, Andre?,",2010,FALSE
"392","ALDERMAN","HJ 008770.7 .B57  2010","X030621190","The political economy of Ottoman public debt : insolvency and European financial control in the late nineteenth century /","Birdal, Murat.",2010,FALSE
"393","ALDERMAN","HJ 008782 .B43  2015","X031734502","Navigating austerity : currents of debt along a South Asian river /","Bear, Laura,",2015,FALSE
"394","ALDERMAN","HJ 008826 .D44  2009","X030559394","Debt relief initiatives, development assistance and service delivery in Africa /","",2009,FALSE
"395","ALDERMAN","HJ 008826 .I54  1989  V.000002","X002315497","The IMF, the World Bank, and the African debt /","",1989,TRUE
"396","ALDERMAN","HJ 008826 .N39  2011","X031189248","Africa's odious debts : how foreign loans and capital flight bled a continent /","Ndikumana, Léonce.",2011,FALSE
"397","ALDERMAN","HJ 008842.5 .D433  2003","X004658703","The debt trap in Nigeria : towards a sustainable debt strategy /","",2003,FALSE
"398","ALDERMAN","HJ 008899 .A763  2010","X030944702","Debt relief initiatives : policy design and outcomes /","Arnone, Marco.",2010,FALSE
"399","ALDERMAN","HJ 008899 .D382  2007","X030259769","Dealing fairly with developing country debt /","",2007,FALSE
"400","ALDERMAN","HJ 008899 .D45  1986","X001609623","Debt, stabilization, and development : essays in memory of Carlos Díaz-Alejandro /","",1989,FALSE
"401","ALDERMAN","HJ 008899 .D4815  1989  V.000001","X001508017","Developing country debt and economic performance /","",1989,TRUE
"402","ALDERMAN","HJ 008899 .D482  1989","X001508297","Developing country debt and the world economy /","",1989,FALSE
"403","ALDERMAN","HJ 008899 .D53  2008","X030250004","The impact of international debt relief /","Dijkstra, A. Geske.",2008,FALSE
"404","ALDERMAN","HJ 008899 .G46  1988","X001356800","A fate worse than debt /","George, Susan.",1988,FALSE
"405","ALDERMAN","HJ 008899 .G73  2013","X031604276","The Company States Keep : International economic organizations and investor perceptions /","Gray, Julia,",2013,FALSE
