Catalog Id,Bib Marc Subfield Data,Item Library Code,Item Collection,Item Call Number,Catalog Pub Year,Catalog Title,Catalog Author,Item Barcode,Item Type,Item Created Date,Item Last Checkout Date,Item Status,Item Lifetime Checkout,Item Lifetime Renewals,Item Lifetime Inhouse Uses,Number of Items,Item Legacy Total Charges
1250103,2,ALDERMAN,STACKS,DC801 .R867 C55 1986,1986,"Mutations, permanences, ruptures dans le canton de Rougemont, Doubs : 1789-1815 /","Clade, Jean-Louis.",X001313172,BOOK,6/30/96,1/12/09,STACKS,0,0,0,1,0
652335,2,ALDERMAN,STACKS,DC801 .R88 D4,1980,contribution à l'archéologie de l'habitat rural médiéval en pays méditerranéen / Les fouilles de Rougiers (Var) :,"Démians d'Archimbaud, Gabrielle.",X000764783,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1,0
4024082,2,ALDERMAN,STACKS,DC801 .S10035 C651 2003,2003,"manuscrits de Collinet, 1788-1804 / Les Sables et la guerre de Vendée :","Collinet, André,",X004789628,BOOK,4/19/04,1/1/00,STACKS,0,0,0,1,0
1780917,2,ALDERMAN,STACKS,DC801 .S1388 B47 1985,1985,Le Pays de Saint-Bonnet-le-Château (Haut-Forez) de 1775 à 1975 : flux et reflux d'une société /,"Berger, G. (Gérard)",X002063718,BOOK,6/30/96,1/11/11,STACKS,0,0,0,1,2
2702409,2,ALDERMAN,STACKS,DC801 .S1388 M47 1979,1979,Saint-Bonnet-le-Château : de l'Ancien Régime à la Belle Epoque /,"Merley, Jean.",X006053396,BOOK,7/17/97,1/12/09,STACKS,0,0,0,1,1
945541,2,ALDERMAN,STACKS,DC801 .S14 C48 t.1,1972,Chronicon Briocense.,,945541-1001,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1,0
1961308,2,ALDERMAN,STACKS,DC801 .S14 H57 1991,1991,Histoire de Saint-Brieuc et du pays briochin /,,X002110368,BOOK,6/30/96,1/1/00,STACKS,0,0,0,1,0
1918149,2,ALDERMAN,STACKS,DC801 .S1553 Q46 1991,1991,Kofi de Saint-Coulitz : histoire d'une intégration /,"Quéméner, Hervé.",X002049552,BOOK,6/30/96,1/1/00,STACKS,0,0,0,1,1
213913,2,ALDERMAN,STACKS,DC801 .S16 B7,1980,"socialisme et communisme en banlieue ouvrière, 1890-1939 / Saint-Denis, la ville rouge :","Brunet, Jean-Paul,",X000166168,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,1
635832,2,ALDERMAN,STACKS,DC801 .S16 F4 1706a,1973,Histoire de l'Abbaye royale de Saint-Denys en France.,"Félibien, Michel,",X000953020,BOOK,6/29/96,6/6/16,STACKS,0,0,2,1,26
3896461,2,ALDERMAN,STACKS,DC801 .S16 G768 2002,2002,die Zeit vor Suger (1053-1122) / Saint-Denis zwischen Adel und König :,"Grosse, Rolf.",X004656131,BOOK,11/15/02,11/5/07,STACKS,0,0,0,1,2
1602184,2,ALDERMAN,STACKS,DC801 .S16 H57 1988,1988,Histoire de Saint-Denis /,,X001590593,BOOK,6/30/96,10/2/97,STACKS,0,0,0,1,3
764734,2,ALDERMAN,STACKS,DC801 .S16 M66 1976,1976,"nécrople de 46 rois, 23 reines, 63 princes et princesses de sang royal et de 10 illustres personnages / Histoire de la ville de Saint-Denis et de la Basilique :","Monin, Henry.",X000744080,BOOK,6/29/96,1/28/03,STACKS,0,0,0,1,1
4726685,2,ALDERMAN,STACKS,DC801 .S16 M67 2005,2005,Douce banlieue /,"Mordillat, Gérard.",X030361127,BOOK,5/28/08,4/23/09,STACKS,0,0,0,1,1
2518149,2,ALDERMAN,STACKS,DC801 .S16 S25 1996,1996,Saint-Denis de 1760 à nos jours /,,X006049960,BOOK,7/1/96,10/4/02,STACKS,0,0,0,1,4
1605161,2,ALDERMAN,STACKS,DC801 .S16 V55 1988,1988,"Un Village au temps de Charlemagne : moines et paysans de l'Abbaye de Saint-Denis du VIIe siècle à l'an mil : Musée national des arts et traditions populaires, 29 novembre 1988-30 avril 1989.",,X001636035,BOOK,6/30/96,5/14/03,STACKS,0,0,4,1,8
1851363,2,ALDERMAN,STACKS,DC801 .S173 H57 1990,1990,Histoire de Saint-Etienne /,,X002013498,BOOK,6/30/96,1/26/06,STACKS,0,0,1,1,1
1771985,2,ALDERMAN,STACKS,DC801 .S173 P73 1988,1988,"histoire de ses luttes économiques, politiques et sociales  / Saint-Étienne :","Pralong, Jean,",X002116200,BOOK,6/30/96,1/12/09,STACKS,0,0,0,1,2
339601,2,ALDERMAN,STACKS,DC801 .S173 S18,1976,Saint-Étienne : histoire de la ville et de ses habitants /,,X000048522,BOOK,6/28/96,1/12/09,STACKS,0,0,0,1,1
3846335,2,ALDERMAN,STACKS,DC801 .S173 T47 2002,2002,a l'aube de la révolution industrielle / Saint-Etienne et son agglomération :,"Thermeau, Gérard.",X004623672,BOOK,6/3/02,1/1/00,STACKS,0,0,0,1,0
787909,2,ALDERMAN,STACKS,DC801 .S173 V53 1985,1985,La Vie quotidienne à Saint Etienne entre les deux guerres.,,X001292594,BOOK,6/29/96,1/12/09,STACKS,0,0,0,1,0
1359948,2,ALDERMAN,STACKS,DC801 .S192 A2 1915,1915,"Texte latin critique, avec traduction, notes, introduction et tables, publié Les coutumes de Saint-Gilles (XIIe-XIVe siècles)","Saint-Gilles (Gard, France)",X001595293,BOOK,6/30/96,5/12/12,STACKS,0,1,0,1,3
237027,2,ALDERMAN,STACKS,DC801 .S2079 C34,1978,La maison neuve sur la place /,"Cali, François,",X000076191,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,0
79811,2,ALDERMAN,STACKS,DC801 .S235 H5 1984,1984,Histoire de Saint-Malo et du pays malouin /,,X000785514,BOOK,6/28/96,5/9/14,STACKS,0,0,0,1,0
2451186,2,ALDERMAN,STACKS,DC801 .S235 L48 1995,1995,Entre l'argent et la gloire : la course malouine au temps de Louis XIV /,"Lespagnol, André.",X006042168,BOOK,7/1/96,1/12/09,STACKS,0,0,0,1,1
2658520,2,ALDERMAN,STACKS,DC801 .S235 L485 1997 t.1,1997,Messieurs de Saint-Malo : une élite négociante au temps de Louis XIV /,"Lespagnol, André.",X006016274,BOOK,4/8/97,5/2/14,STACKS,0,0,1,1,1
2658520,2,ALDERMAN,STACKS,DC801 .S235 L485 1997 t.2,1997,Messieurs de Saint-Malo : une élite négociante au temps de Louis XIV /,"Lespagnol, André.",X006016275,BOOK,8/20/97,5/8/14,STACKS,0,0,0,1,1
2803319,2,ALDERMAN,STACKS,DC801 .S235 T78 1976,1976,histoire générale / Saint-Malo :,"Tuloup, François.",X004230584,BOOK,6/10/98,1/12/09,STACKS,0,0,0,1,0
15644,2,ALDERMAN,STACKS,DC801 .S239 E43 1981,1981,vie et déclin d'une civilisation paroissiale dans le Bas-Léon / Saint-Méen :,"Elégoët, Louis,",X000895893,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,0
3861343,2,ALDERMAN,STACKS,DC801 .S2455 L46 2002,2002,L'obituaire de Saint-Michel-sur-Orge /,"Lemaître, Nicole.",X004628651,BOOK,7/8/02,1/1/00,STACKS,0,0,0,1,0
2447818,2,ALDERMAN,STACKS,DC801 .S273 D475 1995,1995,Saint-Omer : des origines au début du XIVe siècle /,"Derville, Alain,",X002647022,BOOK,7/1/96,1/1/00,STACKS,0,0,0,1,1
348299,2,ALDERMAN,STACKS,DC801 .S273 G4 1977,1977,Histoire de la ville de Saint-Omer et de ses institutions /,"Giry, Arthur,",X000051092,BOOK,6/28/96,1/12/09,STACKS,0,0,0,1,5
665991,2,ALDERMAN,STACKS,DC801 .S273 H57 1981,1981,Histoire de Saint-Omer /,,X000755701,BOOK,6/29/96,6/26/17,STACKS,0,0,1,1,3
2517778,2,ALDERMAN,STACKS,DC801 .S273 V38 1996,1996,"République et liberté : Charles Jonnart, une conscience républicaine (1857-1927) /","Vavasseur-Desperriers, Jean.",X006041758,BOOK,7/1/96,2/13/07,STACKS,0,0,0,1,2
2774969,2,ALDERMAN,STACKS,DC801 .S3033 A2 1997,1997,Cartulaire du Prieuré de Saint-Gilles de l'Hôpital de Saint-Jean de Jérusalem (1129-1210) /,,X004176438,BOOK,3/10/98,2/2/07,STACKS,0,0,0,1,1
1851168,2,ALDERMAN,STACKS,DC801 .S306 D4 1980,1980,"suivie de pieces justificatives / Histoire du chateau et des sires de Saint-Sauveur-Le-Vicomte,","Delisle, Léopold,",X001958803,BOOK,6/30/96,1/12/09,STACKS,0,0,0,1,3
156095,2,ALDERMAN,STACKS,DC801 .S3636 O87,1981,The circle of mountains : a Basque shepherding community /,"Ott, Sandra.",X000218406,BOOK,6/28/96,4/30/16,STACKS,1,2,0,1,11
1682242,2,ALDERMAN,STACKS,DC801 .S3655 H57 1989,1989,Histoire de Saintes /,,X001779410,BOOK,6/30/96,1/1/00,STACKS,0,0,0,1,0
707498,2,ALDERMAN,STACKS,DC801 .S443 W57 1984 KARTENBAND,1984,"Schlettstadt : Genese, Struktur und Funktionen eines elsässischen Mittelzentrums /","Witte, Hans.",X001222820,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1,0
707498,2,ALDERMAN,STACKS,DC801 .S443 W57 1984 TEXTBAND,1984,"Schlettstadt : Genese, Struktur und Funktionen eines elsässischen Mittelzentrums /","Witte, Hans.",X001222801,BOOK,6/29/96,1/11/11,STACKS,0,0,0,1,0
945542,2,ALDERMAN,STACKS,DC801 .S47 B68,1972,Le village immobile; Sennely-en-Sologne au XVIIIe siècle.,"Bouchard, Gérard,",X000242494,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1,1
1259511,2,ALDERMAN,STACKS,DC801 .S56 H5 1987,1987,Histoire de Sète /,,X001261232,BOOK,6/30/96,1/1/00,STACKS,0,0,0,1,0
2644257,2,ALDERMAN,STACKS,DC801 .S57 D47 1995,1995,Sevrier des origines à la seconde Guerre mondiale / Six mill ans d'histoire rurale :,"Détraz, Gérard.",X006035486,BOOK,1/23/97,1/11/11,STACKS,0,0,0,1,0
121200,2,ALDERMAN,STACKS,DC801 .S577 C47,1982,"Lay culture, learned culture : books and social change in Strasbourg, 1480-1599 /","Chrisman, Miriam Usher.",X000349605,BOOK,6/28/96,8/6/16,STACKS,2,6,1,1,46
121200,2,ALDERMAN,STACKS,DC801 .S577 C47,1982,"Lay culture, learned culture : books and social change in Strasbourg, 1480-1599 /","Chrisman, Miriam Usher.",X000824114,BOOK,6/28/96,4/25/15,STACKS,1,0,2,1,48
139546,2,ALDERMAN,STACKS,DC801 .S577 F34 1981,1981,zur Stellung des 30. September 1681 in der Geschichte / Der Fall der Reichsstadt Strassburg und seine Folgen :,,X000595460,BOOK,6/28/96,1/8/09,STACKS,0,0,0,1,0
267178,2,ALDERMAN,STACKS,DC801 .S77 B7,1978,"Ruling class, regime and Reformation at Strasbourg, 1520-1555 /","Brady, Thomas A.",X000054107,BOOK,6/28/96,10/27/98,STACKS,0,0,4,1,10
267178,2,ALDERMAN,STACKS,DC801 .S77 B7,1978,"Ruling class, regime and Reformation at Strasbourg, 1520-1555 /","Brady, Thomas A.",X002758295,BOOK,6/28/96,12/16/04,STACKS,0,0,0,1,22
6245261,2,ALDERMAN,STACKS,DC801 .S77 C487 2014,2014,The Siege of Strasbourg /,"Chrastil, Rachel,",X031627345,BOOK,4/24/14,1/1/00,STACKS,0,0,0,1,0
3723006,2,ALDERMAN,STACKS,DC801 .S77 C52 2001,2001,Strasbourg en 1548 : le plan de Conrad Morant /,"Châtelet-Lange, Liliane,",X006114704,BOOK,6/1/01,12/20/01,STACKS,0,0,0,1,1
3859255,2,ALDERMAN,STACKS,DC801 .S77 G57 2002,2002,le castrum d'Argentoratum / Recherches sur le site fortifié de Strasbourg durant l'antiquité tardive :,"Gissinger, Bastien.",X006133709,BOOK,6/26/02,1/12/09,STACKS,0,0,0,1,0
1296925,2,ALDERMAN,STACKS,DC801 .S77 G74 1987,1987,"La classe politique dirigeante à Strasbourg, 1650-1750 /","Greissler, Paul.",X001399776,BOOK,6/30/96,1/1/00,STACKS,0,0,0,1,0
2645197,2,ALDERMAN,STACKS,DC801 .S77 H47 1996,1996,"Strasbourg au tournant du Grand Siècle : société militaire et société civile de langue française dans la ville libre et royale de Strasbourg d'après les registres paroissiaux, les registres de bourgeoisie et les actes notariés (1681-1702) / Une ville en mutation :","Herry, Simone.",X004029524,BOOK,1/27/97,1/9/12,STACKS,0,0,0,1,0
132004,2,ALDERMAN,STACKS,DC801 .S77 H57 1980 v.1,1980,Histoire de Strasbourg des origines à nos jours /,,X000357156,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,0
132004,2,ALDERMAN,STACKS,DC801 .S77 H57 1980 v.2,1980,Histoire de Strasbourg des origines à nos jours /,,X000357157,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,2
132004,2,ALDERMAN,STACKS,DC801 .S77 H57 1980 v.3,1980,Histoire de Strasbourg des origines à nos jours /,,X000508565,BOOK,6/28/96,3/20/97,STACKS,0,0,0,1,6
132004,2,ALDERMAN,STACKS,DC801 .S77 H57 1980 v.4,1980,Histoire de Strasbourg des origines à nos jours /,,X000508566,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,0
1251811,2,ALDERMAN,STACKS,DC801 .S77 H57 1987,1987,Histoire de Strasbourg /,,X001219289,BOOK,6/30/96,2/27/97,STACKS,0,0,0,1,9
1850927,2,ALDERMAN,STACKS,DC801 .S77 H65 1888,1888,"Strassburg im französischen Kriege, 1552.","Hollaender, Alcuin,",X006028524,BOOK,6/30/96,4/9/99,STACKS,0,0,0,1,1
1850832,2,ALDERMAN,STACKS,DC801 .S77 H653 1893,1893,ein Beitrag zu den Beziehungen Strassburgs zu Frankreich im 16. Jahrhundert. Eine Strassburger Legende;,"Hollaender, Alcuin,",X006028598,BOOK,6/30/96,4/29/99,STACKS,0,0,0,1,1
3579858,2,ALDERMAN,STACKS,DC801 .S77 M37 2000 t.1,2000,Les sources manuscrites de l'histoire de Strasbourg /,"Mariotte, Jean-Yves",X004532594,BOOK,11/8/00,1/1/00,STACKS,0,0,0,1,0
1354799,2,ALDERMAN,STACKS,DC801 .S77 R45 1984,1984,Grenzlandschicksal des Elsass / Strassburgs geistige Luft um die letzte Jahrhundertwende :,"Rehm, Max.",X000862350,BOOK,6/30/96,1/1/00,STACKS,0,0,0,1,0
2294300,2,ALDERMAN,STACKS,DC801 .S77 S87 1993,1993,Strasbourg /,,X002479437,BOOK,7/1/96,1/1/00,STACKS,0,0,0,1,0
945543,2,ALDERMAN,STACKS,DC801 .S83 M33,1973,Histoire inédite du château de Sully-sur-Loire.,"Martin, Marie-Madeleine,",X031904234,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1,0
7275427,2,ALDERMAN,STACKS,DC801 .T18 H4 1979,1979,Tarascon au XIVe siècle : histoire d'une communauté urbaine provençale /,"Hébert, Michel.",X031904233,BOOK,10/30/17,1/1/00,STACKS,0,0,0,1,0
6731702,2,ALDERMAN,STACKS,DC801 .T18 P33 2016,2016,Two medieval Occitan toll registers from Tarascon /,"Paden, William D. (William Doremus),",X031783171,BOOK,5/23/16,1/1/00,STACKS,0,0,0,1,0
484848,2,ALDERMAN,STACKS,DC801 .T19 H57,1975,Histoire de Tarbes /,,X000699470,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1,1
1810500,2,ALDERMAN,STACKS,DC801 .T23 R43 1990,1990,(XVII-XVIII - Révolution) / Tavel sur la côte du Rhône :,"Reboul, Jean.",X002609398,BOOK,6/30/96,1/11/11,STACKS,0,0,0,1,1
233698,2,ALDERMAN,STACKS,DC801 .T45 J32 1977,1977,Études sur la ville de Thiers /,"Jacqueton, Hubert.",X000203192,BOOK,6/28/96,1/12/09,STACKS,0,0,0,1,0
1254662,2,ALDERMAN,STACKS,DC801 .T464 G68 1983,1983,La rumeur de Thiouville /,"Goujard, Philippe.",X031904238,BOOK,6/30/96,10/31/17,STACKS,0,0,0,1,0
31902,2,ALDERMAN,STACKS,DC801 .T72 A7 1982,1982,Vivre sa ville /,"Arreckx, Maurice,",X000967650,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,0
218138,2,ALDERMAN,STACKS,DC801 .T72 H57,1980,Histoire de Toulon /,,X000170356,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,0
342542,2,ALDERMAN,STACKS,DC801 .T725 C66,1963,Toulouse au XXe siècle /,"Coppolani, Jean.",X000819684,BOOK,6/28/96,1/1/00,STACKS,0,0,1,1,1
1657047,2,ALDERMAN,STACKS,DC801 .T725 E8 1989,1989,L'État et nous : pays toulousain et instances nationales du    XVIe siècle à nos jours /,,X001196349,BOOK,6/30/96,1/12/09,STACKS,0,0,1,1,0
945545,2,ALDERMAN,STACKS,DC801 .T725 L3,1968,"Toulouse antique, des origines à l'établissement des Wisigoths ...","Labrousse, Michel.",X001181330,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1,0
945546,2,ALDERMAN,STACKS,DC801 .T725 M8 1954,1954,"Liberty and political power in Toulouse, 1050-1230.","Mundy, John Hine,",X000210858,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1,3
342391,2,ALDERMAN,STACKS,DC801 .T725 W6,1962,Voix et images de Toulouse,"Wolff, Philippe,",X000978676,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,1
106826,2,ALDERMAN,STACKS,DC801 .T725 W6 1961,1961,Histoire de Toulouse /,"Wolff, Philippe,",X000494708,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,2
465575,2,ALDERMAN,STACKS,DC801 .T725 W6 1974,1974,Histoire de Toulouse /,"Wolff, Philippe,",X000281920,BOOK,6/29/96,1/1/00,STACKS,0,0,0,1,2
3530753,2,ALDERMAN,STACKS,DC801 .T726 A74 1999,1999,1890-1910 / Toulouse à la Belle Époque :,"Arlet, Jacques.",X004435311,BOOK,5/3/00,1/12/09,STACKS,0,0,0,1,0
2414029,2,ALDERMAN,STACKS,DC801 .T726 A75 1994,1994,La vie à Toulouse sous Louis-Philippe : 1830-1848 /,"Arlet, Jacques.",X006039908,BOOK,7/1/96,2/28/97,STACKS,0,0,0,1,1
1774021,2,ALDERMAN,STACKS,DC801 .T726 D4 1989,1989,la puissance toulousaine au XIIe siècle (1080-1208). De Toulouse à Tripoli :,,X001843185,BOOK,6/30/96,1/12/09,STACKS,0,0,1,1,0
4226843,2,ALDERMAN,STACKS,DC801 .T726 H86 2004,2004,"catalogue d'exposition : exposition du 20 avril au 22 mai 2004, Bibliothèque de Toulouse, Bibliothèque d'étude et du patrimoine / L'humanisme à Toulouse, 1480-1580 :",,X004855709,BOOK,2/16/05,1/12/09,STACKS,0,0,0,1,0
2781996,2,ALDERMAN,STACKS,DC801 .T726 M83 1997,1997,Society and government at Toulouse in the age of the Cathars /,"Mundy, John Hine,",X004133386,BOOK,3/31/98,8/22/12,STACKS,1,0,3,1,7
6243978,2,ALDERMAN,STACKS,DC801 .T726 N34 2013,2013,Information et opinion publique à Toulouse à la fin du moyen âge /,"Nadrigny, Xavier.",X031635438,BOOK,4/16/14,1/1/00,STACKS,0,0,0,1,0
2394356,2,ALDERMAN,STACKS,DC801 .T726 S35 1995,1995,"The ceremonial city : Toulouse observed, 1738-1780 /","Schneider, Robert Alan.",X002559630,BOOK,7/1/96,8/1/01,STACKS,0,0,0,1,2
1635867,2,ALDERMAN,STACKS,DC801 .T726 S36 1989,1989,"from municipal republic to cosmopolitan city / Public life in Toulouse, 1463-1789 :","Schneider, Robert Alan.",X001704106,BOOK,6/30/96,10/21/96,STACKS,0,0,1,1,3
4616332,2,ALDERMAN,STACKS,DC801 .T74 B38 2007,2007,pouvoir municipal et métamorphoses d'une ville (1764-1792) / Tours entre lumières et Révolution :,"Baumier, Béatrice.",X030274187,BOOK,8/16/07,1/12/09,STACKS,0,0,0,1,0
393598,2,ALDERMAN,STACKS,DC801 .T74 C48,1975,"Tours, ville royale, 1356-1520 : origine et développement d'une capitale à la fin du Moyen âge /","Chevalier, Bernard.",X000493947,BOOK,6/28/96,1/1/00,STACKS,0,0,2,1,0
77066,2,ALDERMAN,STACKS,DC801 .T74 H5 1985,1985,Histoire de Tours /,,X000955550,BOOK,6/28/96,9/18/17,STACKS,0,0,0,1,2
62621,2,ALDERMAN,STACKS,DC801 .T74 P5,1983,naissance d'une cité chrétienne / La ville de Tours du IVe au VIe siècle :,"Pietri, Luce.",X001006373,BOOK,6/28/96,3/15/13,STACKS,0,0,0,1,9
497585,2,ALDERMAN,STACKS,DC801 .T74 T65 1861,1861,"depuis Charles VI jusqu'a la fin du règne de Henri IV, 1416-1594 / Lettres historiques des archives communales de la ville de Tours :",,X000281921,BOOK,6/29/96,1/12/09,STACKS,0,0,0,1,2
2141008,2,ALDERMAN,STACKS,DC801 .T74 T69 1992,1992,Tours /,,X002252206,BOOK,7/1/96,1/12/09,STACKS,0,0,0,1,3
7275594,2,ALDERMAN,STACKS,DC801 .T76 C64,1979,"Tresques en Languedoc : ou, L'histoire vivante dans le Midi /","Cointat, Michel.",X031900041,BOOK,10/31/17,1/1/00,STACKS,0,0,0,1,0
4006374,2,ALDERMAN,STACKS,DC801 .T87 P58 1998,2003,Les Pithou : les lettres et la paix du royaume : actes du Colloque de Troyes des 13-15 avril 1998 /,Colloque de Troyes,X004779386,BOOK,2/10/04,1/1/00,STACKS,0,0,0,1,0
2516903,2,ALDERMAN,STACKS,DC801 .T87 R63 1996,1996,Troyes during the French wars of religion / A city in conflict :,"Roberts, Penny.",X002777161,BOOK,7/1/96,1/1/00,STACKS,0,0,0,1,0
662941,2,ALDERMAN,STACKS,DC801 .V2 B549 1982,1982,Colonia Valentia : cinq siècles d'histoire a travers les inscriptions antiques /,"Blanc, André,",X000742535,BOOK,6/29/96,1/12/09,STACKS,0,0,0,1,0
359145,2,ALDERMAN,STACKS,DC801 .V2 B55,1977,La vie dans le Valentinois sous les rois de France (de 1500 à 1790) /,"Blanc, André,",X000053890,BOOK,6/28/96,7/18/02,STACKS,0,0,0,1,1
27734,2,ALDERMAN,STACKS,DC801 .V214 P35 1981,1981,La Paix de Valenciennes de 1114 /,,X000669531,BOOK,6/28/96,12/2/09,STACKS,0,0,0,1,1
19742,2,ALDERMAN,STACKS,DC801 .V3 H5 1982,1982,Histoire de Valenciennes /,,X000674394,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,0
142288,2,ALDERMAN,STACKS,DC801 .V323 W3 1980,1980,"A Vandoncourt, c'est tous les jours dimanche /","Wargny, Christophe.",X000882749,BOOK,6/28/96,1/1/00,STACKS,0,0,0,1,0
1373295,2,ALDERMAN,STACKS,DC801 .V344 H5 1988,1988,Histoire de Vannes et de sa région /,,X001507007,BOOK,6/30/96,1/1/00,STACKS,0,0,0,1,0
252809,2,ALDERMAN,STACKS,DC801 .V35 G85,1978,de Posquières à Vauvert / Une cité au pays d'oc :,"Guigou, Emile.",X004456469,BOOK,6/28/96,1/12/09,STACKS,0,0,0,1,1
1284340,2,ALDERMAN,STACKS,DC801 .V36 S36 1986,1986,"Un village solognot, Vannes /","Schmit, Gaston,",X001432771,BOOK,6/30/96,1/1/00,STACKS,0,0,0,1,0
139493,2,ALDERMAN,STACKS,DC801 .V376 P69 1981,1981,Histoire d'un village cévenol: Vébron /,"Poujol, Robert.",X000882238,BOOK,6/28/96,1/12/09,STACKS,0,0,0,1,1
